Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
20811,Contract Senior Systems Analyst (Bid Ref 43438-3),1,Application Development,Contract,18 Feb 2025,16 Mar 2025 to 15 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Mong Kok,N/A - N/A,"""(T26) Project planning and implementation ;Application development for IT projects ;System analysis and design ;Project support and technical support to IT projects""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the LCSD; ;To assist in project planning and implementation; ;To take an active role in monitoring IT projects; ;To oversee system analysis and design and system implementation processes; ;To manage contractors, follow up and report project activities; ;To manage project issues with risk forecast capabilities; ;To assess impacts on business operations, organisation, IT environment, system security and personal data privacy; ;To assist in the system rollout activities including planning, testing, rehearsal, coordination and monitoring; ;To assist in the procurement exercise; ;To provide effective and quality IT professional service to users; ;To work irregular hours if necessary; and ;To undertake any other duties assigned by supervisors. ;""",15.0,8.0,"""University Degree in Computing Studies / Information Technology or equivalent; ;At least 8 years in System Analyst capacity; ;At least 3 years in leading a sub-team and completing project tasks independently; ;Knowledge and experience in business analysis; ;Familiar with the procurement procedures in Government; ;Solid experience in IT vendor management; ;Excellent communication skill and inter-personal skill; ;Strong in English technical writing; and ;Proficient in both spoken and written English and Cantonese. ;Technical Skills: ;. At least 5 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in Multi-vendor Mission Critical System (MCS); ;. At least 4 years' experience in Multi-tier System Integration (MSI). ;Non-technical Skills: ;. At least 5 years' experience in managing Government projects (IEG); ;. At least 4 years' experience in project management (PRM); ;. 2 years' experience in IT service/outsourcing management (OUT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 15 years' post-qualification experience in which at least 8 years' relevant experience in a similar post and in a comparable capacity.""",N/A,04 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=20811"")"
31156,Contract Senior Systems Analyst (Bid Ref 52539-1),1,Others,Contract,17 Feb 2025,16 Mar 2025 to 30 Sep 2025 (6 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) To analyze, design, implement, manage and support server, storage and backup systems according to government;standards and industrial best practices.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the Judiciary; ;S/he is required to analyze, design, implement, manage and support server, storage and backup systems;according to government standards and industrial best practices.;S/he is required to work with other team members led by a Project Manager in charge of infrastructure,;virtualization and containerization among server, storage, backup and HSM equipment and technologies.;S/he shall participate in a small team to analyze, design, implement, manage and support a robust and;powerful IT infrastructure across multiple data centers, providing stable and flexible environments for;diverged production and development activities in parallel.;S/he shall participate in a small team to design, implement and maintain enterprise-grade server and storage;equipment powering hypervisors with high availability for virtual machines running Linux and Microsoft;Windows.;S/he shall participate in a small team to design, implement and maintain enterprise-grade hypervisor and;container infrastructure.;S/he shall participate in a small team to design, implement and maintain backup equipment for system and data;backup, and disaster recovery.;S/he shall participate in a small team to design and implement automated provisioning of web server,;application server, middleware, database and other software components for in-house applications.;S/he shall participate in a small team to design and implement security orchestration, automation and;response (SOAR) for infrastructure equipment including, but not limited to, server, storage, backup and HSM.;S/he shall participate in a small team to review application usage and optimize infrastructure utilization;(e.g. network, server, storage...etc) for continuous improvements.;S/he shall participate in a small team to analyze new technologies and drive necessary upgrade/revamp of ;components / solutions / systems for continuous improvements.;S/he will need to perform research, evaluation and other IT professional services facilitating logistics;works (e.g. procurement, disposal, inventory...etc.) for IT infrastructure in the Judiciary. ;""",10.0,2.0,"""The Candidates must be familiar with industrial best practices for diverged server, storage and backup;technologies and solutions.;The Candidates must be familiar with government security requirements, interoperability framework and other;relevant IT & Security standards.;The Candidates shall possess at least one year solid working experience on design of enterprise-grade;virtualization (and/or containerization) infrastructure across data centers.;The Candidates shall possess at least five years solid working experience on implementation and support of;enterprise-grade virtualization (and/or containerization) infrastructure across data centers.;The Candidates shall possess at least five years solid working experience in large-scale IT project (> 100;end-users).;The Candidates shall possess necessary knowledge and at least 10 years solid working experience on;enterprise-grade server, storage, virtualization and backup equipment.;The Candidates possessing solid experience on performance tuning of popular database / middleware /;application server / container will be a plus.;They shall possess the skill and experience as stated in the technical and non-technical skill lists below. ;Technical Skills: ;. At least 5 years' experience in System Backup Operation (BKO); ;. At least 5 years' experience in Data Encryption Technology (DET); ;. At least 5 years' experience in Data/File Backup Technology (DFT); ;. At least 5 years' experience in Disaster Recovery Planning (DRP); ;. At least 5 years' experience in IT Security (ITS); ;. At least 5 years' experience in Linux System Administration (LIN); ;. At least 5 years' experience in Multi-vendor Mission Critical System (MCS); ;. At least 5 years' experience in Multi-tier System Integration (MSI); ;. At least 5 years' experience in Infrastructure (INF); ;. At least 5 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 5 years' experience in Server Virtualisation Technology (SVT); ;. At least 5 years' experience in Technical Architectural Support (TAS); ;. At least 1 year's experience in IT Planning (ITP); ;. At least 1 year's experience in Security Risk Assessment and Audit (SAA); ;. At least 1 year's experience in Enterprise Application Integration (EAI); ;. At least 1 year's experience in Intruder Detection/Alert Technology (IDA). ;Non-technical Skills: ;. At least 1 year's experience in work with the Government (GOV); ;. At least 1 year's experience in the management and support of Government systems and services (GSS). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31156"")"
31437,Contract Senior Systems Analyst (Bid Ref 52533-1),1,Others,Contract,19 Feb 2025,17 Mar 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Wong Chuk Hang,N/A - N/A,"""(T26) Phase 3 of Trade Single Window (TSW) for Cargo Information Submission""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the CEDB; ;1. To work on the application design for Phase 3 of TSW for Cargo Information Submission;;2. To provide technical advice on system implementation and testing of modules for Phase 3 of TSW;;3. To explore and design technical solutions for the integration of systems of TSW Phases 1, 2 and 3 from application perspective;;4. To carry out any other duties assigned by the supervisor; and;5. The candidate may be required to work at irregular hours. ;""",6.0,2.0,"""The candidate should possess:;- Experience in system analysis and design, and implementation;;- Experience in tender preparation and administration; ;- Experience in Government Tendering Procedures; and;- Experience in managing and monitoring outsourced contractors.;;The candidate should also:;- Have strong sense of analytical and problem solving skills;- Be hard-working and self-motivated with positive attitude;;Possession of knowledge in design/implementation of logistics or cargo clearance systems would be an advantage. ;Technical Skills: ;. At least 6 years' experience in IT Application Development and Management (ADM); ;. At least 6 years' experience in Information Security Management (ISM); ;. At least 6 years' experience in System Implementation and Maintenance/Support (SIM); ;. 4 years' experience in PRINCE (PRE) is an advantage; ;. 4 years' experience in Departmental Portal (DPS) is an advantage. ;Non-technical Skills: ;. At least 6 years' experience in IT service/outsourcing management (OUT); ;. At least 6 years' experience in tender preparation and administration (TPA); ;. 4 years' experience in the management and support of Government systems and services (GSS) is an advantage; ;. 4 years' experience in Government tendering procedures (GTP) is an advantage; ;. Excellent written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,05 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31437"")"
31119,Contract Senior Systems Analyst (Bid Ref 52495-1),1,Others,Contract,17 Feb 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Mainly in Wanchai,N/A - N/A,"""(T26) To provide assistance in ICT-related project development and implementation""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;1. Be responsible for managing and implementing the information security projects, which include:;&;#61548; -Administering and maintaining the IT Forensic Laboratory of the division;;&;#61548;- Evaluating and advising on data interoperability and accessibility of various enterprise systems with a view to formulating security policy, standard and governance structure;;-Evaluating and monitoring the implementation of Business Continuity Plan of enterprise systems; and;-Conducting researches on information security related technology, example WiFi security, phishing, data theft, etc.;-Implementing and maintaining information security projects, including social analytics, APT, SIEM;;2. Supervise a team to discharge IT security audits from planning to post-audit review and preparing reports;;3. Perform IT security audits on enterprise systems and all police formations, ranging from review of relevant documentation to penetration tests and vulnerability scanning;;4. Assist the supervisor(s) to handle information security incidents, breaches or violations, and to ensure prompt follow-up actions being taken, including data analytics;;5. Provide technical advice on information security related projects and IT security assessments or audits. ;""",6.0,2.0,"""Security Vetting is required.;Minimum 3 years of experience in relevant IT field is preferable;CISA/CISSP/CISM is preferable. ;Technical Skills: ;. At least 6 months' experience in IT Application Development and Management (ADM); ;. At least 6 months' experience in IT Security (ITS). ;Non-technical Skills: ;. At least 6 months' experience in IT audit (ITA); ;. Good written English is a must. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31119"")"
31945,Contract Senior Systems Analyst (Bid Ref 52374-1),1,Others,Contract,26 Feb 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,North Point/ Kowloon Bay,N/A - N/A,"""(T26) IT support for implementation of eHealth+ of Health Bureau""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;Main Duties and Responsibilities:;1. To provide technical support in service implementation of several strategy goals in eHealth+, such as data upload from Department of Health (DH) / Hospital Authority (HA) and other healthcare providers or professionals; ;2. To support the electronic health record data domain development and deployment including but not limited to radiology images or reports, vital signs and other related domains;;3. To conduct technical review and provide technical advice on electronic health record standards, system enhancements and newly added system features / functions;;4. To liaise with Hospital Authority (HA), Department of Health (DH), Digital Policy Office (DPO), IT service contractors and other healthcare providers or professionals for support system development, maintenance and enhancements of eHealth+; ;5. To develop test plans, conduct system testing and ensure adherence to quality standards and regulations for functions and services in eHealth+;;6. To prepare, consolidate and maintain system documentation and generate reports on system performance, progress monitoring to the Infrastructure Development Unit and management; and ;7. To provide support in the meeting and discussions related to eHealth+ development. ;""",6.0,2.0,"""It is required to have professional knowledge and solid experience in IT application development and management of large-scale application, software application testing of large-scale application, working experience with Governments projects and good English & Chinese communication and writing skills. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in IT Planning (ITP); ;. 2 years' experience in Project Management Professional (PMP) (PMP) is an advantage; ;. 2 years' experience in Web Services (WSV) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in Clinical Related Information System (CRS); ;. At least 4 years' experience in work with the Government (GOV); ;. At least 4 years' experience in software testing (STM); ;. At least 4 years' experience in vendor management (VMG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,12 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31945"")"
31438,Contract Senior Systems Analyst (Bid Ref 52534-1),1,Others,Contract,19 Feb 2025,17 Mar 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Wong Chuk Hang,N/A - N/A,"""(T26) Phase 3 of Trade Single Window (TSW) for Post Cargo Clearance""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the CEDB; ;1. To work on the application design for Phase 3 of TSW for Post Cargo Clearance;;2. To provide technical advice on system implementation and testing of modules for Phase 3 of TSW;;3. To explore and design technical solutions for the integration of systems of TSW Phases 1, 2 and 3 from application perspective;;4. To carry out any other duties assigned by the supervisor; and;5. The candidate may be required to work at irregular hours. ;""",6.0,2.0,"""The candidate should possess:;- Experience in system analysis and design, and implementation;;- Experience in tender preparation and administration; ;- Experience in trade-related business area; and;- Experience in managing and monitoring outsourced contractors.;;The candidate should also:;- Have strong sense of analytical and problem solving skills;- Be hard-working and self-motivated with positive attitude;;Possession of knowledge in design/implementation of logistics or cargo clearance systems would be an advantage. ;Technical Skills: ;. At least 6 years' experience in IT Application Development and Management (ADM); ;. At least 6 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 6 years' experience in Web Services (WSV); ;. 2 years' experience in Data Modeling (DMO) is an advantage; ;. 2 years' experience in Departmental Portal (DPS) is an advantage; ;. 2 years' experience in PRINCE (PRE) is an advantage. ;Non-technical Skills: ;. Good coordination skills is a must; ;. At least 6 years' experience in the management and support of Government systems and services (GSS); ;. Excellent written English is an advantage; ;. 2 years' experience in tender preparation and administration (TPA) is an advantage; ;. 2 years' experience in Business Process Modeling (BPM) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,05 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31438"")"
31903,Contract Senior Systems Analyst (Bid Ref 52356-1),1,Application Development,Contract,24 Feb 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,North Point / Kowloon Bay,N/A - N/A,"""(T26) IT support for maintenance and enhancement of eHealth+ under eHealth Record Office of Health Bureau""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;Main Duties and Responsibilities: ;1. To support the deployment of the e-Government services, including Smart ID card e-Authentication, Chinese characters processing, iAM Smart adoption and online registration hosting for eHealth+. Duties include liaison with the Digital Policy Office (DPO) and the Hospital Authority (HA) for service requirement, subscription, problem investigation, testing and return compilation; ;2. To provide support for various technical matters such as technology refreshment, digital certificates, smart ID card intermediate authority, mobile app administration, and privileged accounts administration; ;3. To conduct technical and IT research applicable to the development of electronic health record (eHR) and eHealth+; ;4. To provide technical and administrative support to the Infrastructure Development Unit; and ;5. To provide support in the meeting and discussions related to eHealth+ development. ;""",6.0,2.0,"""It is required to have professional knowledge and solid experience in infrastructure setup and IT operational management of large-scale application, working experience with Government's projects and good English & Chinese communication and writing skills. ;Technical Skills: ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in EGIS (EGI); ;. At least 3 years' experience in J2EE Development (JDE); ;. At least 3 years' experience in Public Key Infrastructure (PKI); ;. 2 years' experience in Smartcard Technology (SMT) is an advantage; ;. 2 years' experience in JavaScript Programming (JAP) is an advantage. ;Non-technical Skills: ;. At least 3 years' experience in work with the Government (GOV); ;. At least 2 years' experience in IT procurement (PRO). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,10 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31903"")"
30718,Contract Senior Systems Analyst (Bid Ref 51876-2),1,Others,Contract,27 Feb 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,North Point / Kowloon Bay,N/A - N/A,"""(T26) IT support for implementation of eHealth+ of Health Bureau""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;Major duties and Responsibilities:;a) To provide technical support in service implementation of several strategy goals in eHealth+;;b) To conduct technical review and provide technical advice on system enhancements and newly added system features / functions;;c) To liaise with Hospital Authority (HA), Department of Health (DH), Digital Policy Office (DPO), IT service contractors and other healthcare providers or professionals for support system development, maintenance and enhancements of eHealth+;;d) To develop test plans, conduct system testing and ensure adherence to quality standards and regulations for functions and services in eHealth+;;e) To conduct technical and IT research applicable to the development of electronic health record (eHR) and eHealth+; ;f) To provide technical and administrative support to the Infrastructure Development Unit; and;g) To provide support in the meeting and discussions related to eHealth+ development. ;""",6.0,2.0,"""It is required to have professional knowledge and solid experience in application development and management of large-scale application, working experience with Government's projects and good English & Chinese communication and writing skills. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in IT Planning (ITP); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in Infrastructure (INF). ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. Excellent written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,13 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=30718"")"
30503,Contract Senior Systems Analyst (Bid Ref 51870-2),1,Others,Contract,17 Feb 2025,03 Mar 2025 to 31 Jan 2026 (10 months),under InfoTech,Government T26 Contract,"Eastern, Central and Western district, and any other areas in Hong Kong subject to operational need",N/A - N/A,"""(T26) System implementation and maintenance for IT projects in Labour Department (LD)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the LD; ;- To provide technical support in IT projects, including managing and monitoring outsourced contractors, system design, development, system test, user acceptance test, system deployment and preparation of system documentation ;- To ensure compliance with internal and external security policies and regulations for IT projects ;- To provide on-going support for computer systems, including system design, development, system test, user acceptance test, maintaining system documentation and deployment of enhancements for applications, servers and systems ;- Assist in e-Gov initiatives coordination including but not limited to returns and surveys consolidation ;- To provide support for IT procurement, including hardware, software and services ;- To provide IT advisory support to users of the Labour Department (LD) ;- To Conduct ad-hoc technical studies and researches ;- To perform any other relevant duties as assigned by supervisors ;- May work in various locations, including Eastern, Central and Western district, and any other area in Hong Kong ;- May be redeployed to provide IT support for other divisions/systems/projects in the future ;""",6.0,2.0,"""- Must have experience in System Implementation and Maintenance/Support ;- Must have experience in IT Security ;- Must have experience in Information System Study ;- Must have experience in IT Application Development and Management ;- Must have work experience in the Government ;- Work experience in Server Virtualisation Technology is desirable ;- Work experience in Management and Support of Gov Systems & Services are desirable ;- Work experience in IT Procurement is desirable ;- Work experience in Project Management is desirable ;- Work experience in the Labour Department is highly desirable ;- Interview will be conducted in both Cantonese and English ;- Written test may be required during the interview ;Technical Skills: ;. At least 5 years' experience in IT Application Development and Management (ADM); ;. At least 5 years' experience in Information System Study (ISS); ;. At least 5 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 4 years' experience in IT Security (ITS); ;. 4 years' experience in Server Virtualisation Technology (SVT) is an advantage. ;Non-technical Skills: ;. At least 5 years' experience in work with the Government (GOV); ;. 4 years' experience in the management and support of Government systems and services (GSS) is an advantage; ;. 4 years' experience in project management (PRM) is an advantage; ;. 4 years' experience in IT procurement (PRO) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=30503"")"
31149,Contract Senior Systems Analyst (Bid Ref 52514-1),1,Others,Contract,17 Feb 2025,16 Mar 2025 to 30 Sep 2025 (6 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) To review the existing Judiciary network infrastructure and propose an overall network design for the IT and;AV systems.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the Judiciary; ;For this position, a Contract Senior Systems Analyst is required to work independently with other team;members led by Systems Managers in charge of the coordination, planning, design, implementation, testing and;commission of new IT & AV infrastructures.;;The staff will be responsible for review and design for things like network analysis, IP addressing, network;segmentation and access control, security architecture, internet and WAN connections, network management and;monitoring, hardware & software selection and implementation. The staff will take the leading role in various;stages, e.g. planning and design, acquisition, implementation, testing, acceptance and other stages for;setting up the IT infrastructures for development and production purposes. S/he will be required to;coordinate with users, contractors and relevant parties to carry out the duties. S/he will be required to;prepare documentations including requirement specifications, diagram, illustration, presentation materials, system manuals and etc.. ;""",10.0,3.0,"""The candidates shall have knowledge and experience in;- design, implementation and support of enterprise network infrastructure in enterprise with over 1,000 users and 10 remote offices.;- planning, acquisition, implementation, maintenance and support of network security for IT systems or AV systems.;- system administration, problem trouble-shooting, system performance monitoring;Details:;-Knowledge and experience in network design, network & system management and have working experience with CISCO routers, switches, mobile/wireless technologies, firewalls, intruder detection/alert technology, intrusion prevention system, load balancers and gateways. ;Technical Skills: ;. At least 5 years' experience in Border Gateway Protocol (BGP); ;. At least 5 years' experience in CISCO IOS Software & CISCO Products (CIP); ;. At least 5 years' experience in Infrastructure (INF); ;. At least 5 years' experience in IT Security (ITS); ;. At least 5 years' experience in Network Design (NDN); ;. At least 5 years' experience in Wide Area Network (WAN); ;. At least 4 years' experience in Internet/ Intranet (INT). ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 1 year's experience in Government tendering procedures (GTP); ;. 1 year's experience in the management and support of Government systems and services (GSS) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31149"")"
