Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
31170,Contract Systems Analyst (Bid Ref 52567-3),1,Others,Contract,31 Mar 2025,07 Apr 2025 to 30 Jun 2025 (2 months),under InfoTech,Government T26 Contract,Ho Man Tin,N/A - N/A,"""(T26) Support to security team""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;Provide support to security team including ;- coordinate vendors to conduct IT security risk assessment ;- conduct security review, tasks involve understand the system process and data flow, identify risk and corresponding security control to address the risk, verify the implementation of security control ;- reply IT security enquiries ;""",4.0,1.0,"""1. Familiar in Government IT policies and guidelines ;2. Experienced in IT security risk assessment is preferred ;3. Experienced in liaison and coordination with different parties is preferred ;4. Possess relevant IT security professional qualifications (e.g. Certified Information Systems Auditor (CISA), Certified Information Systems Security Professional (CISSP) and Certified Information Security Professional (CISP)) is preferred ;Technical Skills: ;. At least 1 year's experience in IT Security (ITS); ;. 1 year's experience in Security Risk Assessment and Audit (SAA) is an advantage; ;. 1 year's experience in IT Security Scanning Tools (SST) is an advantage; ;. 1 year's experience in IT Application Development and Management (ADM) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in managing Government IT standards (ITG); ;. Good coordination skills is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,17 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31170"")"
33402,Contract Systems Analyst (Bid Ref 53817-1),1,Application Development,Contract,02 Apr 2025,01 Jun 2025 to 30 Nov 2025 (5 months),under InfoTech,Government T26 Contract,Wanchai,N/A - N/A,"""(T26) (1) Ongoing maintenance support for Human Resources Management (HRM) Web Application Systems including the Duty Scheduler System and Training Management System""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;(1) To support the Ongoing Maintenance for HRM Web Application System including the Duty Scheduler System and Training Management System;(2) To conduct impact analysis and perform enhancements for HRM Web Application Systems including the Duty Scheduler System and Training Management System;(3) To monitor and supervise vendors for the maintenance and enhancements of HRM Web Application Systems;(4) To coordinate with different parties for systems support ;""",8.0,3.0,"""(1) Knowledge on HRM applications;(2) At least 4 years of experience in Java programming such as JAVA, JavaServlet and JavaScript, for HRM web-based application;(3) At least 2 years of experience in vendor management for support or enhancement of application systems;(4) Security vetting by HKPF is required ;Technical Skills: ;. At least 4 years' experience in Oracle RDBMS (ODB); ;. At least 4 years' experience in Structured Query Language (SQL); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in Java Servlet Programming (JSP); ;. At least 3 years' experience in UNIX (UNX); ;. At least 3 years' experience in WebSphere Application Server (WAS). ;Non-technical Skills: ;. At least 3 years' experience in work with the Government (GOV); ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. At least 3 years' experience in helpdesk call handling (HDT); ;. At least 2 years' experience in vendor management (VMG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,19 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33402"")"
30718,Contract Senior Systems Analyst (Bid Ref 51876-3),1,Others,Contract,31 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,North Point / Kowloon Bay,N/A - N/A,"""(T26) IT support for implementation of eHealth+ of Health Bureau""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;Major duties are to ;a) To provide technical support in service implementation of several strategy goals in eHealth+; ;b) To conduct technical review and provide technical advice on system enhancements and newly added system features / functions; ;c) To liaise with Hospital Authority (HA), Department of Health (DH), Digital Policy Office (DPO), IT service contractors and other healthcare providers or professionals for support system development, maintenance and enhancements of eHealth+; ;d) To develop test plans, conduct system testing and ensure adherence to quality standards and regulations for functions and services in eHealth+; ;e) To conduct technical and IT research applicable to the development of electronic health record (eHR) and eHealth+; ;f) To provide technical and administrative support to the Infrastructure Development Unit; and ;g) To provide support in the meeting and discussions related to eHealth+ development. ;""",6.0,2.0,"""It is required to have professional knowledge and solid experience in application development and management of large-scale application, working experience with Government's projects and good English & Chinese communication and writing skills. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 2 years' experience in J2EE Development (JDE). ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. Excellent written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=30718"")"
33368,Contract Project Manager (Bid Ref 53925-1),1,Others,Contract,24 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"5/F, Office Building, CADHQs 1 Tung Fai Road, Hong Kong International Airport, Hong Kong",N/A - N/A,"""(T26) Overall project management and assessment of cyber security plans of aviation security stakeholders""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the CAD; ;1. To closely monitor the international requirements on cybersecurity; ;2. To review the cybersecurity programmes of all aviation stakeholders; ;3. To ensure the related stakeholders have established an effective cybersecurity response plan; ;4. To assist in conducting audits and regular inspections on the aviation stakeholders for the aspect of cyber-security; ;5. To ensure the related stakeholders conduct drills / exercises to test the adequacy and effectiveness of the contingency plans in responding to any cyberattacks; and ;6. To monitor the performance of Systems Analyst. ;""",10.0,4.0,"""1. Degree Holder in Information Technology / Electronics Engineering or equivalent; ;2. At least 10 years of IT experience; ;3. At least 4 years of experience in similar capacity in the post of Project Manager; ;4. At least 6 years of experience in IT project management in cyber security / information security management; and ;5. Familiar with OGCIO guidelines on Project Management and IT security related to Information Technology. ;Technical Skills: ;. At least 4 years' experience in Information Security Management (ISM); ;. At least 4 years' experience in Project Management Professional (PMP) (PMP); ;. 3 years' experience in Security Risk Assessment and Audit (SAA) is an advantage; ;. 3 years' experience in Disaster Recovery Planning (DRP) is an advantage; ;. 3 years' experience in Intruder Detection/Alert Technology (IDA) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in project management (PRM); ;. At least 3 years' experience in quality assurance (QAS); ;. At least 3 years' experience in quality audit under CMMI or ISO (QAT); ;. 3 years' experience in quality management (QMT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33368"")"
33393,Contract Senior Systems Analyst (Bid Ref 53945-1),1,Others,Contract,25 Mar 2025,01 May 2025 to 31 Oct 2026 (18 months),under InfoTech,Government T26 Contract,"Wan Chai, Hong Kong",N/A - N/A,"""(T26) Manage network infrastructure upgrade projects and provide departmental support to the network infrastructure and network security of Water Supplies Department""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the WSD; ;1. Implement network infrastructure related ACPC projects ;2. Prepare and conduct system testing and user acceptance for the ACPC projects ;3. Conduct and co-ordinate Security Risk Assessment and Audit of the ACPC projects ;4. Participate in the funding application, tendering and procurement of other infrastructure related projects ;5. Perform project management and coordination of other infrastructure related projects ;6. Manage the backbone network and security equipment including network core switches, routers, access switches, firewalls, Intrusion Prevention System, and Virtual Private Network equipment, etc. ;7. Manage wide area network connecting the GNET and remote offices ;8. Support the Open Source Departmental Portal (OSDP) ;9. Support the private cloud infrastructure ;10. Manage in security information and event management (SIEM) ;""",8.0,6.0,"""- solid experience in contractor management ;- solid experience in project management ;- solid experience in supporting CISCO, H3C, Fortinet, and various Firewalls and VPN products ;- well-versed in configuring security products including firewalls, Intrusion Prevention, and anti-virus software ;- well-versed in CISCO and H3C network routers and switches configuration ;- possess knowledge and experience in administration of servers and network equipment ;- possess professional certification in IT security such as CISSP, CISA or equivalent ;Technical Skills: ;. At least 6 years' experience in CISCO IOS Software & CISCO Products (CIP); ;. At least 6 years' experience in Infrastructure (INF); ;. At least 6 years' experience in IT Security (ITS); ;. At least 6 years' experience in Metro-Ethernet Network (MNE); ;. At least 6 years' experience in Networking (NET); ;. At least 6 years' experience in Security Risk Assessment and Audit (SAA); ;. At least 6 years' experience in Wide Area Network (WAN). ;Non-technical Skills: ;. At least 5 years' experience in work with the Government (GOV); ;. At least 5 years' experience in project management (PRM); ;. At least 5 years' experience in site preparation (SPE); ;. At least 5 years' experience in tender preparation and administration (TPA); ;. At least 5 years' experience in vendor management (VMG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 6 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33393"")"
22380,Contract Systems Analyst (Bid Ref 43897-3),1,Application Development,Contract,02 Apr 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Sha Tin,N/A - N/A,"""(T26) System development, implementation and on-going support of IT systems.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the LCSD; ;Gather and study user requirements, and conduct system analysis and design;;Be the project leader and prepare the whole project planning;;Oversee project development and testing processes;;Co-ordinate application development and maintenance activities with external service providers;;Provide system maintenance and enhancements of application systems;;Conduct capacity planning and end-user training; ;Assist in procurement of hardware, software and system implementation services; ;Perform in-house system design and development; ;Provide on-call support on urgent production system incidents during non-office hours;;Provide on-site support for IT related activities in LCSD venues per user's request, and;Undertake any other duties assigned by LCSD IT managers. ;""",8.0,4.0,"""Degree in Computer Science / Computer Studies, or equivalent;;Have at least 8 years' post qualification experience in software development and system implementation;;Have at least 2 years' experience in managing project;;Strong experience in web-based application development and multimedia tools usage;;Have experience in financial applications;;Strong negotiation, communication and interpersonal skills;;Good command of both written & spoken English and Chinese; and ;Strong analytical power and problem solving skills. ;Technical Skills: ;. At least 4 years' experience in J2EE Development (JDE); ;. At least 4 years' experience in Microsoft SQL Server (MSS); ;. At least 4 years' experience in Multimedia (MUL). ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. At least 4 years' experience in Government procurement/disposal procedures (GPD); ;. Good written English is a must; ;. At least 4 years' experience in IT procurement (PRO). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,19 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=22380"")"
33399,Contract Systems Analyst (Bid Ref 53814-1),1,Application Development,Contract,02 Apr 2025,01 Jun 2025 to 30 Nov 2025 (5 months),under InfoTech,Government T26 Contract,Wanchai,N/A - N/A,"""(T26) (1) System Development and ongoing maintenance support for Human Resources;Management (HRM) Web Application Systems;(2) Supporting project implementation of IT projects""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;(1) To support the development of enhancements and the ongoing maintenance for;HRM Web Application System;(2) To conduct impact analysis and perform enhancements for HRM Web Application;Systems;(3) To coordinate with different parties for systems support ;""",8.0,3.0,"""(1) Knowledge on HRM applications;(2) At least 4 years of experience in Java programming such as JAVA, JavaServlet and;JavaScript, for HRM web-based application;(3) At least 3 years of experience in providing application support for HRM web-based application in;HK Government;(4) Security vetting by HKPF is required ;Technical Skills: ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in Oracle RDBMS (ODB); ;. At least 4 years' experience in Structured Query Language (SQL); ;. At least 3 years' experience in UNIX (UNX); ;. At least 3 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 3 years' experience in Java Servlet Programming (JSP); ;. 2 years' experience in e-Leave (ELE) is an advantage. ;Non-technical Skills: ;. At least 3 years' experience in work with the Government (GOV); ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. At least 3 years' experience in helpdesk call handling (HDT). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,19 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33399"")"
33403,Contract Systems Analyst (Bid Ref 53950-1),1,Others,Contract,02 Apr 2025,01 Jun 2025 to 31 Dec 2025 (7 months),under InfoTech,Government T26 Contract,Admiralty,N/A - N/A,"""(T26) The project is to enhance and renew an existing core network infrastructure to support various IT initiatives and projects including new data center network implementation, IP-based Telephone System projects and mobile network solution projects. The tasks also involve project management and infrastructure planning.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;(a) To implement core network infrastructure enhancements, new data center network system, new network system and sub-systems and migration of production systems to the new or enhanced network systems and sub-systems;;(b) To implement new or enhanced site networks;;(c) To manage the network implementation projects including planning, liaison with vendors and internal technical teams and users, contract management, procurement, quality assurance and all other matters related to the successful implementation of the network connections. ;""",5.0,1.0,"""(a) The candidate must have proven working experiences in managing and implementing network infrastructure projects involving large network infrastructure of over 10,000 network ports, 1,000 network routers/switches and 200 site locations. S/he must have working experience on managing large network infrastructure PABX migration, LAN and WAN design and planning as well as network integration with ICT systems. S/he should also be familiar with project management and IT procurement.;(b) On roster as first/second line on-call and/or on-site support (Notes: May require to work irregular hours and on weekends/public holidays; and may require to perform outdoor duties).;(c) Experiences on working in a law enforcement agency environment and sound knowledge on VoIP, firewall, MACSec, new data center network design and IT network security systems would be advantageous.;(d) Experiences on mobile/wireless solution knowledge such as 4G, 5G and Wi-Fi system would be advantageous. ;(e) Security vetting is required. ;Technical Skills: ;. At least 5 years' experience in CISCO IOS Software & CISCO Products (CIP); ;. At least 5 years' experience in Router Configuration (ROU); ;. At least 5 years' experience in Virtual LAN/LAN Switching (VLS); ;. At least 5 years' experience in Wide Area Network (WAN); ;. At least 3 years' experience in Network Design (NDN). ;Non-technical Skill: ;. At least 3 years' experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 5 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,19 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33403"")"
33398,Contract Systems Analyst (Bid Ref 53811-1),1,Application Development,Contract,02 Apr 2025,01 Jun 2025 to 30 Nov 2025 (5 months),under InfoTech,Government T26 Contract,Wanchai,N/A - N/A,"""(T26) (1) System Development and Maintenance Support for Human Resources Management (HRM) Web Application System including Recruitment Application;(2) Supporting project implementation of IT projects""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;(1) To support the development of enhancements and the ongoing maintenance for HRM Web Application System including Recruitment Application;(2) To monitor and supervise Vendors for the implementation of and the ongoing maintenance IT projects;(3) To support IT projects with subscription of Government Cloud Infrastructure Services (GCIS);(4) To coordinate with different parties for systems support ;""",8.0,3.0,"""(1) Knowledge on HRM applications;(2) At least 4 years of experience in Java programming such as JAVA, JavaServlet and JavaScript, for HRM web-based application;(3) At least 2 years of experience in vendor management for support or enhancement of application systems;(4) Security vetting by HKPF is required ;Technical Skills: ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in Oracle RDBMS (ODB); ;. At least 4 years' experience in Structured Query Language (SQL); ;. At least 3 years' experience in WebSphere Application Server (WAS); ;. At least 3 years' experience in Java Servlet Programming (JSP). ;Non-technical Skills: ;. At least 3 years' experience in work with the Government (GOV); ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. At least 2 years' experience in vendor management (VMG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,19 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33398"")"
