Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
31345,Contract Systems Analyst (Bid Ref 52778-2),1,Others,Contract,03 Mar 2025,16 Mar 2025 to 30 Sep 2025 (6 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) Developer - To assist the Judiciary in taking forward the design and development work for the implementation ;of projects under the IT Strategy Plan.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the Judiciary; ;The candidate will be responsible for the ;- Develop the core library and design system. ;- Prototype and redesign features using modern web technologies. ;- Participate in code reviews, technical design, and architecture reviews. ;- Research and implement new technologies to continually upgrade and enhance systems. ;- Prepare system and program documentation ;""",4.0,1.0,"""Other than the requirements specified in the 'Technical' and 'non-Technical' Requirement Sections below. ;- Bachelor degree or above ;- Excellent core Java skills with strong Object-Oriented design and architecture experience. ;- Solid experience in modern JavaScript frameworks such as ReactJS. ;- Solid experience in API design standards, patterns, and best practices, including Swagger and OpenAPI. ;- Strong understanding in authentication and authorization services, particularly via OAuth2. ;- Expertise in Microservices and Caching technologies. ;- Strong analytical and problem-solving skills are required ;- Desire to research and use new technology ;Technical Skills: ;. At least 3 years' experience in HTML5 (HT5); ;. At least 3 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 3 years' experience in JavaScript Programming (JAP); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in Web Services (WSV). ;Non-technical Skills: ;. Good written English is a must; ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31345"")"
31094,Contract Systems Analyst (Bid Ref 52507-2),2,Application Development,Contract,03 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) To manage IT projects and provide system support services""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the OFCA; ;The candidate will be mainly responsible for: ;(a) performing project management, project planning, budgeting, tendering and procurement, quality assurance and vendor/contract management for outsourced ICT projects; ;(b) providing technical advices to support business requirements; ;(c) engaging and collaborating with stakeholders to meet the business objectives; and ;(d) carrying out other technical and administrative duties as specified by the management. ;""",5.0,2.0,"""(a) Candidates should have ; (i) at least five (5) years of relevant post-qualification full-time IT working experience, of which two (2) years must be in a similar post and in a comparable capacity; and ; (ii) at least four (4) years of full-time hands-on experience in the entire software development life cycle (SDLC), including feasibility study, system analysis and design, procurement and installation, programming and implementation, system nursing and maintenance. ;(b) Candidates should be customer-oriented and able to perform under pressure, willing to work after office hours and occasionally working on an on-call basis as required. ;(c) Candidates should possess good knowledge in data modelling and database design. ;(d) Candidates should have good communications and coordination skills. ;(e) Preference will be given to candidates who have experiences/certifications in the following technologies/areas: ; (i) Full stack development (MEAN/MERN) ; (ii) RESTful API development ; (iii) Python programming ; (iv) Microsoft SQL Server ; (v) NoSQL database ; (vi) Containerisation such as podman, containerd, KubeSphere, Knative, etc. ; (vii) Service mesh/serverless architecture ; (viii) Continuous Integration/Continuous Delivery (CI/CD) pipeline ;Criminal record check on the selected candidate will be required. ;Technical Skills: ;. At least 3 years' experience in JavaScript Programming (JAP); ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in SSADM (SDM); ;. At least 3 years' experience in Web Hosting, Design and Maintenance (WED); ;. At least 3 years' experience in Web Services (WSV); ;. 3 years' experience in Tomcat Application Server (TOM) is an advantage; ;. 3 years' experience in Apache Web Server (AWS) is an advantage; ;. 3 years' experience in Data Modeling (DMO) is an advantage; ;. 3 years' experience in Microsoft SQL Server (MSS) is an advantage; ;. 3 years' experience in Object-oriented Analysis and Design (OOA) is an advantage; ;. 3 years' experience in Reporting (Crystal Report, iReport) (REP) is an advantage; ;. 3 years' experience in Source Control Management System (SCM) is an advantage. ;Non-technical Skills: ;. At least 3 years' experience in managing G2B and G2C projects (GBC); ;. At least 3 years' experience in work with the Government (GOV); ;. At least 3 years' experience in Government tendering procedures (GTP); ;. At least 3 years' experience in project management (PRM); ;. At least 3 years' experience in tender preparation and administration (TPA); ;. 3 years' experience in vendor management (VMG) is an advantage; ;. 3 years' experience in quality assurance (QAS) is an advantage; ;. 3 years' experience in Business Process Modeling (BPM) is an advantage; ;. Good coordination skills is an advantage; ;. Good written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 5 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31094"")"
32861,Contract Systems Analyst (Bid Ref 53517-1),1,Application Development,Contract,04 Mar 2025,01 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Homantin,N/A - N/A,"""(T26) On-going maintenance support for Non-Domestic Management System (NDMS) - Tenancy Management (TM) module""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;- Perform maintenance support for NDMS - Tenancy Management (TM) module ;- Participate in the full system development life cycle including requirements gathering, analysis, application design, development, testing and deployment; ;- Manage a team of programmers on software development according to scope, schedule and development standard (CMMI); and ;- Serve as a mentor to junior developers. ;""",6.0,4.0,"""- Higher Diploma/Degree holder in Computer Science or equivalent; ;- Minimum 6 years of IT working experience with at least 4 years as System Analyst or similar capacity; ;- Minimum 4 years solid experience in managing and supporting systems/services with Capability Maturity Model Integration (CMMI) and Information Technology Service Management (ITSM) standards are preferred; ;- Proficient in Java frameworks/libraries like EJB, Spring MVC, Boot, Security are essential; ;- Proficient in using open source tools (e.g. JBoss, JQuery, Spring MVC, Hibernate, MyBatis, etc) for application development; ;- Experienced in configuration/automation tools (e.g. Gitea, Jenkins, Maven, Control-M, etc); ;- Organized, strong analytical mind and problem-solving skills; ;- Good communication skills and able to work independently; and ;- Proficiency in both English and Chinese ;Technical Skills: ;. At least 4 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in J2EE Development (JDE); ;. At least 4 years' experience in Oracle RDBMS (ODB). ;Non-technical Skill: ;. At least 4 years' experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32861"")"
33001,Contract Systems Analyst (Bid Ref 52699-1),1,Others,Contract,07 Mar 2025,01 Apr 2025 to 31 Jan 2027 (22 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) To assist engineer on maintenance, system support, administration, project management, implementation and conduct enhancement for mobile applications, hardware equipment, IT systems, acquisition of computer facilities and general IT support to users.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the WSD; ;1. To act as project coordinator and system analyst to assist project management of mobile application and IT systems,;2. To collect and consolidate user requirements and turn them into system specification;;3. To design, develop, implement and on-going support of mobile application including frontend and backend service;;4. To assist in acquisition of computer facilities and IT service, contract administration, preparation of tender documents for mobile application, hardware equipment and IT systems;;5. To supervise or work with IT contractor in implementation, maintenance, on-going support and enhancement of mobile application and IT systems;;6. To provide general IT support to user in WSD;;7. To undertake any other duties assigned by supervisors. ;""",8.0,4.0,"""1. Solid experience in project management, contract administration and user liaison;;2. Solid experience in system maintenance and support;;3. Solid experience in mobile app development;;4. Solid experience in system design and technical specification on IT development project. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in MySQL (MSQ); ;. At least 4 years' experience in Microsoft SQL Server (MSS); ;. At least 4 years' experience in Oracle Application Server (OAS); ;. At least 4 years' experience in PHP programming (PHP); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 4 years' experience in Structured Query Language (SQL); ;. At least 4 years' experience in Web Programming (WEB); ;. At least 4 years' experience in XML (XML). ;Non-technical Skills: ;. Good coordination skills is an advantage; ;. 1 year's experience in work with the Government (GOV) is an advantage; ;. 1 year's experience in IT service/outsourcing management (OUT) is an advantage; ;. 1 year's experience in tender preparation and administration (TPA) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,21 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33001"")"
31956,Contract Systems Analyst (Bid Ref 52826-1),1,Application Development,Contract,26 Feb 2025,01 Apr 2025 to 30 Jun 2025 (2 months),under InfoTech,Government T26 Contract,Kowloon,N/A - N/A,"""(T26) System Development and Implementation""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DH; ;(a) To review and ensure the quality of the deliverables from the contractor; ;(b) To assist project teams to carry out system analysis, design, development, testing, deployment and documentation; ;(c) To assist in project management and vendor management; and ;(d) Any other task assigned by DH. ;""",4.0,1.0,"""1. At least four years' post-qualification IT experience of which one years' must be in similar post and comparable capacity; ;2. Work experience in vendor management for outsorcing project within the Government; ;3. Proven experience in JavaScript and PRINCE; and ;4. Familiar with the Government's Infrastructure, IT standards and Guidelines, Procurement Procedures, and Security Guidelines. ;Technical Skills: ;. At least 5 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in PRINCE (PRE); ;. At least 1 year's experience in Electronic Form (EFM); ;. 2 years' experience in HTML5 (HT5) is an advantage; ;. 2 years' experience in Server Virtualisation Technology (SVT) is an advantage. ;Non-technical Skills: ;. At least 5 years' experience in the management and support of Government systems and services (GSS); ;. At least 2 years' experience in Government tendering procedures (GTP); ;. At least 2 years' experience in vendor management (VMG); ;. Good coordination skills is an advantage; ;. 2 years' experience in managing Government IT standards (ITG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,12 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31956"")"
31970,Contract Systems Analyst (Bid Ref 52375-1),1,Others,Contract,26 Feb 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,North Point/ Kowloon Bay,N/A - N/A,"""(T26) IT Support for implementation, maintenance and enhancement of eHealth infrastructure and security under eHealth Record Office of Health Bureau.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;Main Duties and Responsibilities: ;1. To provide technical support for eHealth+ infrastructure, development and maintenance; ;2. To liaise with external parties such as Hospital Authority (HA), Digital Policy Office (DPO), IT service contractors for support system infrastructure, development and maintenance of eHealth+; ;3. To support regular security risk assessment & audit exercise and monitor progress for eHealth; ;4. To assist in execution and reviewing of security policy and security incident management and operation procedure for eHealth; and ;5. To assist in various activities to promote security awareness to HCPs including organising cyber security incident drill, phishing email simulation exercise and seminar for HCPs. ;""",4.0,1.0,"""It is required to have professional knowledge and solid experience in IT application development and management of large-scale application, and working experience with Governments projects and good English & Chinese communication and writing skills. Work experience in clinical related information system and IT security management are also preferable. ;Technical Skills: ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 1 year's experience in Security Risk Assessment (SRA); ;. At least 1 year's experience in Networking (NET). ;Non-technical Skills: ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. At least 1 year's experience in work with the Government (GOV); ;. Excellent written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,12 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31970"")"
33012,Contract Systems Analyst (Bid Ref 53375-1),1,Others,Contract,07 Mar 2025,08 Apr 2025 to 07 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Sham Shui Po,N/A - N/A,"""(T26) Government Cloud Infrastructure Services (GCIS) is the new generation government cloud services in support of agile delivery of e-Government services. This CSA post is responsible for providing client advisory support to B/Ds on GCIS services particularly on Database-as-a-Services (DBaaS) and Container-as-a-Services (CaaS) running on GCIS.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;The post provides technical advisory and client liaison services to the project teams of Government B/Ds using GCIS services. The major job duties include:;- assisting the project manager to oversee the operations of the GCIS services;;- facilitating B/Ds project team to implement their application on the selected GCIS platform(s), i.e. IaaS, DBaaS and CaaS;;- providing technical advices and client support to the B/Ds project team members on their enquiries and reporting issues;;- assessing requests raised by B/Ds project teams and liaising with GCIS support teams for approval;;- coordinating with the B/Ds project teams on the remedial and preventive maintenance of the GCIS infrastructure;;- assisting the B/Ds project teams to migrate their applications/systems to the new Government data centre complex; and;- assessing GCIS service requests from Government B/Ds.;;The candidate may require to work during non-office hours occasionally to provide necessary ad-hoc support in delivering the GCIS services. ;""",4.0,1.0,"""(i) Sound knowledge in cloud computing and have at least two-years working experience in server virtualisation environment by using VMware vSphere, Windows Server, RedHat Linux, Web Application Firewall, Storage Area Network (SAN), Software-Defined Network (VMware NSX-T), traffic shaper (e.g. Allot) and Load Balancer;;(ii) Knowledge in container hosting and orchestration platform (e.g. Red Hat Openshift Container Platform (OCP) or its community version (OKD)), Open-source SQL database (e.g. MySQL and MariaDB), enterprise grade backup solution (e.g. Netbackup and Veeam Backup), Network Attached Storage (NAS) and Object Storage are definite advantage;;(iii) Strong analytic mind and problem solving techniques, and good communication skills; and;(iv) Hard-working and self-motivated with positive attitudes.;;Holder of the following certifications is a definite advantage:;- VMware Certified Professional (or equivalent).;;The candidate must be able to communicate in written and verbal English and Chinese to deliver his/her duties. ;Technical Skills: ;. At least 2 years' experience in Disaster Recovery Planning (DRP); ;. At least 2 years' experience in Infrastructure (INF); ;. At least 2 years' experience in IT Security (ITS); ;. At least 2 years' experience in Server Virtualisation Technology (SVT); ;. At least 2 years' experience in Technical Architectural Support (TAS). ;Non-technical Skills: ;. At least 2 years' experience in customer service (CLS); ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in IT Service Management (SMG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,21 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33012"")"
33014,Contract Systems Analyst (Bid Ref 53445-1),1,Others,Contract,07 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Sham Shui Po,N/A - N/A,"""(T26) Government Cloud Infrastructure Services (GCIS) is the government cloud services platform in support of agile delivery of e-Government services. This CSA post is responsible for providing client advisory support to B/Ds on GCIS services particularly on Infrastructure-as-a-Service (IaaS) and storage solutions (e.g. Network Attached Storage (NAS) and Object Storage) running on GCIS.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;The post provides technical advisory and client liaison services to the project teams of Government B/Ds in utilizing various GCIS services including IaaS, DBaaS, NAS, object storage to implement the e-Government services. The major job duties include:;;- To provide technical advices and support regarding system integration involving various GCIS services (e.g. integration of IaaS with GCIS storages, integration of IaaS with DBaaS, etc) to Government B/Ds;;- To provide client communications and advisory support for the enquiries and reported issues from Government B/Ds;;- To provide technical advices and client support to the B/Ds' project team members on adoption of various GCIS services including DBaaS, integration of object storage and NAS with IaaS, etc.;;- To provide technical and advisory support on guest OS such as Windows and Linux platform running on GCIS;;- To assist the project manager to oversee the operations of the GCIS services;;- To collaborate with contractors and GCIS support teams in assessing and approving requests raised by B/Ds' project teams;;- To collaborate with contractors and GCIS support teams in facilitating B/Ds' project team in conducting necessary testing including load test, security test, etc. in the GCIS environment;;- To coordinate with B/Ds' project teams on the remedial and preventive maintenance of the GCIS infrastructure; and ;- To assist the B/Ds' project teams to migrate their application/systems to the new Government data centre complex.;;Candidate may require to provide support services after office hour. ;""",4.0,1.0,"""(i) Sound knowledge in cloud computing and have at least two-years working experience in server virtualisation environment by using VMware vSphere, Windows Server, RedHat Linux, Web Application Firewall, Storage Area Network (SAN), Software-Defined Network (e.g. VMware NSX-T) and Load Balancer;;(ii) Knowledge in Open-source SQL database (e.g. MySQL and MariaDB), enterprise grade backup solution (e.g. Netbackup), Network Attached Storage (NAS), and Object Storage are definite advantage;;(iii) Solid experience in providing client advisory support;;(iv) Strong analytic mind and problem solving techniques, and good communication skills; and;(v) Hard-working and self-motivated with positive attitudes.;;Holder of the following certifications is a definite advantage:;- Microsoft Certified IT Professional (or equivalent); and;- VMware Certified Professional (or equivalent).;The candidate must be able to communicate in written and verbal English and Chinese to deliver his/her duties. ;Technical Skills: ;. At least 2 years' experience in Infrastructure (INF); ;. At least 2 years' experience in Multi-tier System Integration (MSI); ;. At least 2 years' experience in Server Virtualisation Technology (SVT); ;. At least 2 years' experience in Technical Architectural Support (TAS); ;. At least 2 years' experience in Virtual LAN/LAN Switching (VLS). ;Non-technical Skills: ;. At least 2 years' experience in customer service (CLS); ;. At least 1 year's experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,21 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33014"")"
32860,Contract Systems Analyst (Bid Ref 53516-1),1,Application Development,Contract,04 Mar 2025,01 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Homantin,N/A - N/A,"""(T26) Enhancement for Non-Domestic Management System (NDMS)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;- Perform requirement collection, SA&D, application deployment, production support and project management for Non-Domestic Management System ;- Participate in the full system development life cycle including requirements gathering, analysis, application design, development, testing and deployment; ;- Prepare requirement study report and SDLC documentation; ;- Ensure project deliverables are delivered on time and at an appropriate level of quality; ;- Manage a team of programmers on software development according to scope, schedule and development standard (CMMI); and ;- Serve as a mentor to junior developers. ;""",6.0,4.0,"""- Higher Diploma/Degree holder in Computer Science or equivalent; ;- Minimum 6 years of IT working experience with at least 4 years as System Analyst or similar capacity; ;- Minimum 4 years solid experience in managing and supporting systems/services with Capability Maturity Model Integration (CMMI) and Information Technology Service Management (ITSM) standards are preferred; ;- Proficient in Java frameworks/libraries like EJB, Spring MVC, Boot, Security are essential; ;- Proficient in using open source tools (e.g. JBoss, JQuery, Spring MVC, Hibernate, MyBatis, etc) for application development; ;- Experienced in configuration/automation tools (e.g. Gitea, Jenkins, Maven, Control-M, etc); ;- Organized, strong analytical mind and problem-solving skills; ;- Good communication skills and able to work independently; and ;- Proficiency in both English and Chinese ;Technical Skills: ;. At least 4 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in J2EE Development (JDE); ;. At least 4 years' experience in Oracle RDBMS (ODB). ;Non-technical Skill: ;. At least 4 years' experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32860"")"
