Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
32875,Contract Systems Analyst (Bid Ref 53511-1),1,Application Development,Contract,03 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) Monitor the System Analysis & Design (SA&D) and Implementation of a IT system in C&ED""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the C&ED; ;1. To provide technical advices to users on application and design of the IT system to meet business requirements;;2. To supervise the contractors / suppliers to design the application architecture and implement the IT system;;3. To perform quality control and quality assurance in the SDLC; and;4. To perform any works assigned by supervisor. ;""",4.0,2.0,"""The candidate should have:;- Solid experience in the whole system development life cycle of an IT system;;- Experience in application architecture design;;- Able to read/understand business process described in UML;;- Experience and knowledge in Schema Design, ebXML and XML;;- Experience in implementing large scale critical systems with 7x24, high availability and disaster recovery requirements; and;- Experience in performing quality control of IT services provided by contractor.;;Travelling within HKSARG, such as visiting user departments' offices at remote locations or entry/exit control points, may be required. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 3 years' experience in J2EE Development (JDE); ;. At least 3 years' experience in XML (XML); ;. 2 years' experience in Internet/ Intranet (INT) is an advantage; ;. 2 years' experience in Structured Query Language (SQL) is an advantage; ;. 1 year's experience in Unified Modeling Language (UML) is an advantage; ;. 1 year's experience in Web Services (WSV) is an advantage; ;. 1 year's experience in Enterprise Application Integration (EAI) is an advantage; ;. 1 year's experience in Oracle Application Development (ORA) is an advantage; ;. 1 year's experience in SSADM (SDM) is an advantage; ;. 1 year's experience in System Implementation and Maintenance/Support (SIM) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in work with the Government (GOV); ;. At least 1 year's experience in IT service/outsourcing management (OUT); ;. Good written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32875"")"
32878,Contract Systems Analyst (Bid Ref 53532-1),1,Others,Contract,05 Mar 2025,02 May 2025 to 31 Mar 2026 (10 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) Monitor the System Analysis & Design (SA&D) and Implementation of a IT system in C&ED""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the C&ED; ;1. To provide technical advices to users on infrastructure requirements and design of the IT system to support business requirements;;2. To supervise the contractors / suppliers to design the infrastructure architecture and implement the IT system; ;3. To perform quality control and quality assurance in the SDLC; and;4. To perform any works assigned by supervisor. ;""",4.0,2.0,"""The candidate should have:;- Solid experience in the whole system development life cycle of an IT system;;- Solid experience in IT infrastructure provisioning and management;;- Experience in infrastructure architecture design;;- Experience in implementing enterprise grade server virtualisation, networking, storage, backup and monitoring platform;;- Experience in implementing security infrastructure and compliance activities such as security risk assessment and audit (SRAA);;- Experience in implementing large scale critical government systems with 7x24, high availability and disaster recovery requirements; and;- Experience in performing quality control of IT services provided by contractor.;;Travelling within HKSARG, such as visiting user departments' offices at remote locations or entry/exit control points, may be required. ;Technical Skills: ;. At least 4 years' experience in Server Virtualisation Technology (SVT); ;. At least 3 years' experience in Network & System Management (NSM); ;. At least 3 years' experience in Oracle RDBMS (ODB); ;. At least 3 years' experience in Infrastructure (INF); ;. 1 year's experience in J2EE Development (JDE) is an advantage; ;. 1 year's experience in Multi-vendor Mission Critical System (MCS) is an advantage; ;. 1 year's experience in Multi-tier System Integration (MSI) is an advantage; ;. 1 year's experience in Unified Modeling Language (UML) is an advantage; ;. 1 year's experience in XML (XML) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in the management and support of Government systems and services (GSS); ;. At least 2 years' experience in IT service/outsourcing management (OUT); ;. Good spoken English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,19 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32878"")"
32848,Contract Systems Analyst (Bid Ref 53484-1),1,Others,Contract,04 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Cheung Sha Wan or other locations inside HKSAR as assigned by the Government,N/A - N/A,"""(T26) Application and system design, system development, quality assurance, support, documentation and staff supervision""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the TRY; ;- Provide application and system support on new and existing systems running on Oracle E-Business Suite, SQL Server, Power BI Report Server and JBoss Application server;- Review the technical deliverables from the outsourcing contractor and monitor the system performance;- Perform any other duties related to the system development life cycle ;""",4.0,1.0,"""- Solid experience in application design, development and maintenance;- Solid experience in development and support of Oracle E-Business Suite, SQL Server Reporting Services and Power BI;- Hands-on experience in web, Java, and web services design and programming;- Experience in monitoring outsourcing project;- Preferable with experience in design and development of Business Intelligence (BI) solution;- May be required to carry pager and provide system support (on site if necessary) outside office hours ;Technical Skills: ;. At least 2 years' experience in Microsoft SQL Server (MSS); ;. At least 2 years' experience in Oracle RDBMS (ODB); ;. At least 2 years' experience in Oracle e-business suite (OES); ;. At least 2 years' experience in SQL Server Reporting Services (SRS); ;. At least 2 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. 2 years' experience in J2EE Development (JDE) is an advantage; ;. 1 year's experience in business intelligence/data mining (BDM) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. Good written English is a must; ;. At least 2 years' experience in IT service/outsourcing management (OUT). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,18 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32848"")"
31500,Contract Systems Analyst (Bid Ref 52623-1),1,Others,Contract,19 Feb 2025,16 Mar 2025 to 30 Sep 2025 (6 months),under InfoTech,Government T26 Contract,Cheung Sha Wan,N/A - N/A,"""(T26) User support, project management, co-ordination and monitoring for outsourced system implementation.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the AFCD; ;Duties of the staff include:;1. To assist in project management and administrative matters such as progress report, project expenditure control, tender preparation, tender evaluation, contractor's performance monitoring and risk assessment etc;;2. To coordinate related activities in IT project lifecycle including procurement, user requirement study, site preparation, system installation, data conversion, user acceptance and training;;3. To liaise with related users, contractors and other support teams for project activities;;4. To provide IT support and advice related to IT systems;;5. To conduct system and user acceptance testing and recommend acceptance; and;6. To carry out any other duties as assigned by the supervisor. ;""",7.0,4.0,"""The staff will be responsible for user support and managing multiple outsourced project implementations. He / she should have experience in project management and control, co-ordination, monitoring outsourced project, vendor management as well as project deliverable quality assurance. The staff is required to have at least 2 years of past working experience in the bureaux or departments of Hong Kong Government.;;The staff is required to have solid experience in all of the followings:;a) Application development, implementation and maintenance;;b) Outsourcing or contract management. ;Technical Skills: ;. At least 3 years' experience in Electronic Form (EFM); ;. At least 3 years' experience in Mobile / Wireless Communication (MWC); ;. At least 2 years' experience in Electronic Service Delivery (ESD); ;. At least 1 year's experience in Geographic Information System (GIS); ;. At least 1 year's experience in e-Leave (ELE). ;Non-technical Skills: ;. At least 2 years' experience in contract administration (CON); ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in vendor management (VMG); ;. At least 1 year's experience in tender preparation and administration (TPA). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 7 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,06 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31500"")"
32840,Contract Systems Analyst (Bid Ref 53456-1),1,Others,Contract,04 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Cheung Sha Wan or other locations inside HKSAR as assigned by the Government,N/A - N/A,"""(T26) Application and system design, implementation, quality assurance, support, documentation and staff supervision""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the TRY; ;- Carry out application analysis and design, quality assurance, testing and rollout for system developments and enhancements of systems of the Treasury;- Provide application and system support on new and existing systems running on Linux / AIX / Oracle / Java / JBoss and other packages;- Lead programmers to develop / amend programs and support User Acceptance Test;- Perform any other duties related to the system development life cycle ;""",4.0,1.0,"""- Possess solid experience in web, web frameworks (including React), web services design, Java and programming;- Possess solid experience in Oracle database administration, deploying / supporting Oracle EBS and JBoss application;- Preferable with development and system support experience on Linux, AIX and MariaDB;- May be required to carry mobile phone and provide support system support (on site if necessary) outside office hours ;Technical Skills: ;. At least 3 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in J2EE Development (JDE); ;. At least 3 years' experience in Oracle RDBMS (ODB); ;. 1 year's experience in Structured Query Language (SQL) is an advantage; ;. 1 year's experience in Unix/Linux Shell Scripting (ULS) is an advantage; ;. 1 year's experience in IBM AIX Unix (IBX) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. Good written English is a must. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,18 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32840"")"
32867,Contract Systems Analyst (Bid Ref 53491-1),1,Others,Contract,03 Mar 2025,02 May 2025 to 30 Apr 2026 (11 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) Support project management of various IT projects under Statistical Processing Systems Branch (SPSB) and provide application development, maintenance as well as end-user support for various IT systems for C&SD.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the C&SD; ;1. To provide maintenance and security protection support on Knowledge Management Support Services (KMSS), Electronic Recordkeeping System (ERKS), Online Inventory System (OIS), Curtain E-locker and other IT applications under SPSB.;2. To assist in managing ongoing IT projects under SPSB.;3. To assist the internal project manager in evaluating the technical solution submitted by external contractors and managing the implementation of Metadata Management System.;4. To assist internal project manager to perform IT security related tasks.;5. To provide end-user support for various C&SD IT application systems. ;6. To perform any other duties as required. ;""",4.0,1.0,"""1. Project experience in HKSAR Government as system analyst performing the system analysis and design tasks.;2. Project experience in Visual Studio .Net programming.;3. Working experience in Web application development.;4. Working experience in implementing IT security measures.;5. Working experience in Windows/Unix/Linux server administration. ;Technical Skills: ;. At least 3 years' experience in Microsoft SQL Server (MSS); ;. At least 3 years' experience in SSADM (SDM); ;. At least 3 years' experience in Visual Studio. Net (VSN); ;. At least 3 years' experience in Web Programming (WEB); ;. At least 1 year's experience in Experience in C# programming (C#P); ;. At least 1 year's experience in IT Security (ITS); ;. At least 1 year's experience in JAVA Programming (JAV); ;. At least 1 year's experience in Linux System Administration (LIN); ;. 2 years' experience in Data Warehouse (DWH) is an advantage; ;. 2 years' experience in business intelligence/data mining (BDM) is an advantage; ;. 1 year's experience in Visual Foxpro (VFP) is an advantage; ;. 1 year's experience in Project Management Professional (PMP) (PMP) is an advantage; ;. 1 year's experience in PRINCE (PRE) is an advantage; ;. 1 year's experience in SAS (SAS) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in managing Government projects (MGP); ;. 2 years' experience in Government procurement/disposal procedures (GPD) is an advantage; ;. 2 years' experience in IT procurement (PRO) is an advantage; ;. 1 year's experience in IT service/outsourcing management (OUT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32867"")"
32846,Contract Systems Analyst (Bid Ref 53481-1),1,Others,Contract,04 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Cheung Sha Wan or other locations inside HKSAR as assigned by the Government,N/A - N/A,"""(T26) Application and system design, system development, system testing, quality assurance, support, documentation and staff supervision""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the TRY; ;- Carry out system analysis and design, development, quality assurance, testing, support UAT and prepare documentation of new applications and implementation of enhancements;- Provide application and system support on web applications running on Java application servers;- Perform any other duties related to the system development life cycle ;""",4.0,1.0,"""- Solid experience in web, Java, Java application frameworks (including Spring) and J2EE application development ;- Solid experience in application design, development and maintenance;- Experience on website development with responsive web design and web accessibility feature;- Experience in supporting applications under GCIS PaaS (EGIS);- Experience on system support of Java Application Servers ;- May be required to carry pager and provide system support (on site if necessary) outside office hours ;Technical Skills: ;. At least 2 years' experience in EGIS (EGI); ;. At least 2 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 2 years' experience in JBoss Application Server (JAS); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in Web Programming (WEB); ;. 2 years' experience in Oracle RDBMS (ODB) is an advantage; ;. 2 years' experience in Tomcat Application Server (TOM) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. Good written English is a must. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,18 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32846"")"
32877,Contract Senior Systems Analyst (Bid Ref 53531-1),1,Application Development,Contract,05 Mar 2025,02 May 2025 to 31 Mar 2026 (10 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) Monitor the System Analysis & Design (SA&D) and Implementation of a IT system in C&ED""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the C&ED; ;1. To provide technical advices to users on application and design of the IT system to meet business requirements;;2. To supervise the contractors / suppliers to design the application architecture and implement the IT system;;3. To provide technical advices on addressing tool and integration of systems in C&ED;;4. To supervise a team of contract System Analyst / Analyst Programmer in the SDLC; ;5. To perform quality control and quality assurance in the SDLC; and;6. To perform any works assigned by supervisor. ;""",6.0,2.0,"""The candidate should have:;- Solid experience in the whole system development life cycle of an IT system;;- Solid experience in addressing tool and data warehouse;;- Able to read/understand business process described in UML;;- Experience and knowledge in Schema Design, ebXML, XML and ETL;;- Solid experience in implementing large scale critical government systems with 7x24, high availability and disaster recovery requirements; and;- Experience in performing quality control of IT services provided by contractor.;;Travelling within HKSARG, such as visiting user departments' offices at remote locations or entry/exit control points, may be required. ;Technical Skills: ;. At least 5 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in Data Warehouse (DWH); ;. At least 3 years' experience in J2EE Development (JDE); ;. At least 3 years' experience in XML (XML); ;. 2 years' experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 2 years' experience in Oracle Application Development (ORA) is an advantage; ;. 2 years' experience in Function Point Analysis (FPA) is an advantage; ;. 2 years' experience in Internet/ Intranet (INT) is an advantage; ;. 2 years' experience in IT Security (ITS) is an advantage; ;. 2 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF) is an advantage; ;. 1 year's experience in SSADM (SDM) is an advantage; ;. 1 year's experience in Enterprise Application Integration (EAI) is an advantage; ;. 1 year's experience in Unified Modeling Language (UML) is an advantage; ;. 1 year's experience in Web Services (WSV) is an advantage. ;Non-technical Skills: ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. At least 3 years' experience in IT service/outsourcing management (OUT); ;. Good written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,19 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32877"")"
32861,Contract Systems Analyst (Bid Ref 53517-1),1,Application Development,Contract,04 Mar 2025,01 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Homantin,N/A - N/A,"""(T26) On-going maintenance support for Non-Domestic Management System (NDMS) - Tenancy Management (TM) module""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;- Perform maintenance support for NDMS - Tenancy Management (TM) module;- Participate in the full system development life cycle including requirements gathering, analysis, application design, development, testing and deployment;;- Manage a team of programmers on software development according to scope, schedule and development standard (CMMI); and;- Serve as a mentor to junior developers. ;""",6.0,4.0,"""- Higher Diploma/Degree holder in Computer Science or equivalent;;- Minimum 6 years of IT working experience with at least 4 years as System Analyst or similar capacity;;- Minimum 4 years solid experience in managing and supporting systems/services with Capability Maturity Model Integration (CMMI) and Information Technology Service Management (ITSM) standards are preferred;;- Proficient in Java frameworks/libraries like EJB, Spring MVC, Boot, Security are essential;;- Proficient in using open source tools (e.g. JBoss, JQuery, Spring MVC, Hibernate, MyBatis, etc) for application development;;- Experienced in configuration/automation tools (e.g. Gitea, Jenkins, Maven, Control-M, etc);;- Organized, strong analytical mind and problem-solving skills;;- Good communication skills and able to work independently; and;- Proficiency in both English and Chinese ;Technical Skills: ;. At least 4 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in J2EE Development (JDE); ;. At least 4 years' experience in Oracle RDBMS (ODB). ;Non-technical Skill: ;. At least 4 years' experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32861"")"
