Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
33104,Contract Systems Analyst (Bid Ref 53670-1),1,Others,Contract,14 Mar 2025,01 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Cheung Sha Wan Government Offices,N/A - N/A,"""(T26) To plan and implement information security enhancement and related projects and provide technical support on IT infrastructure in the SFO.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the WFSFAA-SFO; ;i) The staff is required to plan, implement and manage the projects of information security enhancement with major duties including but not limited to the following:;- To plan and implement new IT security initiative and measure;;- To support and operate the IT security products such as SIEM, MFA and EDR;;- To manage and conduct IT security activities such as penetration test, vulnerability scan;;- To assist IT equipment procurement activities;;- To review and update IT security documents;ii) The staff is required to liaise with internal staff and IT contractors for outsourced implementation services and on-going support activities;;iii) The staff is required to provide technical advice / support to end users and management; and;iv) The staff is required to work overtime occasionally ;""",5.0,3.0,"""- At least 5 years experience in requirement analysis, system support;;- Strong knowledge in area of Network Security, Application Security, Security Regulation and Compliance;;- Solid Experience on IT infrastructure support and network operation;;- Hands on experience on managing SIEM tool (Splunk), MFA, EDR and NDR;;- Hands on experience on operateing Nexus Tenable and OWASP ZAP;;- Experience on Security Risk Assessment such as Vulnerability Scan and Penetration Test;;- Technical knowledge of cutting edge IT security solutions such as DLP, XDR, SOAR;;- Experience on container, DevOps and IT cloud infrastructure would be an advantage ;Technical Skills: ;. At least 5 years' experience in Information Security Management (ISM); ;. At least 5 years' experience in Linux System Administration (LIN); ;. At least 5 years' experience in Network & System Management (NSM); ;. At least 5 years' experience in Security Risk Assessment and Audit (SAA); ;. 1 year's experience in IT Security Scanning Tools (SST) is an advantage; ;. 1 year's experience in Server Virtualisation Technology (SVT) is an advantage; ;. 1 year's experience in TCP/IP (TCP) is an advantage; ;. 1 year's experience in Windows Server 2008/2012 (W12) is an advantage; ;. 1 year's experience in IT Operational Management (OPM) is an advantage; ;. 1 year's experience in IT Security (ITS) is an advantage; ;. 1 year's experience in Infrastructure (INF) is an advantage. ;Non-technical Skills: ;. At least 5 years' experience in work with the Government (GOV); ;. At least 1 year's experience in managing Government IT standards (ITG); ;. 1 year's experience in IT procurement (PRO) is an advantage; ;. 1 year's experience in IT Service Management (SMG) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 1 year's experience in IT audit (ITA) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 5 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,28 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33104"")"
33112,Contract Systems Analyst (Bid Ref 53568-1),1,Application Development,Contract,17 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"Grand Central Plaza,138 Shatin Rural Committee Road, Shatin,",N/A - N/A,"""(T26) Management and development of EPD's Environment Cluster in GovHK, Departmental Portal, and IT-related knowledge management programmes""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EPD; ;1. Development and implementation of IT-related programmes to facilitate knowledge management in EPD;;2. Management, monitoring and improvement of the taxonomy of the Departmental Portal;;3. Monitoring and enhancement of the Environment Cluster and other EPD-participated clusters in GovHK, and provision of associated technical and administrative support;;4. Technical liaison with contactors, project teams in government departments, and relevant stakeholders in the development and implementation of knowledge management programmes and projects. ;""",10.0,5.0,"""1. Degree in Information Technology or related discipline; ;2. A high level of motivation and creativity; ;3. Good problem solving capability; and;4. Ability to work in a fast-paced and project driven environment ;Technical Skills: ;. At least 8 years' experience in IT Application Development and Management (ADM); ;. At least 6 years' experience in Knowledge Management Technology (KMT); ;. At least 5 years' experience in Departmental Portal (DPS); ;. 8 years' experience in SSADM (SDM) is an advantage; ;. 8 years' experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 4 years' experience in Web 2.0 Services (W2S) is an advantage. ;Non-technical Skills: ;. At least 8 years' experience in managing Government projects (IEG); ;. At least 4 years' experience in IT service/outsourcing management (OUT); ;. At least 4 years' experience in tender preparation and administration (TPA). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 5 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33112"")"
33071,Contract Systems Analyst (Bid Ref 53610-1),1,Others,Contract,14 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Mainly in Wanchai,N/A - N/A,"""(T26) To provide assistance in ICT-related project development and implementation""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;1. Be responsible for managing and implementing the information security projects, which include:;-Administering and maintaining the IT Forensic Laboratory of the division;;- Evaluating and advising on data interoperability and accessibility of various enterprise systems with a view to formulating security policy, standard and governance structure;;-Evaluating and monitoring the implementation of Business Continuity Plan of enterprise systems; and;-Conducting researches on information security related technology, example WiFi security, phishing, data theft, etc.;-Implementing and maintaining information security projects, including social analytics, APT, SIEM;;2. Supervise a team to discharge IT security audits from planning to post-audit review and preparing reports;;3. Perform IT security audits on enterprise systems and all police formations, ranging from review of relevant documentation to penetration tests and vulnerability scanning;;4. Assist the supervisor(s) to handle information security incidents, breaches or violations, and to ensure prompt follow-up actions being taken, including data analytics;;5. Provide technical advice on information security related projects and IT security assessments or audits. ;""",6.0,2.0,"""Security Vetting is required.;Minimum 3 years of experience in relevant IT field is preferable;CISA/CISSP/CISM is preferable. ;Technical Skills: ;. At least 6 months' experience in IT Application Development and Management (ADM); ;. At least 6 months' experience in IT Security (ITS). ;Non-technical Skills: ;. At least 6 months' experience in IT audit (ITA); ;. Good written English is a must. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,28 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33071"")"
33085,Contract Systems Analyst (Bid Ref 53614-1),1,Others,Contract,14 Mar 2025,02 May 2025 to 27 Feb 2026 (9 months),under InfoTech,Government T26 Contract,Immigration Headquarters (ImmD HQs) at Tseung Kwan O and occasionally support at designated location,N/A - N/A,"""(T26) System support for the Online Checking System for Subsidised Public Healthcare Services (New OCSSS) and the enhancement of the Next Generation Electronic Passport System (e-Passport-2) for Personal Documentation Submission Kiosks (PDSKs) and Personal Documentation Collection Kiosks (PDCKs) of Immigration Department (ImmD).""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the ImmD; ;The staff will be assigned to the project team for providing production support for the system infrastructure of the New OCSSS, and professional IT advice for the enhancement of the e-Passport-2 related to PDSKs and PDCKs. Tasks include:;(a) to monitor contractors' works and provide technical advice on contractors' deliverables;;(b) to perform technical and production problem diagnosis and consequent resolutions;;(c) to coordinate and liaise with users, technical support teams and contractors to support implementation of enhancement;;(d) to provide IT advice and problem diagnose in production incidents;;(e) to provide technical on-site support for production systems;;(f) to take up round-the-clock on-call duty for the technical support; and;(g) to perform any other duties as may be required. ;""",4.0,1.0,"""The CSA should possess experience in providing technical support on system implementation and production of mission critical system. The CSA should be analytical in problem solving, and able to work independently.; ;The CSA will normally work in the ImmD HQs at Tseung Kwan O, and will be occasionally required to provide support at various Immigration offices and work outside office hours.;;Criminal record check is required. ;Technical Skills: ;. At least 5 years' experience in Multi-tier System Integration (MSI); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 4 years' experience in UNIX (UNX); ;. At least 4 years' experience in Infrastructure (INF). ;Non-technical Skill: ;. At least 4 years' experience in the management and support of Government systems and services (GSS). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,28 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33085"")"
33032,Contract Systems Analyst (Bid Ref 53594-1),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 31 Jul 2025 (4 months),under InfoTech,Government T26 Contract,Ho Man Tin,N/A - N/A,"""(T26) Project development and maintenance for web application""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;To carry out requirement collection, system design & analysis, development, testing, deployment for the enhancement and maintenance for the system ;""",6.0,3.0,"""Possess the following skills and hands-on experience: ;- Strong analytical skill ;- J2EE, Spring/Struts, Hibernate/myBatis ;- Web Services (WSDL, REST and SOAP) ;- JavaScript, jQuery, AJAX, JSON, CSS ;- Application development on JBoss ;- SQL and PL/SQL programming using Oracle 19c or above, SQL tuning ;- SSADM, RAD or OO methodologies ;- Open source Tools (Eclipse, Jasper Reports, Apache JMeter, Git, log4j, Jenkins, Redmine, Graylog) would be an advantage ;- Containerization technologies (e.g. Docker) would be an advantage ;- Continuous Integration (CI)/Continuous Delivery (CD) would be an advantage ;- Experience in developing/supporting estate and tenancy management application in government is an advantage ;- Capable to work under pressure and tight schedule ;Technical Skills: ;. At least 2 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in Structured Query Language (SQL); ;. At least 1 year's experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. 1 year's experience in JavaScript Programming (JAP) is an advantage; ;. 1 year's experience in JBoss Application Server (JAS) is an advantage; ;. 1 year's experience in UNIX (UNX) is an advantage; ;. 1 year's experience in Web Services (WSV) is an advantage; ;. 1 year's experience in XML (XML) is an advantage; ;. 1 year's experience in Java Servlet Programming (JSP) is an advantage; ;. 1 year's experience in Linux System Administration (LIN) is an advantage. ;Non-technical Skill: ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33032"")"
33095,Contract Systems Analyst (Bid Ref 53647-1),1,Others,Contract,14 Mar 2025,01 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Cheung Sha Wan Government Offices,N/A - N/A,"""(T26) To perform system administration, system upgrade / troubleshooting, lead the helpdesk team as helpdesk supervisor and provide SFO ICT helpdesk support and backend operational support.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the WFSFAA-SFO; ;In this managerial role, you will oversee server upgrades, troubleshoot issues, and manage the ICT helpdesk services for a team of over 1300 staff members across headquarters and remote;offices. Your key responsibilities will include:;- Supervising the helpdesk to provide comprehensive PC support, including hardware and software troubleshooting, LAN administration, VM environment maintenance, and overseeing Windows Active Directory and Windows 2016/2019 servers.;- Managing standard OA packages and GOA applications such as Centrally Managed Messaging Platform (CMMP), Departmental Portal Hosting Services (DPHS), Government Human Resource Management Services (GovHRMS), Electronic Recordkeeping System (ERKS), Overtime Management System (OTMS), and AP System.;- Implementing data encryption using Microsoft Bitlocker to ensure compliance with Government Security Regulations for OA-related systems.;- Overseeing updates to the SFO internet and intranet homepages.;- Handling software deployment and administration tasks, such as GFMIS, BCFMS, AEPS, among others.;- Configuring and supporting secure remote access (VPN) and Mobile Platform solutions.;- Setting up and providing support for Mobile Workplace Services (MWS) devices.;- Offering assistance for video conferencing tools like Cisco Webex, Zoom, Microsoft Teams, and Google Meet.;- Monitoring daily system backups for PC Server, HPUX, VMware, and Linux utilizing Arcserve UDP and Veeam.;- Managing system upgrades and patch deployments.;- Monitoring system performance on a daily basis.;- Maintaining accounts and performing annual housekeeping for various GOA systems. ;""",6.0,4.0,"""- experience in maintance support for Microsoft Outlook platform;The staff is required to possess skills to perform duties as detailed in the job description. ;Technical Skills: ;. At least 6 years' experience in Confidential Mail System (CMS); ;. At least 6 years' experience in Data Encryption Technology (DET); ;. At least 6 years' experience in Office Automation (OAN); ;. At least 6 years' experience in Microsoft Active Directory Administration (ADA); ;. 1 year's experience in Anti-Virus Technology (AVT) is an advantage; ;. 1 year's experience in System Backup with Bightstor ArcServe (BAS) is an advantage; ;. 1 year's experience in Oracle RDBMS (ODB) is an advantage; ;. 1 year's experience in PC LAN Support (PLS) is an advantage; ;. 1 year's experience in Proxy Server (PRS) is an advantage; ;. 1 year's experience in Security Risk Assessment (SRA) is an advantage; ;. 1 year's experience in Server Virtualisation Technology (SVT) is an advantage; ;. 1 year's experience in TCP/IP (TCP) is an advantage; ;. 1 year's experience in Video Conference Technology (VCT) is an advantage; ;. 1 year's experience in Virtual Private Network (VPN) is an advantage; ;. 1 year's experience in Windows 7/8/10 (W10) is an advantage; ;. 1 year's experience in Document Management System (DMS) is an advantage; ;. 1 year's experience in Disaster Recovery Planning (DRP) is an advantage; ;. 1 year's experience in Documentum (DUM) is an advantage; ;. 1 year's experience in Electronic Form (EFM) is an advantage; ;. 1 year's experience in EGIS (EGI) is an advantage; ;. 1 year's experience in Infrastructure (INF) is an advantage; ;. 1 year's experience in IT Planning (ITP) is an advantage; ;. 1 year's experience in Networking (NET) is an advantage; ;. 1 year's experience in Network & System Management (NSM) is an advantage. ;Non-technical Skills: ;. At least 6 years' experience in customer relations (ECR); ;. At least 6 years' experience in work with the Government (GOV); ;. At least 6 years' experience in the management and support of Government systems and services (GSS); ;. At least 6 years' experience in helpdesk call handling (HDT). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,28 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33095"")"
33098,Contract Systems Analyst (Bid Ref 53650-1),1,Others,Contract,14 Mar 2025,01 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Cheung Sha Wan Government Offices,N/A - N/A,"""(T26) To perform system design, enhancement and on-going maintenance of network infrastructure and security control systems, and monitoring outsourcing contractors in SFO.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the WFSFAA-SFO; ;As a lead System Analyst to conduct requirement analysis, system design, testing and on-going maintenance of network infrastructure and security control systems, and to provide support and monitor the outsourcing contractors with major duties including but not limited to the below:;- manage network equipment including but not limited to CISCO routers and switches;- monitor network performance;- perform hardware upgrade for the end-of-support / obsolete network equipment;- arrange site preparation for new office setup;- liaise and interact with users to facilitate alignment of security requirements / standard in the department;- coordinate with system administrators for implementing the recommended safeguards for the IT security weakness identified in IT Security Risk Assessment and Audit exercise;- provide advice for security measure to management based on the results of security assessment and audit;- conduct regular review and update of IT security related documentation;- conduct IT security monitoring, incident detection and handling;- review IT security related documents (e.g. IT security guideline, user awareness training materials) so as to align with the prevail departmental security policies and practices ;""",6.0,4.0,"""The staff is required to possess skills specified to perform duties as detailed in the Job description. ;Technical Skills: ;. At least 5 years' experience in CISCO IOS Software & CISCO Products (CIP); ;. At least 5 years' experience in Information Security Management (ISM); ;. At least 5 years' experience in Network & System Management (NSM); ;. At least 5 years' experience in Security Risk Assessment and Audit (SAA); ;. At least 5 years' experience in Security Incident Detection and Handling (SDH); ;. 1 year's experience in Virtual LAN/LAN Switching (VLS) is an advantage; ;. 1 year's experience in Virtual Private Network (VPN) is an advantage; ;. 1 year's experience in Windows 7/8/10 (W10) is an advantage; ;. 1 year's experience in Wide Area Network (WAN) is an advantage; ;. 1 year's experience in Open Shortest Path First (OPF) is an advantage; ;. 1 year's experience in PRINCE (PRE) is an advantage; ;. 1 year's experience in Router Configuration (ROU) is an advantage; ;. 1 year's experience in Network Design (NDN) is an advantage; ;. 1 year's experience in Networking (NET) is an advantage; ;. 1 year's experience in Infrastructure (INF) is an advantage. ;Non-technical Skills: ;. At least 5 years' experience in work with the Government (GOV); ;. At least 5 years' experience in the management and support of Government systems and services (GSS); ;. Good written English is a must; ;. At least 5 years' experience in site preparation (SPE). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,28 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33098"")"
33058,Contract Senior Systems Analyst (Bid Ref 53530-1),1,Application Development,Contract,05 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) The project is for the implementation and maintenance of a digital identity system (the System) which consists of cloud-based back end systems and mobile apps. The System provides Application Programming Interfaces (APIs) for access by other government systems and non-government systems to perform authentication, form filling, digital signing and other functions with the consent of the mobile app users. ;The project team will be responsible for supporting application deployment, quality assurance of application programs and monitoring the contractor teams on bug fixing and system enhancement works.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;The CSSA will be required to: ;1. provide technical and operational support for the enhancements related to Optical Character Recognition/ Facial Recognition (OCR/FR) modules, liveness detection and checking modules, and anti-deepfake modules of the System; ;2. perform issue/incident handling and troubleshooting in particular for the mobile app and system infrastructure of the System; ;3. review deliverables provided by outsourcing contractors and conduct acceptance tests of the enhancements; ;4. assist supervisor in preparing technical specifications and operational manual for the enhancements; and ;5. any other duties assigned by the supervisors. ;""",6.0,2.0,"""The candidate should possess: ;1. sound knowledge and solid experience in supporting digital identity system / IT application development involving mobile apps on Android and iOS platforms; ;2. sound knowledge and working experience related to OCR, FR and anti-deepfake technologies; ;3. sound knowledge and solid experience in performing system integration test and user acceptance test. ;4. good command of English and writing skills; ;5. good coordination and communication skills; and ;6. communication using Putonghua will be required. ;Technical Skills: ;. At least 5 years' experience in JavaScript Programming (JAP); ;. At least 5 years' experience in JAVA Programming (JAV); ;. At least 5 years' experience in MySQL (MSQ); ;. At least 2 years' experience in Public Key Infrastructure (PKI); ;. 2 years' experience in IT Security (ITS) is an advantage; ;. 1.5 years' experience in IT Application Development and Management (ADM) is an advantage. ;Non-technical Skills: ;. Good spoken English is a must; ;. Good written English is a must; ;. Good coordination skills is an advantage; ;. 2 years' experience in the management and support of Government systems and services (GSS) is an advantage; ;. 1.5 years' experience in vendor management (VMG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,26 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33058"")"
33043,Contract Systems Analyst (Bid Ref 53603-1),1,Others,Contract,11 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"Wan Chai, Hong Kong",N/A - N/A,"""(T26) - Maintenance and support on web applications/systems including Departmental Intranet, Web Content Update System and various kinds of internal websites in Hong Kong Police Force ;- Implementation of enhancements of web applications/systems including departmental Intranet and search engine""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;- Maintaining and implementing web-based systems including Intranet and its related web applications, web content update system and search engine ;- Implementing system enhancements and fulfilling ad-hoc user requests ;- Performing troubleshooting and problem resolution on existing web applications/systems ;- Performing design and implementation of assigned IT systems ;- Delivering user briefings and on-going training ;- Coordinating and monitoring all related outsourced contractors for web applications/systems ;- Providing technical, operational and advisory support ;""",10.0,5.0,"""- Experience in design, implementation and maintenance support of IT web applications using Java, Javascript, HTML, CSS and Websphere ;- Experience in system design and implementation using responsive web design, and Spring framework ;- Experience in implementation and/or maintenance of content management system and search engine optimization ; ;Security vetting is required. ;Technical Skills: ;. At least 5 years' experience in Internet/ Intranet (INT); ;. At least 2 years' experience in Websphere Application Server Administration (WAA); ;. At least 2 years' experience in WebSphere Application Server (WAS); ;. At least 2 years' experience in HTML5 (HT5); ;. At least 1 year's experience in Websphere development (WES); ;. 4 years' experience in IT Application Development and Management (ADM) is an advantage. ;Non-technical Skill: ;. 3 years' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 5 years' relevant experience in a similar post and in a comparable capacity.""",N/A,25 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33043"")"
