Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
32034,Contract Systems Analyst (Bid Ref 53503-1),1,Application Development,Contract,28 Feb 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Mongkok,N/A - N/A,"""(T26) Project initiation and implementation, application development, on-going enhancement, maintenance and production support of internal I.T. projects. Mainly on web-based and/or client/server platforms.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the RTHK; ;Main job duties are:;(a) Assist Project Managers on project planning, resources control, vendor management, processes review for system development, enhancement, maintenance and support for both outsourced and internal I.T. projects;;(b) Supervise analyst programmers to support, implement and enhance web-based application systems;;(c) Review and propose measures with necessary implementation to enhance the system, operation and security management as well as the resilience and availability of I.T. systems in RTHK;;(d) Review the technical architecture and conducting technical study on new technologies;;(e) Provide system maintenance and production support;;(f) Prepare system documentation;;(g) Support all phases of the system development life-cycle (including user requirements specification, system analysis & design, programming, testing, training, documentation, implementation and maintenance) on various computer platforms; and;(h) Check and assure the quality of deliverables. ;""",6.0,4.0,"""Academic Requirements are:;(a) a bachelor's degree awarded by a post-secondary institution in Hong Kong, including but not limited to the eight University Grants Committee funded universities in Hong Kong, or a bachelor's degree awarded by an overseas university or a polytechnic in the UK, the USA, Canada, New Zealand or Australia; or ;an accredited associate degree or a higher diploma in information technology from a Hong Kong or overseas tertiary education institute;;or;(b) an accredited associate degree or a higher diploma from a Hong Kong or overseas tertiary education institute in subjects other than information technology; or ;a diploma from a Hong Kong or overseas tertiary education institute (only the diploma awarded after the said institute is duly registered as a tertiary education institute will be counted); or ;Level 3 or equivalent or above in five subjects, including English Language, in the Hong Kong Diploma of Secondary Education Examination (HKDSEE), or overseas equivalent; or ;Grade E or above in two subjects at Advanced Level in the Hong Kong Advanced Level Examination (HKALE) and Level 3 / Grade C or above in three other subjects, including English Language (Syllabus B before 2007), in the Hong Kong Certificate of Education Examination (HKCEE), or overseas equivalent;;and;at least two (2) years' relevant post-qualification experience in the computing field;;;Specific requirements are:;(a) at least 6 years' post-qualification experience in the development & implementation of I.T. projects;;(b) at least 4 years' solid hands-on Java application development experience using Oracle RDBMS and various development tools (such as Eclipse and Oracle Forms/Reports);;(c) proficient in SQL, PL/SQL, XML, JavaScript, JSP and other scripting languages;;(d) previous experience in one or more of the following areas is an added advantage: ;- resources and cost management system,;- AI Voicebot enquiry hotline system,;- workflow system,;- struts and SOA architecture,;- Oracle RDBMS,;(e) previous experience in project management is an added advantage; and;(f) strong analytical and communication skills, independent and capable to work under pressure and meet project deadlines. ;Technical Skills: ;. At least 4 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in J2EE Development (JDE); ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in Oracle RDBMS (ODB); ;. 4 years' experience in Structured Query Language (SQL) is an advantage; ;. 4 years' experience in Document Flow/Workflow Management System (DOC) is an advantage; ;. 4 years' experience in Oracle Application Server (OAS) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in IT service/outsourcing management (OUT); ;. 2 years' experience in the management and support of Government systems and services (GSS) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32034"")"
32033,Contract Systems Analyst (Bid Ref 53502-1),1,Application Development,Contract,28 Feb 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Mongkok,N/A - N/A,"""(T26) Project initiation and implementation, application development, on-going enhancement, maintenance and production support of internal I.T. projects. Mainly on web-based and/or client/server platforms.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the RTHK; ;Main job duties are:;(a) Assist Project Managers on project planning, resources control, vendor management, processes review for system development, enhancement, maintenance and support for both outsourced and internal I.T. projects;;(b) Supervise analyst programmers to support, implement and enhance web-based application systems;;(c) Review and propose measures with necessary implementation to enhance the system, operation and security management as well as the resilience and availability of I.T. systems in RTHK;;(d) Review the technical architecture and conducting technical study on new technologies;;(e) Provide system maintenance and production support;;(f) Prepare system documentation;;(g) Support all phases of the system development life-cycle (including user requirements specification, system analysis & design, programming, testing, training, documentation, implementation and maintenance) on various computer platforms; and;(h) Check and assure the quality of deliverables. ;""",6.0,4.0,"""Academic Requirements are:;(a) a bachelor's degree awarded by a post-secondary institution in Hong Kong, including but not limited to the eight University Grants Committee funded universities in Hong Kong, or a bachelor's degree awarded by an overseas university or a polytechnic in the UK, the USA, Canada, New Zealand or Australia; or ;an accredited associate degree or a higher diploma in information technology from a Hong Kong or overseas tertiary education institute;;or;(b) an accredited associate degree or a higher diploma from a Hong Kong or overseas tertiary education institute in subjects other than information technology; or ;a diploma from a Hong Kong or overseas tertiary education institute (only the diploma awarded after the said institute is duly registered as a tertiary education institute will be counted); or ;Level 3 or equivalent or above in five subjects, including English Language, in the Hong Kong Diploma of Secondary Education Examination (HKDSEE), or overseas equivalent; or ;Grade E or above in two subjects at Advanced Level in the Hong Kong Advanced Level Examination (HKALE) and Level 3 / Grade C or above in three other subjects, including English Language (Syllabus B before 2007), in the Hong Kong Certificate of Education Examination (HKCEE), or overseas equivalent;;and;at least two (2) years' relevant post-qualification experience in the computing field;;;Specific requirements are:;(a) at least 6 years' post-qualification experience in the development & implementation of I.T. projects;;(b) at least 4 years' solid hands-on Java application development experience using Oracle RDBMS and various development tools and frameworks (such as Apache Struts, Spring and Hibernate);;(c) proficient in SQL, stored procedure, XML, JavaScript, JSP and other scripting languages;;(d) previous experience in one or more of the following areas is an added advantage: ;- media asset management system,;- budget costing and control system,;- workflow system,;- struts and SOA architecture,;- Oracle RDBMS; ;(e) previous experience in project management is an added advantage; and;(f) strong analytical and communication skills, independent and capable to work under pressure and meet project deadlines. ;Technical Skills: ;. At least 4 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in J2EE Development (JDE); ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in Oracle RDBMS (ODB); ;. 4 years' experience in Structured Query Language (SQL) is an advantage; ;. 4 years' experience in Document Flow/Workflow Management System (DOC) is an advantage; ;. 4 years' experience in Oracle Application Server (OAS) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in the management and support of Government systems and services (GSS); ;. 2 years' experience in IT service/outsourcing management (OUT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32033"")"
32021,Contract Senior Systems Analyst (Bid Ref 52776-1),1,Others,Contract,03 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Cyberport,N/A - N/A,"""(T26) Information security compliance monitoring and audit for government bureaux and departments (B/Ds)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;Provide government-wide IT security support and services: ;1. Work independently to manage the government-wide security compliance audit exercise of individual B/Ds and assess their security compliance against government's security requirements. The responsible activities included but not limited to conduct meetings, arrange interviews with B/Ds' staff, review security processes and controls of B/Ds, prepare written reports, etc.;;2. Provide support to manage the in-depth security compliance audit exercise on selected IT systems to enhance the security of government IT systems by adopting a risk-based approach;;3. Analyse the audit results of compliance audit exercises;;4. Review the existing security compliance monitoring and auditing mechanism and commonly found issues and formulate security management processes requiring most attention;;5. Monitor the completion status of the follow-up work of security audit; and ;6. Perform other related tasks as assigned. ;""",6.0,2.0,"""The candidate should have:;1. Solid experience in performing security risk assessment and security audit as an assessor/auditor independently in public or private sector (preferable in government departments or banking industry);;2. Solid experience in conducting technical assessments is preferred, e.g. vulnerability scanning, penetration testing, source code scanning, manual code reviews, configuration reviews, simulated attacks, etc.;;3. Knowledge on international security standards and industry security best practices;;4. Experience in project management is an advantage; ;5. Good command of both written and spoken English; and;6. Valid Certification of CISP, CISSP, CISM, CISA, or ISO/IEC 27001 Lead Auditor. ;Technical Skills: ;. At least 2 years' experience in IT Security (ITS); ;. At least 1 year's experience in Security Risk Assessment and Audit (SAA); ;. 3 years' experience in Mobile / Wireless Communication (MWC) is an advantage; ;. 3 years' experience in Networking (NET) is an advantage; ;. 2 years' experience in Remote Access Server (RAS) is an advantage; ;. 2 years' experience in IT Application Development and Management (ADM) is an advantage; ;. 2 years' experience in Data Encryption Technology (DET) is an advantage; ;. 2 years' experience in Infrastructure (INF) is an advantage; ;. 2 years' experience in Information Security Management (ISM) is an advantage; ;. 2 years' experience in Security Incident Detection and Handling (SDH) is an advantage; ;. 2 years' experience in UNIX System Administration (UNA) is an advantage; ;. 2 years' experience in Wireless and Mobile (WLM) is an advantage. ;Non-technical Skills: ;. Good written English is a must; ;. At least 1 year's experience in IT audit (ITA); ;. Good coordination skills is an advantage; ;. 1 year's experience in work with the Government (GOV) is an advantage; ;. 1 year's experience in quality audit under CMMI or ISO (QAT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32021"")"
31345,Contract Systems Analyst (Bid Ref 52778-2),1,Others,Contract,03 Mar 2025,16 Mar 2025 to 30 Sep 2025 (6 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) Developer - To assist the Judiciary in taking forward the design and development work for the implementation;of projects under the IT Strategy Plan.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the Judiciary; ;The candidate will be responsible for the;- Develop the core library and design system.;- Prototype and redesign features using modern web technologies.;- Participate in code reviews, technical design, and architecture reviews.;- Research and implement new technologies to continually upgrade and enhance systems.;- Prepare system and program documentation ;""",4.0,1.0,"""Other than the requirements specified in the 'Technical' and 'non-Technical' Requirement Sections below.;- Bachelor degree or above;- Excellent core Java skills with strong Object-Oriented design and architecture experience.;- Solid experience in modern JavaScript frameworks such as ReactJS.;- Solid experience in API design standards, patterns, and best practices, including Swagger and OpenAPI.;- Strong understanding in authentication and authorization services, particularly via OAuth2.;- Expertise in Microservices and Caching technologies.;- Strong analytical and problem-solving skills are required;- Desire to research and use new technology ;Technical Skills: ;. At least 3 years' experience in HTML5 (HT5); ;. At least 3 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 3 years' experience in JavaScript Programming (JAP); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in Web Services (WSV). ;Non-technical Skills: ;. Good written English is a must; ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31345"")"
31094,Contract Systems Analyst (Bid Ref 52507-2),2,Application Development,Contract,03 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) To manage IT projects and provide system support services""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the OFCA; ;The candidate will be mainly responsible for:;(a) performing project management, project planning, budgeting, tendering and procurement, quality assurance and vendor/contract management for outsourced ICT projects;;(b) providing technical advices to support business requirements;;(c) engaging and collaborating with stakeholders to meet the business objectives; and;(d) carrying out other technical and administrative duties as specified by the management. ;""",5.0,2.0,"""(a) Candidates should have ; (i) at least five (5) years of relevant post-qualification full-time IT working experience, of which two (2) years must be in a similar post and in a comparable capacity; and; (ii) at least four (4) years of full-time hands-on experience in the entire software development life cycle (SDLC), including feasibility study, system analysis and design, procurement and installation, programming and implementation, system nursing and maintenance.;(b) Candidates should be customer-oriented and able to perform under pressure, willing to work after office hours and occasionally working on an on-call basis as required.;(c) Candidates should possess good knowledge in data modelling and database design.;(d) Candidates should have good communications and coordination skills.;(e) Preference will be given to candidates who have experiences/certifications in the following technologies/areas:; (i) Full stack development (MEAN/MERN); (ii) RESTful API development; (iii) Python programming; (iv) Microsoft SQL Server; (v) NoSQL database; (vi) Containerisation such as podman, containerd, KubeSphere, Knative, etc.; (vii) Service mesh/serverless architecture; (viii) Continuous Integration/Continuous Delivery (CI/CD) pipeline;Criminal record check on the selected candidate will be required. ;Technical Skills: ;. At least 3 years' experience in JavaScript Programming (JAP); ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in SSADM (SDM); ;. At least 3 years' experience in Web Hosting, Design and Maintenance (WED); ;. At least 3 years' experience in Web Services (WSV); ;. 3 years' experience in Tomcat Application Server (TOM) is an advantage; ;. 3 years' experience in Apache Web Server (AWS) is an advantage; ;. 3 years' experience in Data Modeling (DMO) is an advantage; ;. 3 years' experience in Microsoft SQL Server (MSS) is an advantage; ;. 3 years' experience in Object-oriented Analysis and Design (OOA) is an advantage; ;. 3 years' experience in Reporting (Crystal Report, iReport) (REP) is an advantage; ;. 3 years' experience in Source Control Management System (SCM) is an advantage. ;Non-technical Skills: ;. At least 3 years' experience in managing G2B and G2C projects (GBC); ;. At least 3 years' experience in work with the Government (GOV); ;. At least 3 years' experience in Government tendering procedures (GTP); ;. At least 3 years' experience in project management (PRM); ;. At least 3 years' experience in tender preparation and administration (TPA); ;. 3 years' experience in vendor management (VMG) is an advantage; ;. 3 years' experience in quality assurance (QAS) is an advantage; ;. 3 years' experience in Business Process Modeling (BPM) is an advantage; ;. Good coordination skills is an advantage; ;. Good written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 5 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31094"")"
32024,Contract Senior Systems Analyst (Bid Ref 53381-1),1,Application Development,Contract,03 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Yau Ma Tei,N/A - N/A,"""(T26) Transport Department has developed a Traffic and Incident Management System (TIM System) to enhance efficiency and effectiveness in managing traffic and transport incidents, and in disseminating traffic and transport information to the public. TIM System has several functions including automatic incident detection, consolidation of traffic and transport contingency plans, provision of traffic information to stakeholders, dissemination of traffic and transport information to the public, and coordination of existing and future traffic control and surveillance systems.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the TD; ;1. To assist in carrying out system support, maintenance and enhancement of the TIM System;;2. To assist in overseeing development of enhancement work of the TIM System;;3. To liaise with parties within TD, OGCIO, government departments and bureaux, users, stakeholders, consultant(s) and contractor(s) on IT related matters in maintenance and enhancement of the TIM System;;4. To carry out tasks on areas involving IT including providing comments on deliverables, vetting the IT Contractor's system design and resolving issues affecting progress and operation, etc;;5. To monitor the IT Contractors' progress and product quality;;6. To organise user testing;;7. To provide professional IT support for development of advanced IT technology to enhance efficiency and effectiveness in traffic and incident management; ;8. To assist in coordination of returns and inputs on the TIM System and IT related matters as assigned; and;9. To carry out any other tasks on IT related matters as assigned. ;""",6.0,2.0,"""1. Experience in IT application development and management;;2. Experience in contract administration and vendor management;;3. Experience in government tendering procedures and IT procurement;;4. Experience in managing government projects with extensive system interfaces;;5. Experience in workflow management; ;6. Experience in work involving operation centre;;7. Experience in database design and management in system development, implementation, maintenance and enhancement will be an advantage;;8. Good communication skills;;9. Good in English writing skills; and;10. Working outside normal working hours and on irregular hours may be required. ;Technical Skills: ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in Document Flow/Workflow Management System (DOC); ;. At least 1 year's experience in PRINCE (PRE); ;. 2 years' experience in Client/Server Application Development (C/S) is an advantage; ;. 2 years' experience in Data Administration (DAM) is an advantage; ;. 2 years' experience in Data Architecture (DAR) is an advantage; ;. 1 year's experience in Geographic Information System (GIS) is an advantage; ;. 1 year's experience in Infrastructure (INF) is an advantage; ;. 1 year's experience in Metro-Ethernet Network (MNE) is an advantage; ;. 1 year's experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 1 year's experience in XML (XML) is an advantage. ;Non-technical Skills: ;. At least 3 years' experience in IT service/outsourcing management (OUT); ;. At least 2 years' experience in contract administration (CON); ;. 3 years' experience in managing Government projects (MGP) is an advantage; ;. 3 years' experience in IT procurement (PRO) is an advantage; ;. 2 years' experience in quality management (QMT) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 1 year's experience in quality assurance (QAS) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32024"")"
32026,Contract Systems Analyst (Bid Ref 53430-1),1,Application Development,Contract,03 Mar 2025,01 May 2025 to 30 Jun 2026 (14 months),under InfoTech,Government T26 Contract,Shatin,N/A - N/A,"""(T26) 1. Implement the enhancement of the Laboratory Information Management System (LIMS).;2. Design and develop the custom programs required in the interface of LIMS with external systems.;3. Provide general IT support advice and services to users in the laboratory of sewage treatment works.;4. Provide assistance in the development of Dimensional Insight (DI) reports collaborated with LIMS work.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DSD; ;a) Design and implement the enhancement of LIMS including consolidation of user requirements; coordination;with the maintenance contractor; server administration; data backup; developing DI;reports such as monthly return, monthly reports, dashboard and other system support activities.;b) Produce and maintain program coding, on-going enhancement and maintenance support of computer applications;and systems as well as web site.;c) Provide technical support and technical review of LIMS to laboratory users.;d) Perform any other IT related duties as and when required. ;""",7.0,3.0,"""1. A local degree or equivalent in Information Technology, Computer Science, and Computer Engineering;subjects or equivalent;;2. At least 5 years' relevant post-qualification experience in the computing field for a degree holder;;3. Work experience in system development, maintenance support, user training and system administration of;some sizeable computer systems, preferably with solid work experience in laboratory-related computer;systems;;4. At least 4 years hands-on programming experience in any of the following IT skills, such as Excel VBA,;T-SQL, SQL server and laboratory information system; and;5. Good oral and written communication skills in both Chinese and English. ;Technical Skills: ;. At least 3 years' experience in Microsoft SQL Server (MSS); ;. At least 3 years' experience in Oracle RDBMS (ODB); ;. At least 2 years' experience in VBA (VBA); ;. At least 2 years' experience in System Backup Operation (BKO); ;. At least 1 year's experience in Networking (NET); ;. At least 1 year's experience in Windows Server 2008/2012 (W12); ;. 2 years' experience in Oracle Application Development (ORA) is an advantage; ;. 2 years' experience in MySQL (MSQ) is an advantage. ;Non-technical Skill: ;. At least 2 years' experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 7 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32026"")"
Removed : ,,,,,,,,,,,,,,,,,,,,
20811,Contract Senior Systems Analyst (Bid Ref 43438-3),1,Application Development,Contract,18 Feb 2025,16 Mar 2025 to 15 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Mong Kok,N/A - N/A,"""(T26) Project planning and implementation ;Application development for IT projects ;System analysis and design ;Project support and technical support to IT projects""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the LCSD; ;To assist in project planning and implementation; ;To take an active role in monitoring IT projects; ;To oversee system analysis and design and system implementation processes; ;To manage contractors, follow up and report project activities; ;To manage project issues with risk forecast capabilities; ;To assess impacts on business operations, organisation, IT environment, system security and personal data privacy; ;To assist in the system rollout activities including planning, testing, rehearsal, coordination and monitoring; ;To assist in the procurement exercise; ;To provide effective and quality IT professional service to users; ;To work irregular hours if necessary; and ;To undertake any other duties assigned by supervisors. ;""",15.0,8.0,"""University Degree in Computing Studies / Information Technology or equivalent; ;At least 8 years in System Analyst capacity; ;At least 3 years in leading a sub-team and completing project tasks independently; ;Knowledge and experience in business analysis; ;Familiar with the procurement procedures in Government; ;Solid experience in IT vendor management; ;Excellent communication skill and inter-personal skill; ;Strong in English technical writing; and ;Proficient in both spoken and written English and Cantonese. ;Technical Skills: ;. At least 5 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in Multi-vendor Mission Critical System (MCS); ;. At least 4 years' experience in Multi-tier System Integration (MSI). ;Non-technical Skills: ;. At least 5 years' experience in managing Government projects (IEG); ;. At least 4 years' experience in project management (PRM); ;. 2 years' experience in IT service/outsourcing management (OUT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 15 years' post-qualification experience in which at least 8 years' relevant experience in a similar post and in a comparable capacity.""",N/A,04 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=20811"")"
