Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
33221,Contract Systems Analyst (Bid Ref 53618-1),1,Others,Contract,21 Mar 2025,22 Apr 2025 to 31 Mar 2026 (11 months),under InfoTech,Government T26 Contract,Cyberport,N/A - N/A,"""(T26) Maintain, support and enhance the Container-as-a-Service (CaaS) Platform to support the delivery of digital government services""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;- Maintain, support and enhance the CaaS Platform for delivering government applications;- Participate in the technical design and implementation of enhancement of the CaaS Platform;- Support for government bureaux and departments to use the CaaS Platform for developing the digital government services, including preparation of technical guidelines;- Review and verify the deliverables from the contractor on the enhancements of the CaaS Platform ;""",4.0,1.0,"""- Experience in container hosting and orchestration platform including Docker and/or Kubernetes and/or Red Hat OpenShift Container Platform (OCP) or its community version (OKD);- Experience in administration of linux;- Experience in virtualisation technology including compute, storage and network;- Experience in DNS, LDAP, load balancer;- Extensive experience in infrastructure administration and monitoring for container hosting and management platform;- Knowledge in DevOps, CI/CD, container, microservices, image registry, source control management;- Strong analytic mind and problem solving techniques;- Hard-working and self-motivated with positive attitudes;- A good team-player with competent communication and interpersonal skills ;Technical Skills: ;. At least 3 years' experience in Infrastructure (INF); ;. At least 2 years' experience in IT Security (ITS); ;. At least 2 years' experience in Linux System Administration (LIN); ;. At least 2 years' experience in Networking (NET); ;. At least 2 years' experience in Server Virtualisation Technology (SVT); ;. 2 years' experience in System Backup Operation (BKO) is an advantage. ;Non-technical Skills: ;. 1 year's experience in work with the Government (GOV) is an advantage; ;. 6 months' experience in customer service (CLS) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,07 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33221"")"
33010,Contract Project Manager (Bid Ref 52865-2),1,Others,Contract,14 Mar 2025,16 Apr 2025 to 29 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Cyberport,N/A - N/A,"""(T26) This is a CPM position responsible for the current on-going support of the Government Cloud Infrastructure Services (GCIS), which provides a reliable application hosting infrastructure for shared use among government bureaux and departments. The successful candidate is required to provide IT operation management and technical support for GCIS infrastructure to ensure its high availability and stability.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;1. To ensure high availability and stability of GCIS infrastructures;2. To provide IT operation management and technical support for GCIS infrastructures;3. To supervise the ongoing upgrade and maintenance of GCIS infrastructure;4. To supervise problem diagnosis and performance tuning on GCIS infrastructures;5. To monitor work performance and project deliverables;6. To carry out other project related duties as designated by Senior Systems Manager ;""",8.0,2.0,"""1. have experience in supporting E-Government Infrastructure Services (EGIS) (EGIS has merged with GCIS and became GCIS PaaS and GCIS Shared Services);2. have experience in supporting large-scale IT infrastructure (over 1,000 virtual servers) with dual-active production sites for hosting e-government services;3. have experience in supporting 3-tier hosting infrastructure (web, application, database tiers) on top of virtualized servers running RedHat Enterprise Linux versions 7 and 8;4. have experience in server virtualisation software including VMware vSphere 7 or above;5. have experience in identity security solution implementation including Privileged Access Management (PAM) products;6. have experience in managing Government projects;7. have strong sense of analytical and problem solving skills;8. have experience in conducting quality assurance on project deliverables from outsourced contractors;9. criminal record checking is required ;Technical Skills: ;. At least 3 years' experience in EGIS (EGI); ;. At least 3 years' experience in Infrastructure (INF); ;. At least 3 years' experience in IT Security (ITS); ;. At least 3 years' experience in Red Hat Advanced Server (RHS); ;. At least 3 years' experience in Server Virtualisation Technology (SVT). ;Non-technical Skills: ;. At least 3 years' experience in managing Government projects (MGP); ;. At least 3 years' experience in quality assurance (QAS); ;. Good written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,07 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33010"")"
33223,Contract Project Manager (Bid Ref 53770-1),1,Others,Contract,21 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"Official Receiver's Office, 10/F, High Block, Queensway Government Offices, 66 Queensway, Hong Kong",N/A - N/A,"""(T26) Project management, system development and implementation of an Electronic Submission System, implementation of Centralised Backup Management System, system support services of Pilot Business Intelligence System, and ORO public website""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the ORO; ;- As the Project Manager, plan and control all phases of system development and implementation of the IT systems;;- Be responsible for project management and monitoring of the project progress including quality assurance and risk management, manage budget and submit progress reports to business and technology stakeholders;;- Lead a project team to oversee development, implementation, application and operation support and documentation of the IT systems;;- Engage stakeholders through clear communication, manage their understanding, expectations and involvement in the system development, user acceptance, and implementation of the IT systems;;- Manage the overall system performance of the IT system with ensured information security, data integrity, system capacity, availability and continuity;;- Monitor the performance of the outsourced contractors to ensure quality of the IT systems and on time project delivery;;- Review all project deliverables to assure their quality;;- Prepare and review technical documents;;- Liaise with and coordinate among various parties such as Government Departments, internal users and contractors throughout the projects; and;- Perform any other duties as assigned by supervisor ;""",10.0,6.0,"""- Must have a university degree or equivalent in information systems or information technology or computer science or equivalent;;- Must have at least eight years of post-qualification IT experience including at least four years of experience in managing projects of Government applications systems and Business Intelligent (BI) system;;- Solid experience in project management, knowledge and experience in Backup, BI and Data Warehouse are the must;;- Strong interpersonal, communication, writing and presentation skills;;- Proactive, committed to work and able to work under pressure;;- Knowledge and experience in vendor management, application development and system implementation are highly desirable;;- Good at organising, presentation and writing skills; and;- Knowledge in Government procurement, IT standards and methodologies is an advantage. ;Technical Skills: ;. At least 5 years' experience in business intelligence/data mining (BDM); ;. At least 5 years' experience in Data Architecture (DAR); ;. At least 5 years' experience in Data Warehouse (DWH); ;. At least 5 years' experience in Project Management Professional (PMP) (PMP). ;Non-technical Skills: ;. At least 3 years' experience in managing Government projects (MGP); ;. At least 3 years' experience in IT service/outsourcing management (OUT). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 6 years' relevant experience in a similar post and in a comparable capacity.""",N/A,07 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33223"")"
33220,Contract Senior Systems Analyst (Bid Ref 52449-1),1,Others,Contract,21 Mar 2025,22 Apr 2025 to 31 Mar 2026 (11 months),under InfoTech,Government T26 Contract,Cyberport,N/A - N/A,"""(T26) Government Cloud Infrastructure Services (GCIS) provides central application hosting services for government bureaux and departments to deploy and deliver e-Government services in a rapid pace and cost-effective manner. GCIS Container-as-a-Service (CaaS) is a new application architecture platform built on GCIS infrastructure for shared use among government bureaux and departments to host and manage cloud native applications for fast service delivery, high availability, and high scalability. The successful candidate is required to assist the team leader to lead a team to maintain, support and enhance the CaaS Platform, provide client support to GCIS Client Advisory teams as well as CaaS tenants and perform study on cloud native technology and products.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;- Carry out technical study and proof of concept on latest cloud native technologies and products;- Carry out quality control and quality assurance on ongoing enhancement of the CaaS Platform;- Perform acceptance testing and validate project deliverables;- Provide technical advice and support on maintenance of the CaaS Platform;- Provide technical advice on client support of the CaaS Platform;- Carry out other project related duties as designated by the supervisors ;""",6.0,2.0,"""- Extensive experience in container hosting and orchestration platform including Docker and/or Kubernetes and/or Red Hat OpenShift Container Platform (OCP) or its community version (OKD);- Experience in collaboration with various other parties including contractors, vendors, users of different backgrounds, etc.;- Experience in enterprise application development projects using Java Enterprise Edition (Java EE), RESTful API, JSON, etc.;- Extensive experience in Enterprise Application Integration;- Extensive experience in virtualisation technology including compute, storage and network;- Extensive experience in web application development;- Extensive experience in infrastructure administration and monitoring for container hosting and management platform;- Experience in J2EE development;- Knowledge in micro-service/service mesh software including OpenShift Service Mesh and/or Istio;- Knowledge in CI/CD pipeline software including Jenkins;- Knowledge in container security software including Prisma Cloud Compute Edition (previously TwistLock);- Strong analytic mind and problem solving techniques;- A good team-player with competent communication and interpersonal skills ;Technical Skills: ;. At least 3 years' experience in Enterprise Application Integration (EAI); ;. At least 3 years' experience in Infrastructure (INF); ;. At least 3 years' experience in Server Virtualisation Technology (SVT); ;. At least 3 years' experience in Web Programming (WEB); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in IT Security Scanning Tools (SST). ;Non-technical Skills: ;. 1 year's experience in customer service (CLS) is an advantage; ;. 1 year's experience in work with the Government (GOV) is an advantage; ;. 1 year's experience in the management and support of Government systems and services (GSS) is an advantage; ;. 1 year's experience in software testing (STM) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,07 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33220"")"
33222,Contract Project Manager (Bid Ref 53701-1),1,Others,Contract,21 Mar 2025,25 Apr 2025 to 15 Mar 2026 (10 months),under InfoTech,Government T26 Contract,Wanchai,N/A - N/A,"""(T26) """"Wi-Fi Connected City Programme"""" - Provision of public Wi-Fi services in the public areas""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;i) To lead a team to liaise with contractors/service providers, venue owners and government departments to implement public Wi-Fi services at government venues and village offices at rural areas under Government-funded and public-private collaboration (PPC) arrangement.;ii) To assess rural areas including village offices, public toilets and piers on the feasibility and the cost-effectiveness of providing public Wi-Fi services.;iii) To liaise and negotiate on public Wi-Fi implementation matters with venue owners including village representatives / residents.;iv) To liaise with contractors and various stakeholders to work out a feasible technical design on providing public Wi-Fi services in rural areas with limited communication infrastructure, power supplies and other access facilities. ;v) To oversee the project management and implementation of free public Wi-Fi services under the Government-funded and PPC arrangement.;vi) To pay visits to various government venues and village offices at rural areas to liaise with venue owners/ local residents in Wi-Fi installation.;vii) To handle enquiries/complaints from the public regarding the Government-funded and PPC arranged Wi-Fi services.;viii) To manage on-going operation of the Government-funded and PPC Wi-Fi services including the monitoring of the availability and performance of the services.;ix) To provide relevant information and input for the promotion of the Wi-Fi.HK brand. ;""",8.0,2.0,"""i) Good command of both Chinese and English.;ii) Good writing, communication and organisational skills.;iii) Good experience in preparing technical guidelines and procedures.;iv) Good knowledge in Wi-Fi and mobile technologies.;v) Good knowledge of the local telecommunications regulations, landscape, policies, licensing regime and relevant code of practices and guidelines issued by the relevant authorities.;vi) Good connection with the telecommunications industry. ;vii) Good experience in contract administration of outsourced projects.;viii) Solid experience on Wi-Fi deployment at government venues and rural areas is desirable.;ix) Good knowledge of communication infrastructure in rural areas, wired and wireless, underground and overhead.;x) Good knowledge of access / lead-in to structures such as village houses, piers, public toilets.;xi) Good knowledge of deploying solar power supply is desirable.;xii) Knowledge of relevant code of practices, guidelines and procedures for telecommunications industry and government procedures in handling implementation of systems in government venues is desirable. ;Technical Skills: ;. At least 5 years' experience in Network Design (NDN); ;. At least 5 years' experience in Wireless and Mobile (WLM). ;Non-technical Skills: ;. At least 5 years' experience in contract administration (CON); ;. Excellent written English is a must; ;. At least 5 years' experience in project management (PRM); ;. At least 5 years' experience in site preparation (SPE); ;. 5 years' experience in managing Government projects (MGP) is an advantage; ;. 5 years' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,07 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33222"")"
33068,Contract Project Manager (Bid Ref 53646-2),1,Others,Contract,17 Mar 2025,01 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Kowloon Bay,N/A - N/A,"""(T26) Manage IT projects, and facilitate the collaboration among stakeholders, including users and technical teams in Social Welfare Department (SWD), Government Bureaux/Departments and relevant organisations, and outsourced contractors, during the implementation/maintenance stages of information systems.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the SWD; ;- Collaborate with SWD services branches and users to identify technology needs and provide tailored solutions.;- Implement IT policies, procedures, and best practices to ensure efficient and safe implementation / operations of IT systems.;- Manage technical staff to develop new IT systems for SWD, oversee the maintenance of existing applications, database systems in SWD.;- Manage project team efforts for IT initiatives, including defining scope, timelines, and resource allocation.;- Supervise in-house development team and outsourced contractors for implementing IT projects and on-going system maintenance.;- Provide technical advice to management and users regarding better use of IT technologies, design of systems, streamline of business process, and project management processes. ;- Perform any other IT related tasks assigned by the supervisor. ;""",14.0,5.0,"""- Solid experience in application system development and project management.;- Strong understanding of IT security principles and best practices in system development and maintenance stage.;- Experience in IT system operation and technical support.;- Experience in vendor management, contract management and IT outsourcing.;- Effective communication skills, both verbal and written, for engaging with technical and non-technical stakeholders.;- Experience in web application development, database management, and website management.;- Knowledge in Microsoft and open source development platforms. ;Technical Skills: ;. At least 4 years' experience in Enterprise Application Integration (EAI); ;. At least 4 years' experience in IT Planning (ITP); ;. At least 4 years' experience in IT Security (ITS); ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. 4 years' experience in Data Management (DMT) is an advantage; ;. 4 years' experience in J2EE Development (JDE) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. At least 4 years' experience in managing Government projects (MGP); ;. At least 4 years' experience in IT service/outsourcing management (OUT); ;. At least 4 years' experience in project management (PRM). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 14 years' post-qualification experience in which at least 5 years' relevant experience in a similar post and in a comparable capacity.""",N/A,07 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33068"")"
32999,Contract Systems Analyst (Bid Ref 53544-2),1,Application Development,Contract,14 Mar 2025,01 Apr 2025 to 31 Oct 2025 (7 months),under InfoTech,Government T26 Contract,"Homantin, any locations under the Hong Kong Housing Authority",N/A - N/A,"""(T26) Implementation, enhancement and maintenance of IT application system of the Housing Department""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;The CSA will be required to;(i) develop new / enhance & maintain jasper reports;(ii) provide services and support for system enhancement / production deployment and roll out activities for IT application systems;;(iii) coordinate and support users on incident/defect handling, data analysis and system acceptance testing of IT application systems;;(iv) support change control of IT application systems; and ;(v) liaise and work with other stakeholders such as users, project teams and contractors for completing the above effectively. ;""",4.0,1.0,"""1) Meet the mandatory requirements stipulated in the Skill and Experience Section;;2) Possess solid IT application system implementation/maintenance skills;;3) Possess sold and hands-on experience in Jasper Reporting development/maintenance. ;Technical Skills: ;. At least 3 years' experience in Structured Query Language (SQL); ;. At least 2 years' experience in JAVA Programming (JAV); ;. At least 1.5 years' experience in Server Virtualisation Technology (SVT); ;. 2 years' experience in Oracle RDBMS (ODB) is an advantage; ;. 6 months' experience in Security Risk Assessment and Audit (SAA) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 1 year's experience in IT service/outsourcing management (OUT); ;. 1 year's experience in IT procurement (PRO) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,07 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32999"")"
Removed : ,,,,,,,,,,,,,,,,,,,,
31968,Contract Systems Analyst (Bid Ref 53022-1),1,Others,Contract,07 Mar 2025,17 Mar 2025 to 13 Mar 2026 (11 months),under InfoTech,Government T26 Contract,"19/F Wu Chung House, Wanchai",N/A - N/A,"""(T26) Provide technical support and helpdesk services for the """"Knowing More About IT"""" in Primary Schools Programme""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;The main job duties are as follows:;- Answer both technical and general queries from schools, provide helpdesk support and professional advices to schools to assist them in organising and conducting IT related extra-curricular activities (ECAs), such as activity design, procurement of hardware, software, cloud services and training courses, etc.;- Coordinate with schools and provide assistance to them in the pre-application vetting and submitting funding applications using e-forms.;- Process and compile statistics from submitted funding applications from schools.;- Coordinate inter-schools ECAs, conduct school surveys, support promotion activities, and pay visits to schools if necessary.;- Conduct research/study and evaluate hardware/software/professional services related to the organisation of IT-related ECAs in schools.;- Any other duties assigned by the supervisors.;- In addition, he/she may be required to work in non-office hours on need basis. ;""",4.0,1.0,"""- Sound experience in providing customer supports, helpdesk supports and consultancy services.;- Experience in handling of funding application of government funding schemes is preferable.;- Experience in providing operation support to systems which are using government e-Form and integrated with the government authentication and signing system is preferable.;- Rich knowledge of information technology (including cyber security).;- Proficiency on spreadsheet operation and generation of data analysis reports. ;- Experience in web programming, e.g. PHP, JavaScript, etc.;- Good knowledge of emerging technologies (such as artificial intelligence, cloud services, big data, Internet of Things, augmented reality, virtual reality, etc.) is preferable.;- Experience in organising events (such as exhibition, seminar, etc.) and providing event support is preferable.;- Good command of written and spoken Chinese and English.;- Good communication and interpersonal skills. ;Technical Skills: ;. At least 6 months' experience in PHP programming (PHP); ;. 1 year's experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 1 year's experience in IT Application Development and Management (ADM) is an advantage; ;. 1 year's experience in Electronic Form (EFM) is an advantage; ;. 6 months' experience in JavaScript Programming (JAP) is an advantage; ;. 6 months' experience in Web Programming (WEB) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in customer service (CLS); ;. At least 1 year's experience in customer relations (ECR); ;. At least 1 year's experience in helpdesk call handling (HDT); ;. Good spoken English is a must; ;. 1 year's experience in managing Government projects (MGP) is an advantage; ;. Good written English is an advantage; ;. 1 year's experience in IT advisory and promotion, e.g. exhibition, publication (APR) is an advantage; ;. 1 year's experience in IT in the community e.g. promote the use of IT/IT awareness (ITC) is an advantage; ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,12 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31968"")"
