Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
33043,Contract Systems Analyst (Bid Ref 53603-1),1,Others,Contract,11 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"Wan Chai, Hong Kong",N/A - N/A,"""(T26) - Maintenance and support on web applications/systems including Departmental Intranet, Web Content Update System and various kinds of internal websites in Hong Kong Police Force;- Implementation of enhancements of web applications/systems including departmental Intranet and search engine""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;- Maintaining and implementing web-based systems including Intranet and its related web applications, web content update system and search engine;- Implementing system enhancements and fulfilling ad-hoc user requests;- Performing troubleshooting and problem resolution on existing web applications/systems;- Performing design and implementation of assigned IT systems;- Delivering user briefings and on-going training;- Coordinating and monitoring all related outsourced contractors for web applications/systems;- Providing technical, operational and advisory support ;""",10.0,5.0,"""- Experience in design, implementation and maintenance support of IT web applications using Java, Javascript, HTML, CSS and Websphere;- Experience in system design and implementation using responsive web design, and Spring framework;- Experience in implementation and/or maintenance of content management system and search engine optimization;;Security vetting is required. ;Technical Skills: ;. At least 5 years' experience in Internet/ Intranet (INT); ;. At least 2 years' experience in Websphere Application Server Administration (WAA); ;. At least 2 years' experience in WebSphere Application Server (WAS); ;. At least 2 years' experience in HTML5 (HT5); ;. At least 1 year's experience in Websphere development (WES); ;. 4 years' experience in IT Application Development and Management (ADM) is an advantage. ;Non-technical Skill: ;. 3 years' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 5 years' relevant experience in a similar post and in a comparable capacity.""",N/A,25 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33043"")"
33037,Contract Systems Analyst (Bid Ref 53597-1),1,Others,Contract,03 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Wanchai,N/A - N/A,"""(T26) System Implementation and Maintenance Support""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HAD; ;To assist in overseeing the system enhancement for the Rural Representative Election Management Information System (&;#8220;RREMIS&;#8221;) and the system implementation of the EPR system and the subsequent maintenance support for the EPR system after live run, including the necessary integration with related Rural Representative Election systems and other information systems;;;- To assist the project manager in monitoring the project progress and spending positions; ;- To prepare the work assignment briefs / user requirements for the procurement of hardware and software and related maintenance services, cloud services and other services related to the RREMIS and/or EPR system;;- To coordinate the setup of the EPR in Government Cloud and oversee the contractors in performing necessary tests to ensure a smooth system launch;;- To conduct system test for any proposed polling stations in remote rural areas;;- To assist the project manager in monitoring contractors' performance, including quality control, review of their deliverables and overall progress;;- To provide technical advice, resolve any possible conflict and follow up on all technical problems;;- To review system manuals and documentations; and;- To assist users to govern the system's conformity to departmental and Government IT policies / standards. ;""",6.0,2.0,"""The candidate should be experienced in IT project management, system development and maintenance and outsourcing management. The candidate should also have work experience in managing Government projects and supporting of Government systems. Knowledge in Government IT standards & procurement procedures is also essential and experience in using Government cloud services is preferred. ;Technical Skills: ;. At least 2 years' experience in IT Application Development and Management (ADM); ;. At least 2 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 1 year's experience in PRINCE (PRE); ;. At least 1 year's experience in SSADM (SDM); ;. 6 months' experience in Server Virtualisation Technology (SVT) is an advantage; ;. 6 months' experience in EGIS (EGI) is an advantage; ;. 6 months' experience in JAVA Programming (JAV) is an advantage; ;. 6 months' experience in Project Management Professional (PMP) (PMP) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in managing Government projects (MGP); ;. At least 2 years' experience in IT service/outsourcing management (OUT); ;. At least 2 years' experience in project management (PRM); ;. At least 1 year's experience in project development in specified business areas (PDE); ;. At least 1 year's experience in Government procurement/disposal procedures (GPD); ;. At least 1 year's experience in the management and support of Government systems and services (GSS); ;. At least 1 year's experience in managing Government IT standards (ITG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33037"")"
33032,Contract Systems Analyst (Bid Ref 53594-1),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 31 Jul 2025 (4 months),under InfoTech,Government T26 Contract,Ho Man Tin,N/A - N/A,"""(T26) Project development and maintenance for web application""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;To carry out requirement collection, system design & analysis, development, testing, deployment for the enhancement and maintenance for the system ;""",6.0,3.0,"""Possess the following skills and hands-on experience:;- Strong analytical skill;- J2EE, Spring/Struts, Hibernate/myBatis;- Web Services (WSDL, REST and SOAP);- JavaScript, jQuery, AJAX, JSON, CSS;- Application development on JBoss;- SQL and PL/SQL programming using Oracle 19c or above, SQL tuning;- SSADM, RAD or OO methodologies;- Open source Tools (Eclipse, Jasper Reports, Apache JMeter, Git, log4j, Jenkins, Redmine, Graylog) would be an advantage;- Containerization technologies (e.g. Docker) would be an advantage;- Continuous Integration (CI)/Continuous Delivery (CD) would be an advantage;- Experience in developing/supporting estate and tenancy management application in government is an advantage;- Capable to work under pressure and tight schedule ;Technical Skills: ;. At least 2 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in Structured Query Language (SQL); ;. At least 1 year's experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. 1 year's experience in JavaScript Programming (JAP) is an advantage; ;. 1 year's experience in JBoss Application Server (JAS) is an advantage; ;. 1 year's experience in UNIX (UNX) is an advantage; ;. 1 year's experience in Web Services (WSV) is an advantage; ;. 1 year's experience in XML (XML) is an advantage; ;. 1 year's experience in Java Servlet Programming (JSP) is an advantage; ;. 1 year's experience in Linux System Administration (LIN) is an advantage. ;Non-technical Skill: ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33032"")"
33019,Contract Systems Analyst (Bid Ref 52568-1),1,Others,Contract,10 Mar 2025,02 May 2025 to 30 Apr 2026 (11 months),under InfoTech,Government T26 Contract,Ho Man Tin Government Offices,N/A - N/A,"""(T26) - Support onward system maintenance of Intranet Mapping System (IMS) and Road Data Maintenance System (RDMS) of HyD.;- Support system improvement and enhancement works of IMS and RDMS.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HyD; ;- To assist the supervisor in the improvement and enhancement works of IMS and RDMS regarding the BIM to GIS integration.;- To review the existing infrastructure, system architecture, database design, licensing options, etc. of IMS and RDMS.;- To support implementation of the maintenance services, system enhancement, bug fixing, etc.;- To establish quality checking tools and carry out quality control for verification and rectification of data and functions, system maintenance, enhancement, bug fixing and system performance tuning, etc.;- To prepare and maintain system documentation, such as data and function specifications, program manuals, user guidelines, etc.;- To provide technical advice on IT issues and assist the supervisor in monitoring contractor's services and deliverables. ;""",4.0,1.0,"""- A degree in either Computer Science, Information System, Land Surveying, Geomatics or equivalents, as awarded by an university in Hong Kong or by an equivalent overseas education institution.;- At least 4 years post-qualification experience in IT system development and maintenance.;- At least 3 years post-qualification experience in GIS applications development, GIS system maintenance and support.;- At least 2 year practical experience in implementation, system integration and maintenance with enterprise dataset applications. ;Technical Skills: ;. At least 3 years' experience in Geographic Information System (GIS); ;. At least 1 year's experience in HTML5 (HT5); ;. At least 1 year's experience in JavaScript Programming (JAP); ;. At least 1 year's experience in MySQL (MSQ); ;. At least 1 year's experience in Web Programming (WEB); ;. 1 year's experience in XML (XML) is an advantage; ;. 1 year's experience in Microsoft SQL Server (MSS) is an advantage; ;. 1 year's experience in .NET C# (NEC) is an advantage; ;. 1 year's experience in Oracle RDBMS (ODB) is an advantage; ;. 1 year's experience in ArcSDE (SDE) is an advantage; ;. 1 year's experience in Structured Query Language (SQL) is an advantage; ;. 6 months' experience in Data Architecture (DAR) is an advantage; ;. 6 months' experience in Data Modeling (DMO) is an advantage; ;. 6 months' experience in Data Management (DMT) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in work with the Government (GOV); ;. Good coordination skills is an advantage; ;. 6 months' experience in Government procurement/disposal procedures (GPD) is an advantage; ;. 6 months' experience in managing Government IT standards (ITG) is an advantage; ;. 6 months' experience in IT procurement (PRO) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33019"")"
33031,Contract Senior Systems Analyst (Bid Ref 53593-1),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 31 Jul 2025 (4 months),under InfoTech,Government T26 Contract,Ho Man Tin,N/A - N/A,"""(T26) Project development and maintenance for web application""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;To carry out requirement collection, system design & analysis, development, testing, deployment for the enhancement and maintenance for the system ;""",10.0,5.0,"""Possess the following skills and hands-on experience:;- At least 5 years of experience as Systems Analyst and 10 years of experience in IT;- Strong analytical skill;- J2EE, Spring/Struts, Hibernate/myBatis;- Web Services (WSDL, REST and SOAP);- JavaScript, jQuery, AJAX, JSON, CSS;- Application development on JBoss;- SQL and PL/SQL programming using Oracle 19c or above, SQL tuning;- SSADM, RAD or OO methodologies;- Open source Tools (Eclipse, Jasper Reports, Apache JMeter, Git, log4j, Jenkins, Redmine, Graylog) would be an advantage;- Containerization technologies (e.g. Docker) would be an advantage;- Continuous Integration (CI)/Continuous Delivery (CD) would be an advantage;- Experience in developing/supporting estate and tenancy management application in government is an advantage;- Capable to work under pressure and tight schedule ;Technical Skills: ;. At least 2 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in Structured Query Language (SQL); ;. At least 2 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. 1 year's experience in JavaScript Programming (JAP) is an advantage; ;. 1 year's experience in JBoss Application Server (JAS) is an advantage; ;. 1 year's experience in UNIX (UNX) is an advantage; ;. 1 year's experience in Web Services (WSV) is an advantage; ;. 1 year's experience in XML (XML) is an advantage; ;. 1 year's experience in Java Servlet Programming (JSP) is an advantage; ;. 1 year's experience in Linux System Administration (LIN) is an advantage. ;Non-technical Skill: ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 5 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33031"")"
31946,Contract Systems Analyst (Bid Ref 53202-1),1,Others,Contract,26 Feb 2025,01 Apr 2025 to 13 Mar 2026 (11 months),under InfoTech,Government T26 Contract,Wong Chuk Hang,N/A - N/A,"""(T26) Design, Development and Deployment of Network Infrastructure for Phase 3 of Trade Single Window (TSW Phase 3)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the CEDB; ;1. Monitor the progress and performance of contractors in the implementation of mission-critical network of TSW Phase 3; ;2. Provide technical guidance on the design and implementation of network infrastructure with industry best practices; ;3. Evaluate contractor deliverables to ensure compliance with government security standards and policies; ;4. Review and offer technical recommendations on system specifications to ensure project requirements are met; ;5. Track project progress and enforce quality standards during the implementation phases conducted by contractors; ;6. Coordinate with relevant stakeholders to facilitate the setup and configuration of data centres; ;7. Develop system test plans and conduct various level of system testing, including system load tests and stress tests, to ensure functionality and reliability; ;8. Carry out any other duties assigned by supervisor; and ;9. The candidate may be required to work at off-site or irregular hours. ;""",4.0,2.0,"""The candidate should possess: ;- Solid experience in implementing and deploying mission-critical network of IT projects; ;- Experience in design of overlay and underlay network; ;- Experience in IT security measures; ;- Experience in managing and monitoring outsourced contractors. ; ;The candidate should also: ;- Have strong sense of analytical and problem solving skills; ;- Be self-motivated working attitude. ; ;Knowledge of Software-defined Networking (SDN) and possession of network related certifications, such as Cisco Certified Network Professional (CCNP) and Huawei Certified Network Professional (HCNP), would be an advantage. ; ;Security vetting is required. ;Technical Skills: ;. At least 4 years' experience in Multi-vendor Mission Critical System (MCS); ;. At least 4 years' experience in Network Design (NDN); ;. At least 4 years' experience in Network & System Management (NSM); ;. At least 2 years' experience in Router Configuration (ROU). ;Non-technical Skill: ;. At least 2 years' experience in the management and support of Government systems and services (GSS). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,12 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31946"")"
33034,Contract Systems Analyst (Bid Ref 53314-1),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 29 Sep 2025 (5 months),under InfoTech,Government T26 Contract,CHEUNG SHA WAN,N/A - N/A,"""(T26) Applications/systems service of Government Office Automation (GOA) and provides information security support and services for DPO""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;1. Provide support for Government Office Automation (GOA) infrastructure.;2. Deploy security patches and implement security safeguards suggested by internal or external Security Auditors.;3. Perform day-to-day ongoing IT support and system administration.;4. Coordinate, implement and maintain Government IT infrastructure-related projects and IT Security safeguards. ;""",4.0,1.0,"""The CSA will be responsible for the tasks as stated in the job description. He/she will also provide the associated GOA IT support and security safeguards to end users.;;The candidate must have:;1. Solid experience in performing security risk assessment and security audit as an assessor/auditor independently;;2. Knowledge of international security standards and industry security best practices;;3. Experience in planning, coordinating, implementing and maintaining security safeguards (e.g. Anti-APT appliances and SIEM); and;4. Experience in Project Management and Planning for implementation of Government IT infrastructure-related projects.;;The proposed candidates should preferably have:;1. Knowledge and experience in application development; ;2. Knowledge and experience in the following various systems including but not limited to server virtualization and departmental network systems;;3. Knowledge and experience managing in Active Directory Service;;4. Valid Certifications such as CISP, CISSP, CISM or CISA; and;5. Good command of both written and spoken English. ;Technical Skills: ;. At least 2 years' experience in IT Security (ITS); ;. At least 2 years' experience in Security Risk Assessment and Audit (SAA); ;. 2 years' experience in Server Virtualisation Technology (SVT) is an advantage; ;. 2 years' experience in Networking (NET) is an advantage; ;. 2 years' experience in Microsoft Active Directory Administration (ADA) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in customer service (CLS); ;. At least 2 years' experience in the management and support of Government systems and services (GSS); ;. At least 2 years' experience in managing Government projects (MGP); ;. At least 2 years' experience in project management (PRM); ;. 2 years' experience in managing Government projects (IEG) is an advantage; ;. Excellent written English is an advantage; ;. 2 years' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33034"")"
33027,Contract Systems Analyst (Bid Ref 53572-1),1,Application Development,Contract,10 Mar 2025,01 May 2025 to 31 Dec 2025 (8 months),under InfoTech,Government T26 Contract,Admiralty,N/A - N/A,"""(T26) Development and maintenance support of an application system of HKPF""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;- Monitor and maintain the performance of the outsourced application system;- Identify and troubleshoot issues, ensuring minimal downtime and disruption;- Ensure that all development work meets quality standards and adheres to best practices;- Maintain comprehensive documentation for system configurations, enhancements, and procedures;- Facilitate communication between internal stakeholders and external service providers;- Present findings and recommendations to management ;""",4.0,1.0,"""- May need to work in different locations provided by the Government within Hong Kong;- Security vetting is required ;Technical Skills: ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in Structured Query Language (SQL). ;Non-technical Skills: ;. 1 year's experience in quality assurance (QAS) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 6 months' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33027"")"
33026,Contract Systems Analyst (Bid Ref 53571-1),1,Application Development,Contract,10 Mar 2025,01 May 2025 to 31 Dec 2025 (8 months),under InfoTech,Government T26 Contract,Admiralty,N/A - N/A,"""(T26) Development and maintenance support of an application system of HKPF""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;- Monitor and maintain the performance of the outsourced application system;- Collaborate with stakeholders to gather requirements for new features and enhancements;- Ensure that all development work meets quality standards and adheres to best practices;- Work closely with the outsourced development team to ensure alignment on project goals and timelines;- Prepare regular reports on system performance, ongoing issues, and development progress ;""",4.0,1.0,"""- May need to work in different locations provided by the Government within Hong Kong;- Security vetting is required ;Technical Skills: ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in Structured Query Language (SQL). ;Non-technical Skills: ;. 1 year's experience in quality assurance (QAS) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 6 months' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33026"")"
