Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
33138,Contract Systems Analyst (Bid Ref 53668-1),1,Others,Contract,17 Mar 2025,02 May 2025 to 27 Feb 2026 (9 months),under InfoTech,Government T26 Contract,Tseung Kwan O,N/A - N/A,"""(T26) To support the system infrastructure and other enquiry functions and the related system interfaces for the Next Generation Smart Identity Card System (SMARTICS-2) of the Immigration Department (ImmD).""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the ImmD; ;The requested staff will be assigned to the project team to provide technical support for system infrastructure and other enquiry functions and the related system interfaces for SMARTICS-2.;;He/she is required to provide technical support, co-ordinate and advise the technical matters of the following activities:;(a) Providing maintenance support on infrastructure for SMARTICS-2;;(b) Providing production support on core application for the enquiry functions and the related system interfaces;;(c) Monitoring and examination of contractor's work and deliverables;;(d) System monitoring and tuning, problem diagnosis and resolution, system housekeeping and security control;;(e) Evaluation of the most appropriate and cost-effective solutions in resolving technical problems;;(f) Production maintenance and support matters;;(g) Round-the-clock on-call technical support; and;(h) Any other duties as may be required. ;""",4.0,1.0,"""- Criminal record check is required.;- Solid experience in system implementation and support of IT infrastructure for mission critical system and management of outsourcing contractors.;- Normally work in ImmD HQ at Tseung Kwan O and occasionally provide support at various Immigration offices and control points and other designated locations. ;Technical Skills: ;. At least 5 years' experience in Infrastructure (INF); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 4 years' experience in Server Virtualisation Technology (SVT). ;Non-technical Skill: ;. At least 4 years' experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33138"")"
33141,Contract Systems Analyst (Bid Ref 53690-1),1,Application Development,Contract,17 Mar 2025,02 May 2025 to 30 Apr 2026 (11 months),under InfoTech,Government T26 Contract,Wong Chuk Hang,N/A - N/A,"""(T26) To provide IT support service for the IT systems managed by Primary Healthcare Commission (in particular on District Health Centres and Chronic Disease Co-Care Pilot Scheme) and other primary healthcare IT projects in Strategic Health Service Operation Platform.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;The successful applicant will report to a Senior Manager or equivalent. He/She will be responsible for the following:;a) To provide IT inputs and support in maintenance and enhancement of the IT systems, in particular for District Health Centres (DHC), Chronic Disease Co-Care Pilot Scheme (CDCC) and IT systems in Strategic Health Service Operation Platform (SHSOP) in eHealth;;b) To provide support in the planning, development, implementation and monitoring of IT projects under the purview of the PHCC of the Health Bureau (HHB);;c) To provide IT inputs and support in the maintenance and update of the DHC, CDCC and related websites;;d) To coordinate and manage IT service requests and change requests raised by the DHC operators and PHCC, and work with HAIT&HI;;e) Provide IT input and technical support for IT related meetings;;f) Assist in data extraction to support DHC operation and project planning;;g) Assist in in-house IT system development; and ;h) Any other tasks assigned by the supervisor or the HHB. ;""",6.0,2.0,"""a) Solid experience in various aspects of system implementation, including preparation of requirement specification, workflow design, User Acceptance Test, system operation procedures etc;;b) Solid hands-on experience in various programming languages, including HTML5, Java, CSS, JavaScript;;c) Strong interpersonal, analytical and problem-solving skill; ;d) Good communication skills both in written and oral English; ;e) Hands-on experience in Node.JS will be an advantage; ;Technical Skills: ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 2 years' experience in JAVA Programming (JAV); ;. At least 1 year's experience in Website Administration (WEA); ;. 2 years' experience in Web Hosting, Design and Maintenance (WED) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 1 year's experience in IT procurement (PRO); ;. 1 year's experience in contract administration (CON) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33141"")"
33123,Contract Senior Systems Analyst (Bid Ref 53566-1),1,Application Development,Contract,17 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"Revenue Tower, 5 Gloucester Road, Wan Chai, Hong Kong.",N/A - N/A,"""(T26) Development of smart system for EPD's public electric vehicle chargers""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EPD; ;1. Oversee the back-end system and mobile application, carry out quality control and quality assurance of the development of the IT system for collating and disseminating Electric Vehicles (EV) charging information and an application system / a dashboard for internal monitoring and reporting;;2. Prepare tender documents and specifications for system and programme design, development, user requirements, system requirements, etc., as well as operation and maintenance procedures / manuals. ;3. Liaise and communicate among users, data owners, other Government departments (or their contractors);;4. Monitor the systems design, procurement and installation of computer systems, implementation and maintenance, etc.; ;5. Monitor and report system testing and user acceptance test; and;6. Assign PM to manage the MOM contractors. ;""",6.0,2.0,"""1. Degree or above in Computer Science;2. Proficient in Government web systems and mobile applications.;3. Experience in development, implementation, operation, maintenance of systems in Government.;4. Experience in cloud computing and management.;5. Experience in IT security and SRAA of Government projects.;6. Hands-on experience in EV charging systems operating with OCPP (version 1.6J or above).;7. Hands-on experience in Government public-facing systems.;8. Hands-on experience in Government e-payment system and payment kiosks.;9. Hands-on experience in MOM contract administration. ;Technical Skills: ;. At least 4 years' experience in Data Architecture (DAR); ;. At least 4 years' experience in IT Planning (ITP); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. 4 years' experience in Structured Query Language (SQL) is an advantage; ;. 4 years' experience in Network & System Management (NSM) is an advantage; ;. 4 years' experience in Information Security Management (ISM) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in Government tendering procedures (GTP); ;. At least 4 years' experience in managing Government IT standards (ITG); ;. At least 4 years' experience in quality assurance (QAS); ;. 4 years' experience in IT service/outsourcing management (OUT) is an advantage; ;. 4 years' experience in managing Government projects (IEG) is an advantage; ;. 4 years' experience in contract administration (CON) is an advantage; ;. 4 years' experience in managing corporate IT security framework (CSF) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33123"")"
33125,Contract Systems Analyst (Bid Ref 53686-1),1,Others,Contract,17 Mar 2025,12 Apr 2025 to 11 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Tsim Sha Tsui,N/A - N/A,"""(T26) To lead technical design and enhancements for HKO's mobile applications, as well as lead the development of a new mobile application for special users""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKO; ;A CSA is required to take up the following tasks during the contract period:;;(1) lead the design and implementation of the data architecture to support the new feature of the location-based weather information for selected countries on the MyObservatory;;(2) lead the design and development of the new feature of en-route weather forecast;;(3) lead the implementation of the enhancement of the user interface, app notification features and widgets of HKO&;#195;&;#162;&;#226;&;#8218;&;#172;&;#226;&;#8222;&;#162;s apps;;(4) collect and analyst user requirements of the new mobile application for special users;;(5) lead the design and development of the new mobile application for special users with the addition of push notification function;;(6) ensure the compatibility of HKO&;#195;&;#162;&;#226;&;#8218;&;#172;&;#226;&;#8222;&;#162;s apps and widgets with the latest iOS version;;(7) assist in system nursing; and;(8) prepare documentation and handover with training to HKO staff. ;""",5.0,4.0,"""Mandatory:;(i) Proficiency in iOS app development with Swift language;;(ii) Proficiency in development with Java and MySQL;;(iii) Knowledge and experience in development on data architecture for Big Data platforms such as Hadoop, Elastic Search, MongoDB, Redis, etc.;;(iv) At least 4 years of experience in mobile development and push notification development;;(v) Experience in working in HKO.;;Optional:;(vi) Experience in Android app development.;(vii) Experience in Gitlab or GitHub and CI/CD such as Jenkins.;;A criminal record check will be required and the offer is subject to the results of the criminal record check. ;Technical Skills: ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in MySQL (MSQ); ;. At least 3 years' experience in PHP programming (PHP); ;. At least 3 years' experience in Wireless and Mobile (WLM); ;. At least 3 years' experience in XML (XML); ;. At least 2 years' experience in Source Control Management System (SCM); ;. At least 2 years' experience in Geographic Information System (GIS); ;. 2 years' experience in .NET C# (NEC) is an advantage; ;. 1 year's experience in HTML version before HTML5 (HTM) is an advantage; ;. 1 year's experience in SQL Server Reporting Services (SRS) is an advantage; ;. 1 year's experience in Unix/Linux Shell Scripting (ULS) is an advantage; ;. 1 year's experience in C++ (C++) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in software testing (STM). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 5 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33125"")"
33112,Contract Systems Analyst (Bid Ref 53568-1),1,Application Development,Contract,17 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"Grand Central Plaza,138 Shatin Rural Committee Road, Shatin,",N/A - N/A,"""(T26) Management and development of EPD's Environment Cluster in GovHK, Departmental Portal, and IT-related knowledge management programmes""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EPD; ;1. Development and implementation of IT-related programmes to facilitate knowledge management in EPD; ;2. Management, monitoring and improvement of the taxonomy of the Departmental Portal; ;3. Monitoring and enhancement of the Environment Cluster and other EPD-participated clusters in GovHK, and provision of associated technical and administrative support; ;4. Technical liaison with contactors, project teams in government departments, and relevant stakeholders in the development and implementation of knowledge management programmes and projects. ;""",10.0,5.0,"""1. Degree in Information Technology or related discipline; ;2. A high level of motivation and creativity; ;3. Good problem solving capability; and ;4. Ability to work in a fast-paced and project driven environment ;Technical Skills: ;. At least 8 years' experience in IT Application Development and Management (ADM); ;. At least 6 years' experience in Knowledge Management Technology (KMT); ;. At least 5 years' experience in Departmental Portal (DPS); ;. 8 years' experience in SSADM (SDM) is an advantage; ;. 8 years' experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 4 years' experience in Web 2.0 Services (W2S) is an advantage. ;Non-technical Skills: ;. At least 8 years' experience in managing Government projects (IEG); ;. At least 4 years' experience in IT service/outsourcing management (OUT); ;. At least 4 years' experience in tender preparation and administration (TPA). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 5 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33112"")"
33154,Contract Systems Analyst (Bid Ref 53512-1),1,Others,Contract,11 Mar 2025,07 Apr 2025 to 06 Oct 2025 (6 months),under InfoTech,Government T26 Contract,Wanchai and occasionally other HKSAR distincts,N/A - N/A,"""(T26) The project is for the implementation and maintenance of a digital identity system (the System) which consists of cloud-based back end systems running container-based applications and mobile apps. The System provides Application Programming Interfaces (APIs) for access by other government systems and non-government systems to perform authentication, form filling, digital signing and other functions with the consent of the mobile app users. The project team will be responsible for the platform operations, maintenance and development work as well as to provide necessary technical support to Bureaux/ Departments (B/Ds) for integrating their online services with the System.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;The CSA will be required to:;1. Provide technical and operational support for maintenance and enhancements of the system infrastructure of the digital identity system (the System) running in cloud platforms;;2. Provide technical and integration support for upgrading the system infrastructure of the System in Government cloud platform;;3. Work with related government contractors on the design, development, enhancement, maintenance, troubleshooting and operational work for the System;;4. Assist in technical specifications and market research in sourcing appropriate solutions in the market;;5. Support incident/issue handling for round-the-clock running systems; and;6. Perform any other duties (including publicity) assigned by the supervisors. ;""",4.0,1.0,"""The candidate should possess:;1. Solid experience on implementation and maintenance for systems running on cloud platform;;2. Strong knowledge and experience of implementing or maintaining for systems using load balancers, internet gateways, application proxy servers, domain name services, docker / container technologies, public key infrastructure and digital certificate related technologies;;3. Strong knowledge and experience in supporting digital identity system / IT application development involving mobile app on iOS and Android platforms;;4. Knowledge and experience on source code control tools such as Git;;5. Knowledge and experience on authentication protocol standards OAuth, RESTful / JSON API;;6. Good command of English and writing skills;;7. Good coordination and communication skills; and;8. Communicate using Putonghua would be required. ;Technical Skills: ;. At least 2 years' experience in IT Application Development and Management (ADM); ;. At least 2 years' experience in Infrastructure (INF); ;. At least 2 years' experience in Public Key Infrastructure (PKI); ;. At least 2 years' experience in Server Virtualisation Technology (SVT); ;. 2 years' experience in IT Security (ITS) is an advantage; ;. 2 years' experience in Production Database Support (PDS) is an advantage. ;Non-technical Skills: ;. Good written English is a must; ;. At least 1 year's experience in work with the Government (GOV); ;. At least 1 year's experience in the management and support of Government systems and services (GSS); ;. 2 years' experience in quality management (QMT) is an advantage; ;. 2 years' experience in vendor management (VMG) is an advantage; ;. Good coordination skills is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,04 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33154"")"
33120,Contract Systems Analyst (Bid Ref 53615-1),1,Others,Contract,17 Mar 2025,02 May 2025 to 31 Dec 2025 (7 months),under InfoTech,Government T26 Contract,Immigration Headquarters (ImmD HQs) at Tseung Kwan O and occasionally support at designated location,N/A - N/A,"""(T26) Support for the post-relocation of iAM Smart Checking System to new Immigration Headquarters (ImmD HQs) and production support for the Online Checking System for Subsidised Public Healthcare Services (New OCSSS).""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the ImmD; ;The staff will be assigned to the project team for providing technical support for the post-relocation of iAM Smart Checking System and production support for the New OCSSS. Tasks include: ;(a) to perform impact analysis on system infrastructure design; ;(b) provide production system support and coordination for iAM Smart Checking System; ;(c) to monitor contractors' work and provide advice on contractors' deliverables; ;(d) to provide technical on-site support for production systems; ;(e) to perform technical and production problem diagnosis and consequent resolutions; ;(f) take up round-the-clock on-call duty for the technical support; and ;(g) to perform any other duties as may be required. ;""",4.0,1.0,"""The CSA should possess experience in providing technical support on system implementation and production of mission critical system. The CSA should be analytical in problem solving, and able to work independently. ; ;The CSA will normally work in the ImmD HQs at Tseung Kwan O, and will be occasionally required to provide support at various Immigration offices and work outside office hours. ; ;Criminal record check is required. ;Technical Skills: ;. At least 5 years' experience in Infrastructure (INF); ;. At least 4 years' experience in Multi-tier System Integration (MSI); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM). ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. At least 4 years' experience in vendor management (VMG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33120"")"
33140,Contract Systems Analyst (Bid Ref 53689-1),1,Application Development,Contract,17 Mar 2025,02 May 2025 to 30 Apr 2026 (11 months),under InfoTech,Government T26 Contract,Wong Chuk Hang,N/A - N/A,"""(T26) To provide IT support for the development of district-based community health system and other initiatives as recommended in the Primary Healthcare (PHC) Blueprint.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;The successful applicant will report to a Systems Manager or equivalent. He/She will be responsible for the following:;a) To participate in the preparation of the requirement specification, workflow design, user acceptance test, system operation procedures and rollout of the IT systems for district-based community health system and other initiatives as recommended in the Primary Healthcare (PHC) Blueprint;;b) To provide support in data extraction and generation of management information;;c) To provide assistance on technical evaluation; and;d) Any other tasks assigned by the supervisor or the Health Bureau (HHB). ;""",6.0,2.0,"""a) Solid experience in various aspects of system implementation, including preparation of requirement specifications, workflow design, User Acceptance Test, system operation procedures etc;;b) Solid hands-on experience in various programming languages, including VBA, HTML5, Java, CSS, JavaScript;;c) Experience in managing government projects;;d) Work experience in healthcare industry will be an advantage;;e) Strong analytical and problem-solving skill;;f) Strong communication skills both in written and oral English; and;g) Responsible and self-motivated, and able to work under pressure. ;Technical Skills: ;. At least 5 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 4 years' experience in Web Programming (WEB); ;. At least 2 years' experience in VBA (VBA); ;. 4 years' experience in IT Application Development and Management (ADM) is an advantage; ;. 1 year's experience in Website Administration (WEA) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in Clinical Related Information System (CRS); ;. At least 2 years' experience in work with the Government (GOV); ;. 2 years' experience in IT service/outsourcing management (OUT) is an advantage; ;. 1 year's experience in IT procurement (PRO) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33140"")"
33150,Contract Systems Analyst (Bid Ref 53423-1),1,Application Development,Contract,18 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Kowloon Bay,N/A - N/A,"""(T26) 1. To assist project team in providing technical advices, coordinating product owners, setting up the infrastructures, conducting tests for development project of EMSD Corporate Mobile Applications and instant messaging mobile application for EMSD. ;;2. Lead a team of developers for software development and enhancement on web applications and EMSD Corporate Mobile Applications.;;3. Contract management of EMSD Corporate Mobile Applications.;;4. System upgrade and support for other systems supporting by web team, such as EMSTF e-Portal for EMSTF Client Departments and Streamlined Interface for Equipment Addition and Deletion (SIEAD), EMSD Intranet LDAP, e-leave system, Payroll system & Vacation Leave Enquiry system, domain account password update system, e-card sending system, Optical Character Recognition system as well as Contact Update for seconded staff.;;5 To provide secondary technical support on daily operation of EMSD Corporate Mobile Applications.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the E&MSD; ;A. To coordinate with product owners, other IT teams and vendors for changing system design and requirements.;;B. To prepare and update system design documents, operation procedures, system configuration documents, drill plans, contingency plans, technical reports, user manuals, guidelines, etc.;;C. To carry out feasibility study, user requirement definition, system analysis and design, application development and enhancement, coding, documentation, report generation, testing, user training, and maintenance.;;D. To provide application support services such as liaison with users and vendors, monitoring, repairing, recovering application systems, training and helpdesk support to users and contractors.;;E. To enhances system performance of web and mobile applications as a whole, including from software perspective (e.g. Operating system and version upgrade) and infrastructure perspective (e.g. hardware utilization, resilience), and prepare technical proposals proactively.;;F. To evaluate, inspect and review hardware, software as well as prepare technical proposals of IT equipment and services for web applications and mobile applications.;;G. To handle fixing, patch updates and document update of web and mobile applications and servers for addressing IT Security Audit findings.;;H. To perform application development, coding, documentation for system implementation and enhancement of web, hybrid and native mobile applications; conduct accessibility and compatibility tests on new mobile Operating Systems in iOS and Android platforms as well as web browsers.;;I. To ensure project deliverables to be on time and meet quality standard.;;J. To carry out any other IT services and ad-hoc duties assigned by supervisors. ;""",4.0,4.0,"""1. Higher Diploma or above in Computer Science, Information Technology or related disciplines.;;2. 4 years of relevant working experience in web application development and software development is a distinct advantage.;;3. 1 year or above experience on infrastructure support is preferred.;;4. Experienced in HTML5, CSS, JavaScript, SQL development is required.;;5. Experienced in native and hybrid mobile application development (e.g. React native, Flutter, Progressive Web Apps, etc.) is a plus.;;6. Experienced in web application development (e.g. .NET and PHP, etc.) and system integration is preferred.;;7. Experienced in Oracle database, Microsoft System Center, VMWare, Microsoft BitLocker, Adobe Creative Suite would be an advantage.;;8. Having knowledge of version control software (e.g. Git, SVN and/or Team Foundation Version Control) is preferred.;;9. Good negotiation skills to manage vendors, system owners and internal divisions.;;10. Good command of English and Cantonese.;;11. Able to work on non-business days occasionally.;;12. Immediate available is a plus. ;Technical Skills: ;. At least 4 years' experience in Web Programming (WEB); ;. At least 3 years' experience in .Net Development (NDE); ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in Microsoft SQL Server (MSS); ;. At least 2 years' experience in Microsoft Internet Information Services (MIS); ;. At least 2 years' experience in HTML5 (HT5); ;. At least 2 years' experience in HTML version before HTML5 (HTM); ;. At least 2 years' experience in JavaScript Programming (JAP); ;. At least 2 years' experience in Structured Query Language (SQL); ;. 2 years' experience in Website Administration (WEA) is an advantage; ;. 2 years' experience in Microsoft Active Server Page Scripting (ASP) is an advantage; ;. 2 years' experience in XML (XML) is an advantage; ;. 1 year's experience in e-Leave (ELE) is an advantage; ;. 1 year's experience in Microsoft Active Directory Administration (ADA) is an advantage; ;. 1 year's experience in LDAP Application Programming (LDA) is an advantage; ;. 1 year's experience in Mobile / Wireless Communication (MWC) is an advantage; ;. 1 year's experience in IT Security (ITS) is an advantage; ;. 1 year's experience in Proxy Server (PRS) is an advantage; ;. 1 year's experience in Source Control Management System (SCM) is an advantage; ;. 1 year's experience in Web Hosting, Design and Maintenance (WED) is an advantage; ;. 6 months' experience in Wireless and Mobile (WLM) is an advantage; ;. 6 months' experience in Web Services (WSV) is an advantage; ;. 6 months' experience in Server Virtualisation Technology (SVT) is an advantage; ;. 6 months' experience in Technical Architectural Support (TAS) is an advantage; ;. 6 months' experience in Web 2.0 Services (W2S) is an advantage; ;. 6 months' experience in Web Analytics Service (WAP) is an advantage; ;. 6 months' experience in Oracle Application Server (OAS) is an advantage; ;. 6 months' experience in Oracle RDBMS (ODB) is an advantage; ;. 6 months' experience in PHP programming (PHP) is an advantage; ;. 6 months' experience in Microsoft Officer SharePoint Server Administration (MSP) is an advantage; ;. 6 months' experience in Infrastructure (INF) is an advantage; ;. 6 months' experience in Adobe Illustrator (ADI) is an advantage; ;. 6 months' experience in Adobe Premiere (ADP) is an advantage; ;. 6 months' experience in Adobe Photoshop (APH) is an advantage; ;. 6 months' experience in Enterprise Resource Planning System (ERP) is an advantage; ;. 6 months' experience in Geographic Information System (GIS) is an advantage; ;. 6 months' experience in Data Encryption Technology (DET) is an advantage; ;. 6 months' experience in Enterprise Application Integration (EAI) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in vendor management (VMG); ;. 2 years' experience in IT procurement (PRO) is an advantage; ;. 2 years' experience in quality management (QMT) is an advantage; ;. Good coordination skills is an advantage; ;. 1 year's experience in work with the Government (GOV) is an advantage; ;. 1 year's experience in the management and support of Government systems and services (GSS) is an advantage; ;. 1 year's experience in conducting IT training/briefing (ITT) is an advantage; ;. 1 year's experience in IT service/outsourcing management (OUT) is an advantage; ;. 1 year's experience in people management (PMG) is an advantage; ;. 1 year's experience in IT Service Management (SMG) is an advantage; ;. 6 months' experience in software testing (STM) is an advantage; ;. 6 months' experience in quality assurance (QAS) is an advantage; ;. 6 months' experience in IT marketing and promotion (MAR) is an advantage; ;. 6 months' experience in managing Government IT standards (ITG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,04 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33150"")"
