Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
33323,Contract Systems Analyst (Bid Ref 53850-1),1,Application Development,Contract,21 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"33/F Revenue Tower, 5 Gloucester Road, Wanchai, Hong Kong",N/A - N/A,"""(T26) 1. Automated Identification System development and related works ;2. High performance computing, storage and network systems' administration ;3. LiDAR network infrastructure development and related works""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EPD; ;1. Take initiatives in Automated Identification System (AIS) migration and deployment procedures, including infrastructure requirement, raw data conversion, intermediate and final data organization, visualization on system platform ;2. Develop further on migrated AIS system for realtime operation for air quality forecast models and emission inventory studies ;3. Administer and maintain existing high-performance computing, network storage, its network and trouble-shooting in both hardware and software levels ;4. Administer, support and maintain the existing application systems and its hosting environments according to government computing environment standards ;5. Oversee and maintain in-house data management organization and protocols, esp. for LiDAR ;6. Assist management in preparing technical requirement document related to LiDAR network infrastructure, operation and/or others ;7. Supervise, administer and validate the technical counterparts of other external projects assigned by management ;""",7.0,5.0,"""1. Degree in Information Technology or higher; and ;2. In-depth knowledge in system development and air quality vetting process; and ;3. In-depth knowledge in parallel computing, network and infrastructure administration ;Technical Skills: ;. At least 6 years' experience in Infrastructure (INF); ;. At least 6 years' experience in Linux System Administration (LIN); ;. At least 3 years' experience in Data Management (DMT); ;. 5 years' experience in PHP programming (PHP) is an advantage; ;. 4 years' experience in Unix/Linux Shell Scripting (ULS) is an advantage; ;. 4 years' experience in UNIX System Administration (UNA) is an advantage; ;. 3 years' experience in Virtual LAN/LAN Switching (VLS) is an advantage; ;. 3 years' experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 3 years' experience in Server Virtualisation Technology (SVT) is an advantage; ;. 3 years' experience in Data Warehouse (DWH) is an advantage; ;. 2 years' experience in IT Application Development and Management (ADM) is an advantage; ;. 2 years' experience in Client/Server Application Development (C/S) is an advantage; ;. 2 years' experience in MySQL (MSQ) is an advantage; ;. 2 years' experience in Networking (NET) is an advantage; ;. 2 years' experience in Network & System Management (NSM) is an advantage; ;. 2 years' experience in Router Configuration (ROU) is an advantage; ;. 2 years' experience in Structured Query Language (SQL) is an advantage; ;. 1 year's experience in Microsoft Active Directory Administration (ADA) is an advantage; ;. 1 year's experience in Windows 7/8/10 (W10) is an advantage; ;. 1 year's experience in Security Risk Assessment and Audit (SAA) is an advantage; ;. 1 year's experience in Storage Area Network (SAN) is an advantage; ;. 1 year's experience in Source Control Management System (SCM) is an advantage; ;. 1 year's experience in Network Design (NDN) is an advantage; ;. 1 year's experience in IT Planning (ITP) is an advantage; ;. 6 months' experience in Project Management and Issue Tracking System (PIT) is an advantage; ;. 6 months' experience in Project Management Professional (PMP) (PMP) is an advantage. ;Non-technical Skills: ;. At least 6 years' experience in work with the Government (GOV); ;. Good written English is a must; ;. At least 2 years' experience in quality assurance (QAS); ;. 2 years' experience in Government information system strategy study/review (GSR) is an advantage; ;. 1 year's experience in IT audit (ITA) is an advantage; ;. 1 year's experience in IT Service Management (SMG) is an advantage; ;. 1 year's experience in conducting IT training/briefing (ITT) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 1 year's experience in project management (PRM) is an advantage; ;. 1 year's experience in IT procurement (PRO) is an advantage; ;. 6 months' experience in negotiation (NEG) is an advantage; ;. 6 months' experience in IT service/outsourcing management (OUT) is an advantage; ;. 6 months' experience in tender preparation and administration (TPA) is an advantage; ;. 6 months' experience in managing Government IT standards (ITG) is an advantage; ;. 6 months' experience in Government tendering procedures (GTP) is an advantage; ;. 6 months' experience in Government procurement/disposal procedures (GPD) is an advantage; ;. 6 months' experience in IT advisory and promotion, e.g. exhibition, publication (APR) is an advantage; ;. 6 months' experience in contract administration (CON) is an advantage; ;. Good coordination skills is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 7 years' post-qualification experience in which at least 5 years' relevant experience in a similar post and in a comparable capacity.""",N/A,14 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33323"")"
23793,Contract Senior Systems Analyst (Bid Ref 45670-3),1,Application Development,Contract,01 Apr 2025,15 May 2025 to 14 May 2026 (12 months),under InfoTech,Government T26 Contract,Mong Kok,N/A - N/A,"""(T26) System testing and acceptance;Ongoing system maintenance and support;System enhancement planning and implementation""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the LCSD; ;To assist in system testing, quality assurance and acceptance for critical system;;To assist in rollout of new system functions and integration with other existing systems;;To coordinate and monitor data conversion and migration, load test activities and system transition;;To coordinate system audit exercises and review audit report recommendations;;To provide ongoing system maintenance and support services including performance monitoring, tuning, reviewing issues and evaluating recommendations;;To plan and implement application enhancements;;To work irregular hours if necessary; and;To undertake any other duties assigned by supervisors. ;""",16.0,9.0,"""University Degree in Computing Studies / Information Technology or equivalent; ;At least 9 years' experience in System Analyst capacity;;At least 6 years' experience in supervising sub-team to perform application development independently; ;Solid experience in feasibility study, system design and implementation for large-scale system, business contingency planning and auditing exercise;;Familiar with the Government procurement procedures;;Extensive experience in IT vendor management for large-scale IT project;;Excellent communication skill and inter-personal skill;;Excellent writing skills; and;Proficient in written and spoken English and Chinese. ;Technical Skills: ;. At least 9 years' experience in IT Application Development and Management (ADM); ;. At least 5 years' experience in Multi-vendor Mission Critical System (MCS); ;. At least 5 years' experience in System Implementation and Maintenance/Support (SIM). ;Non-technical Skills: ;. At least 6 years' experience in work with the Government (GOV); ;. At least 5 years' experience in the management and support of Government systems and services (GSS); ;. 3 years' experience in vendor management (VMG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 16 years' post-qualification experience in which at least 9 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=23793"")"
33360,Contract Project Manager (Bid Ref 53827-1),1,Others,Contract,01 Apr 2025,02 May 2025 to 31 Jan 2027 (20 months),under InfoTech,Government T26 Contract,"North Point Government Offices, 333 Java Road, North Point",N/A - N/A,"""(T26) Implementation and on-going support of IT and network infrastructure""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the CSBU; ;The T-contract staff shall be responsible for overall project management, design, development and implementation of the IT and network infrastructure of the new Civil Service College (CSC) building. The main duties are:;(1) To manage, design and implement a network infrastructure for all training related facilities within the new CSC building;;(2) To manage, design and implement a Wi-Fi infrastructure and system covering all training and public area of the new CSC building;;(3) To advise and support the development and acquisition of innovative and smart training facilities of the new CSC building;;(4) To manage and support the ongoing operation of the network infrastructure, Wi-Fi system, server rooms as well as IT training facilities in the new CSC building;;(5) To provide specialist advice and technical consultancy services on network related planning, design and implementation for the CSC facilities; and;(6) To lead a team of IT staff to provide technical support on production of multi-media resources and ensure quality controls for digital training productions. ;""",8.0,2.0,"""(1) Diploma holder or above, majoring in Information Technology/Systems, Computer Science, Information Engineering or related disciplines, or equivalent;;(2) A minimum of 8 years' post-qualification information technology experience of which 2 years must be in network design, network implementation of large-scale network infrastructure system or in a comparable capacity;;(3) Experience with design, site preparation and network implementation for new building project is definite advantage; ;(4) Hands-on experience in project management for implementation of Government IT infrastructure-related projects;;(5) Rich experience in supervising staff to conduct project implementation and provide technical support for network infrastructure; ;(6) Familiar with Government structure, IT implementation approaches and IT security guidelines; ;(7) Strong analytical and problem solving skills; and;(8) Good oral and written communication skills in both Chinese and English. ;Technical Skills: ;. At least 8 years' experience in Networking (NET); ;. At least 8 years' experience in TCP/IP (TCP); ;. At least 4 years' experience in IT Security (ITS); ;. At least 4 years' experience in Network Design (NDN); ;. 4 years' experience in CISCO IOS Software & CISCO Products (CIP) is an advantage; ;. 4 years' experience in Infrastructure (INF) is an advantage; ;. 4 years' experience in Internet/ Intranet (INT) is an advantage; ;. 4 years' experience in Security Risk Assessment and Audit (SAA) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in the management and support of Government systems and services (GSS); ;. 4 years' experience in work with the Government (GOV) is an advantage; ;. 2 years' experience in project management (PRM) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33360"")"
33249,Contract Systems Analyst (Bid Ref 53788-1),1,Application Development,Contract,25 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"Mainly at CDW Building, Tsuen Wan",N/A - N/A,"""(T26) Monitoring, support, feasibility & technical study, system analysis & design, programming, implementation and maintenance of network, computer systems and related services.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the LandsD; ;- Monitor, maintain and support computer systems including web-based applications, etc. ;- Carry out feasibility & technical study, system analysis & design, programming and implementation of computer systems ;- Provide advice and support on IT security ;- Evaluate and select appropriate computer products for the development and maintenance of network, computer systems and IT security ;- Provide advice on adoption and application of specific information technologies in the department ;- Prepare user requirement specifications, work assignment briefs for procurement of hardware, software and services ;- Prepare and maintain system documentation ;- Take part in and monitor all phases of computer projects ;- Perform any other duties assigned by supervisor ;""",4.0,1.0,"""Working experience in Windows Server, Microsoft SQL Server, SAP Crystal Reports, and VMware virtualization are mandatory. ; ;Working experience in Veeam Availability Suite, Internet, and network are preferable.. ;Technical Skills: ;. At least 3 years' experience in Microsoft Internet Information Services (MIS); ;. At least 3 years' experience in Microsoft SQL Server (MSS); ;. At least 3 years' experience in Reporting (Crystal Report, iReport) (REP); ;. At least 3 years' experience in Server Virtualisation Technology (SVT). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,11 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33249"")"
33263,Contract Systems Analyst (Bid Ref 53762-1),1,Others,Contract,26 Mar 2025,23 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,North Point,N/A - N/A,"""(T26) Contract administration, Website Maintenance and System Maintenance and Support.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;Responsible for the contract administration and on-going support of the Standing Offer Agreement of Quality Professional Services (SOA-QPS) arrangement and the Supplier Community Portal (SCP). ;""",4.0,1.0,"""The target candidate must be fluent in English (both in reading and writing) and has good analytic skills. He/she should also have good skills and experience in communication. ;Technical Skills: ;. At least 4 years' experience in Internet/ Intranet (INT); ;. At least 3 years' experience in Website Administration (WEA). ;Non-technical Skills: ;. At least 3 years' experience in helpdesk call handling (HDT); ;. At least 1 year's experience in Government procurement/disposal procedures (GPD). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,12 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33263"")"
33325,Contract Systems Analyst (Bid Ref 53879-1),1,Others,Contract,28 Mar 2025,25 Apr 2025 to 31 Jan 2026 (9 months),under InfoTech,Government T26 Contract,"Cheung Sha Wan, or other locations inside HKSAR as assigned by the Government",N/A - N/A,"""(T26) Provide IT security and risk management related support services to the Treasury""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the TRY; ;a. Assist in maintaining Treasury IT security policies, standards and guidelines, and monitor their execution status;;b. Assist and monitor external security consultants in conducting security risk assessment and audit (SRAA) on Treasury information systems;;c. Perform internal IT SRAA (e.g. system vulnerabilities tests, web application vulnerability tests, system configuration review, general control review, etc.) on Treasury information systems;;d. Monitor and support other project teams in implementing the recommendations arising from the SRAAs;;e. Handle IT Security incidents and alerts;;f. Support various security solutions (e.g. system vulnerability management solution, system security information and event management solution, web application vulnerability scanning solution, privileged password management solution, session recording solution, application whitelisting solution, etc.) implemented by the Treasury; and;g. Perform other IT security related duties such as routine intrusion prevention system / firewall logs review. ;""",6.0,2.0,"""a. Occasionally require to provide services during non-office hours (Sat, Sun or Public Holidays); and;b. Require to provide on-call support services. ;Technical Skills: ;. At least 2 years' experience in IT Security (ITS); ;. At least 2 years' experience in Security Risk Assessment (SRA); ;. At least 2 years' experience in IT Security Scanning Tools (SST); ;. 1 year's experience in Intruder Detection/Alert Technology (IDA) is an advantage; ;. 1 year's experience in Information Security Management (ISM) is an advantage; ;. 6 months' experience in Security Incident Detection and Handling (SDH) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in work with the Government (GOV); ;. At least 1 year's experience in IT audit (ITA); ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 6 months' experience in Government procurement/disposal procedures (GPD) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,14 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33325"")"
33329,Contract Systems Analyst (Bid Ref 53870-1),1,Application Development,Contract,28 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"Kowloon Government Offices, 405 Nathan Road, Yau Ma Tei.",N/A - N/A,"""(T26) To develop, implement, maintain, enhance various database and web-based IT systems for the Operations & Maintenance Branch.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DSD; ;System Analyst is mainly deployed to perform the following duties:;(a) to design, collect user requirements and implement new IT systems upon request;;(b) to produce and maintain well documented programs that adhere to standards and satisfy users;;(c) to manage the outsourcing vendor for maintaining the daily operation of Drainage Maintenance Management Information System;;(d) to manage the outsourcing vendor for implementing IT projects;;(e) to maintain and support other internal/external systems and;;(f) to manage the analyst programmers / programmers in the team. ;""",6.0,3.0,"""System Analyst must have;(a) holder of a degree in Information Engineering, Computer Science or related disciplines, or equivalent;;(b) at least six years' post-qualification IT experience of which at least three years must be in a similar post and in a comparable capacity;;(c) knowledge and experience in systems analysis and design; and;(d) working experience on one or more of the following tools and programming is preferred:;Java, .Net, XML, HTML/HTML5, Infor EAM, Cognos Report, web services, Geographic Information System, Microsoft PowerBI, Bentley Map, ESRI ArcGIS and Oracle PL/SQL. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 3 years' experience in Web Programming (WEB); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in Oracle RDBMS (ODB); ;. At least 2 years' experience in SQL*PLUS/PL/SQL/PRO*C (OPL); ;. At least 2 years' experience in Document Flow/Workflow Management System (DOC); ;. At least 2 years' experience in Apache Web Server (AWS); ;. At least 1 year's experience in business intelligence/data mining (BDM); ;. At least 1 year's experience in Cognos (COG); ;. At least 1 year's experience in Geographic Information System (GIS); ;. At least 1 year's experience in XML (XML); ;. 1 year's experience in Web Services (WSV) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. At least 6 months' experience in conducting IT training/briefing (ITT); ;. At least 6 months' experience in Business Process Re-engineering (BPE); ;. Good coordination skills is a must. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,14 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33329"")"
33316,Contract Systems Analyst (Bid Ref 53884-1),1,Others,Contract,28 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Kwun Tong,N/A - N/A,"""(T26) a. Manpower Planning and Database Management;b. Computer Programming and Web Development;c. Provision of IT Support""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EDB; ;a. To undertake the scheduling of inspection activities, allocation of manpower resources and preparation of duty rosters for school inspectors. ;b. To maintain and timely update the relevant databases for school inspections, deployment of External Reviewers and Lay Members, to perform timely enhancement of the database systems as and when necessary.;c. To supervise and conduct routine statistical analysis of inspection data and to prepare statistical reports relating to school reviews and inspections, as well as manpower planning. ;d. To co-ordinate the IT support services of QAD, including the purchase of IT equipment as well as the administration and the maintenance of the web-based Quality Assurance Portal. ;""",4.0,1.0,"""a. Good knowledge in Microsoft Windows, PC hardware & software support, Microsoft Office, experience in developing VBA macro tools and iOS required;;b. Good knowledge and experience in database management in Microsoft Windows platform required;;c. Good knowledge and experience in web application and development required; and;d. Good knowledge and experience in data analysis in educational settings preferred. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in Microsoft Active Server Page Scripting (ASP); ;. At least 4 years' experience in Chinese Processing (CHI); ;. At least 4 years' experience in Data Administration (DAM); ;. At least 4 years' experience in Data Management (DMT); ;. At least 4 years' experience in Departmental Portal (DPS); ;. At least 4 years' experience in HTML version before HTML5 (HTM); ;. At least 4 years' experience in Internet/ Intranet (INT); ;. At least 4 years' experience in Lotus Notes Mail Admin. & Technical Support (LNM); ;. At least 4 years' experience in Microsoft Internet Information Services (MIS); ;. At least 4 years' experience in Microsoft SQL Server (MSS); ;. At least 4 years' experience in Network & System Management (NSM); ;. At least 4 years' experience in PC LAN Support (PLS); ;. At least 4 years' experience in Structured Query Language (SQL); ;. At least 4 years' experience in VBA (VBA); ;. At least 2 years' experience in Web 2.0 Services (W2S); ;. At least 2 years' experience in Web Hosting, Design and Maintenance (WED); ;. At least 2 years' experience in Wireless and Mobile (WLM); ;. At least 2 years' experience in Wireless Technology (WLT); ;. At least 2 years' experience in Router Configuration (ROU); ;. At least 2 years' experience in IT Security (ITS); ;. At least 2 years' experience in JavaScript Programming (JAP); ;. At least 2 years' experience in Data Architecture (DAR); ;. At least 2 years' experience in Data/File Backup Technology (DFT); ;. 4 years' experience in Document Management System (DMS) is an advantage; ;. 4 years' experience in Apache Web Server (AWS) is an advantage; ;. 4 years' experience in Multimedia (MUL) is an advantage; ;. 4 years' experience in Storage Area Network (SAN) is an advantage; ;. 4 years' experience in Virtual Private Network (VPN) is an advantage; ;. 4 years' experience in Client/Server Application Development (C/S) is an advantage; ;. 6 months' experience in Website Administration (WEA) is an advantage; ;. 6 months' experience in Web Programming (WEB) is an advantage; ;. 6 months' experience in Windows Server 2003 (WIS) is an advantage; ;. 6 months' experience in Server Virtualisation Technology (SVT) is an advantage; ;. 6 months' experience in Office Automation (OAN) is an advantage; ;. 6 months' experience in Information Security Management (ISM) is an advantage; ;. 6 months' experience in System Backup Operation (BKO) is an advantage; ;. 6 months' experience in Anti-Virus Technology (AVT) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in people management (PMG); ;. At least 4 years' experience in project management (PRM); ;. At least 4 years' experience in IT procurement (PRO); ;. At least 4 years' experience in work with the Government (GOV); ;. At least 4 years' experience in the management and support of Government systems and services (GSS); ;. At least 4 years' experience in IT strategy and policy advice (SPA); ;. At least 4 years' experience in software testing (STM); ;. 4 years' experience in conducting IT training/briefing (ITT) is an advantage; ;. 6 months' experience in presentation (PRT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,14 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33316"")"
33341,Contract Systems Analyst (Bid Ref 53895-1),1,Others,Contract,28 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"North Wing, 4/F, FSHQ Building, 1 Hong Chong Road, Tsim Sha Tsui East, Kowloon",N/A - N/A,"""(T26) To facilitate the project implementation of the Supply of the Fourth Generation Mobilising System (&;#8220;the 4GMS Project&;#8221;) to the Fire Services Department (FSD).""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the FSD; ;(i) To assist in reviewing, assessing and commenting the project deliverables related to the systems integration between Computer-aided Dispatch (CAD) System under the 4GMS and other radio/communication systems or external systems;;(ii) To assist in supervising and offering assistance to the contractors in realising system integration between the CAD System and other radio/communication systems or external systems;;(iii) To assist in supervising the overall development of the CAD System and other radio/communication systems;;(iv) To assist in testing activities of the 4GMS Project and other integrated external systems;;(v) To assist the Technical Managers in monitoring the performance of the contractors including the achievement of milestones and other related activities;;(vi) To participate in the system interfacing design with the 4GMS Project and radio/communication systems to facilitate seamless integration of the systems; and;(vii) To undertake any other duties related to the 4GMS Project as assigned. ;""",4.0,1.0,"""(i) Bachelor Degree or above in Computer Science or Computer Engineering or Applied Computing or Computing Studies or Information Systems or Information Technology, Telecommunications, Electronic Engineering or equivalent.;(ii) At least four years&;#8217; post-qualification information technology experience of which at least one year must be in a similar post and in a comparable capacity.;(iii) At least one year working experience in implementation of mission critical system preferable.;(iv) Good written English & Chinese and fluent spoken English & Chinese. ;Technical Skills: ;. At least 3 years' experience in JavaScript Programming (JAP); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in SQL*PLUS/PL/SQL/PRO*C (OPL); ;. At least 3 years' experience in Structured Query Language (SQL); ;. At least 2 years' experience in Microsoft SQL Server (MSS); ;. At least 2 years' experience in Oracle RDBMS (ODB); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in Java Servlet Programming (JSP); ;. At least 2 years' experience in Client/Server Application Development (C/S); ;. At least 1 year's experience in Java Beans Development (JVD); ;. At least 1 year's experience in JBoss Application Server (JAS); ;. 3 years' experience in Windows Programming (WPG) is an advantage; ;. 3 years' experience in Reporting (Crystal Report, iReport) (REP) is an advantage; ;. 2.5 years' experience in Visual Studio. Net (VSN) is an advantage; ;. 2 years' experience in Windows 7/8/10 (W10) is an advantage; ;. 2 years' experience in XML (XML) is an advantage; ;. 2 years' experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 2 years' experience in VBA (VBA) is an advantage; ;. 2 years' experience in Visual Basic (VBC) is an advantage; ;. 2 years' experience in .Net Development (NDE) is an advantage; ;. 2 years' experience in Enterprise Java Beans Development (EJB) is an advantage; ;. 2 years' experience in HTML5 (HT5) is an advantage; ;. 2 years' experience in HTML version before HTML5 (HTM) is an advantage; ;. 2 years' experience in Multi-vendor Mission Critical System (MCS) is an advantage; ;. 2 years' experience in MySQL (MSQ) is an advantage; ;. 2 years' experience in Crystal Report (CRE) is an advantage; ;. 2 years' experience in Data/File Backup Technology (DFT) is an advantage; ;. 2 years' experience in Data Modeling (DMO) is an advantage; ;. 2 years' experience in IT Application Development and Management (ADM) is an advantage; ;. 2 years' experience in Microsoft Active Server Page Scripting (ASP) is an advantage; ;. 2 years' experience in Apache Web Server (AWS) is an advantage; ;. 2 years' experience in batch job monitoring (BJM) is an advantage; ;. 1 year's experience in Data Management (DMT) is an advantage; ;. 1 year's experience in Oracle Application Development (ORA) is an advantage; ;. 1 year's experience in Web Services (WSV) is an advantage. ;Non-technical Skill: ;. At least 1 year's experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,14 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33341"")"
31170,Contract Systems Analyst (Bid Ref 52567-3),1,Others,Contract,31 Mar 2025,07 Apr 2025 to 30 Jun 2025 (2 months),under InfoTech,Government T26 Contract,Ho Man Tin,N/A - N/A,"""(T26) Support to security team""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;Provide support to security team including ;- coordinate vendors to conduct IT security risk assessment ;- conduct security review, tasks involve understand the system process and data flow, identify risk and corresponding security control to address the risk, verify the implementation of security control ;- reply IT security enquiries ;""",4.0,1.0,"""1. Familiar in Government IT policies and guidelines ;2. Experienced in IT security risk assessment is preferred ;3. Experienced in liaison and coordination with different parties is preferred ;4. Possess relevant IT security professional qualifications (e.g. Certified Information Systems Auditor (CISA), Certified Information Systems Security Professional (CISSP) and Certified Information Security Professional (CISP)) is preferred ;Technical Skills: ;. At least 1 year's experience in IT Security (ITS); ;. 1 year's experience in Security Risk Assessment and Audit (SAA) is an advantage; ;. 1 year's experience in IT Security Scanning Tools (SST) is an advantage; ;. 1 year's experience in IT Application Development and Management (ADM) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in managing Government IT standards (ITG); ;. Good coordination skills is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,17 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31170"")"
