Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
Added : ,,,,,,,,,,,,,,,,,,,,
32961,Contract Systems Analyst (Bid Ref 53027-1),1,Others,Contract,06 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,"North Point Government Office, 333 Java Road, North Point",N/A - N/A,"""(T26) To provide support to the implementation and maintenance of Application Systems including Printing Services Management System (PSMS), Public Notice Submission and Payment System (PNSPS), e-Gazette and e-Leave.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the GLD; ;- To provide advisory support to the contractors for conducting maintenance and enhancement of PSMS, e-Gazette and e-Leave;;- To assist the System implementation and rollout of PNSPS and provide system maintenance support to the System;;- To assist the revamp project of e-Gazette;;- To conduct on-going monitoring and housekeeping activities for the servers and related network equipment for all the above systems;;- To perform any other IT-related duties assigned by the supervisor. ;""",4.0,2.0,"""- Must have solid experience in providing support for the implementation and maintenance of application system;;- Must have experience in Web programming such as Java, JavaScript, HTML etc.;;- Experience in system development/implementation with MySQL;;- Work experience in the Government and experience in IT Service/Outsourcing Management and vendor management; and;- Experience in Government Procurement Procedures is preferable. ;Technical Skills: ;. At least 3 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 2 years' experience in Web Programming (WEB); ;. At least 2 years' experience in MySQL (MSQ); ;. 1 year's experience in Microsoft SQL Server (MSS) is an advantage; ;. 1 year's experience in .Net Development (NDE) is an advantage; ;. 1 year's experience in e-Leave (ELE) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in IT service/outsourcing management (OUT); ;. At least 2 years' experience in vendor management (VMG); ;. 1 year's experience in Government procurement/disposal procedures (GPD) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,20 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32961"")"
30718,Contract Senior Systems Analyst (Bid Ref 51876-2),1,Others,Contract,27 Feb 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,North Point / Kowloon Bay,N/A - N/A,"""(T26) IT support for implementation of eHealth+ of Health Bureau""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;Major duties and Responsibilities: ;a) To provide technical support in service implementation of several strategy goals in eHealth+; ;b) To conduct technical review and provide technical advice on system enhancements and newly added system features / functions; ;c) To liaise with Hospital Authority (HA), Department of Health (DH), Digital Policy Office (DPO), IT service contractors and other healthcare providers or professionals for support system development, maintenance and enhancements of eHealth+; ;d) To develop test plans, conduct system testing and ensure adherence to quality standards and regulations for functions and services in eHealth+; ;e) To conduct technical and IT research applicable to the development of electronic health record (eHR) and eHealth+; ;f) To provide technical and administrative support to the Infrastructure Development Unit; and ;g) To provide support in the meeting and discussions related to eHealth+ development. ;""",6.0,2.0,"""It is required to have professional knowledge and solid experience in application development and management of large-scale application, working experience with Government's projects and good English & Chinese communication and writing skills. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in IT Planning (ITP); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in Infrastructure (INF). ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. Excellent written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,13 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=30718"")"
32993,Contract Senior Systems Analyst (Bid Ref 53575-1),1,Others,Contract,06 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,"HQs in Admiralty and sub-offices in Wong Chuk Hang, Sheung Wan, North Point, Kwun Tong and Wanchai",N/A - N/A,"""(T26) Provide IT support and Administration on Network and Server Infrastructure, GOA Applications, IT Security Management and Website for the Health Bureau (HHB)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;1. Implement, maintain and administrate network and server infrastructure for the Bureau including network firewall, routers and switches, SSL VPN gateway, server virtualization platform, Active Directory Server, File server, DNS Server, Print Server, DHCP Server, Patch Management Server, Endpoint Security Server, Data Backup Server and Mobile Device Management Server;;2. Implement, maintain and administrate GOA applications including Centrally Managed Messaging Platform, Lotus Notes Mail System, Confidential Mail System, Departmental Portal System, e-Leave System and other common G2G applications;;3. Provide IT security management and monitoring;;4. Maintain the HHB website and other relevant websites.;5. Liaise with hardware/software vendors, other Bureaux /Departments and service providers on IT related matters; and;6. Lead and monitor work of subordinate contract technical staff in providing system/infrastructure support. ;""",6.0,3.0,"""1. Professional knowledge and technical skills with solid hands-on experience in:; a) Implementing and maintaining network and server infrastructure;; b) Implementing and maintaining GOA applications;; c) Providing IT security management and monitoring; and; d) Providing website administration.;2. Prior experience in Government IT systems, services and projects.;3. Self-motivated, responsible, able to work independently under tight deadline and willing to work under pressure.;4. Good communication skills in Chinese and English.;5. Certificate holder of Certified Information Systems Auditor (CISA) or Certified Information Systems Security Professional (CISSP) or equivalent. ;Technical Skills: ;. At least 5 years' experience in Microsoft Active Directory Administration (ADA); ;. At least 5 years' experience in Confidential Mail System (CMS); ;. At least 5 years' experience in Departmental Portal (DPS); ;. At least 5 years' experience in e-Leave (ELE); ;. At least 5 years' experience in Internet Firewall Technical Support (IFW); ;. At least 5 years' experience in Server Virtualisation Technology (SVT); ;. 5 years' experience in Virtual Private Network (VPN) is an advantage; ;. 5 years' experience in Website Administration (WEA) is an advantage; ;. 5 years' experience in IT Security (ITS) is an advantage; ;. 5 years' experience in Lotus Notes Mail Admin. & Technical Support (LNM) is an advantage. ;Non-technical Skills: ;. At least 5 years' experience in work with the Government (GOV); ;. At least 5 years' experience in the management and support of Government systems and services (GSS); ;. At least 5 years' experience in site preparation (SPE); ;. 5 years' experience in IT service/outsourcing management (OUT) is an advantage; ;. 5 years' experience in IT procurement (PRO) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,20 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32993"")"
32963,Contract Systems Analyst (Bid Ref 53033-1),1,Application Development,Contract,06 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,"North Point Government Office, 333 Java Road, North Point",N/A - N/A,"""(T26) To provide technical support on the implementation and maintenance of application systems in GLD.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the GLD; ;- to provide support on the implementation and maintenance of GLD Application Systems including but not limited to Printing Service Management System, e-Gazette website, Public Notice Submission and Payment System, etc.;;- to assist the System implementation and rollout of the revamp project e-Gazette;;- to gather and consolidate user requirements for the enhancement of GLD Application Systems;;- to liaise and monitor the IT contractors in respect of any rectification and enhancement works required for GLD Application Systems; and;- to perform any other IT-related duties assigned by the supervisor. ;""",4.0,2.0,"""- Must have experience in implementation and maintenance of application systems;;- Must have hands-on experience in Java, JavaScript and Web programming;;- Experience in system development with Java Application Framework such as Spring Boot, Wildfly/JBoss and MySQL; and;- Experience in supporting Government Systems & Services and vendor management is preferable. ;Technical Skills: ;. At least 3 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 2 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 2 years' experience in JavaScript Programming (JAP); ;. At least 2 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in MySQL (MSQ); ;. 1 year's experience in Microsoft SQL Server (MSS) is an advantage; ;. 1 year's experience in JBoss Application Server (JAS) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. 2 years' experience in the management and support of Government systems and services (GSS) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 1 year's experience in Government procurement/disposal procedures (GPD) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,20 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32963"")"
32855,Contract Senior Systems Analyst (Bid Ref 53494-1),1,Others,Contract,04 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Yau Ma Tei,N/A - N/A,"""(T26) To develop and support IT systems related to the applications of Geographic Information Systems (GIS) and Building Information Modelling (BIM) in Survey Division of CEDD""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the CEDD; ;- To carry out quality control and quality assurance, and project management duties as designated by supervisor ;- To take part in all phases of IT projects including feasibility study, systems analysis and design, procurement and installation of computer systems, programming, documentation, implementation, system nursing, maintenance and SRAA ;- To analyze, design and specify program components of computer systems ;- To prepare and conduct system testing and user acceptance ;- To produce project reports and specifications ;- To devise system and installation standards ;- To provide support in project monitoring and management ;- To monitor and report system usage and to recommend and control the allocation of computer resources ;- To develop housekeeping jobs for security control, job accounting, system and data backup ;- To monitor the performance of subordinates ;- To perform other duties as assigned by supervisor ;""",8.0,4.0,"""- A degree in either Computer Science, Information System, Land Surveying, Geomatics or equivalent, awarded by a university in Hong Kong or equivalent ;- At least 8 years of post-qualification experience in IT or GIS applications development and maintenance of which at least 4 years must be in similar post and in comparable capacity/duty ;- At least 8 years of practical experience in implementation, system integration and maintenance with enterprise database applications ;- At least 4 years of practical experience in implementation, system integration and maintenance with GIS applications ;Technical Skills: ;. At least 4 years' experience in System Backup Operation (BKO); ;. At least 4 years' experience in Geographic Information System (GIS); ;. At least 4 years' experience in Oracle RDBMS (ODB); ;. At least 2 years' experience in JavaScript Programming (JAP); ;. At least 2 years' experience in Lotus Notes Application Development (LNA). ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. At least 4 years' experience in the management and support of Government systems and services (GSS). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32855"")"
32978,Contract Systems Analyst (Bid Ref 52917-1),1,Others,Contract,06 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Yau Ma Tei / Mong Kok / Kwun Tong / Taikoo,N/A - N/A,"""(T26) System Development and Support""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the BD; ;a. Conduct the duties and act as the Project Administrator for the computer project(s) assigned by the BD;;b. Assist the Internal Project Manager in the following capacities:;- Plan and control all phases of the computer project(s) including, but not limited to, funding application, feasibility study, privacy impact analysis, systems analysis and design, procurement and installation of computer systems, site preparation, programming, implementation, security risk assessment and audit, privacy impact analysis, system nursing and maintenance in relation to all computer systems life cycle activities and service delivery;;- Plan and conduct procurement activities including, but not limited to, the acquisition of necessary implementation services, hardware and software, services for security risk assessment and audit;;- Manage outsourcing contracts for the computer project(s);;- Develop project management plans and quality control parameters and perform quality control and assurance of all project deliverables;;- Liaise with parties concerned (including users, vendors, computer operators) for requirement study, implementation and on-going activities support;;- Assist supervisors in vendor management;;- Assist supervisors in managing outsourcing services including quality assurance of deliverables, service acceptance;;- Perform data analysis and generate ad-hoc statistical and management reports by extracting useful database information from the IT system(s) under purview;;- Research on updated technology, support supervisors in providing technical advice to management, user or community as appropriate;;c. Perform Project Administrator role for Radio Frequency Identification (RFID). RFID was implemented to improve the file tracking capability of current file management in BD. It also helps to meet the operational needs of frequent file movement between sections which are located in different offices;;d. Perform Project Administrator role for the Building Condition Information System (BCIS) 3.0 which was implemented primarily to provide up-to-date building information and status including details of complaint, case processing, building inspection, statutory order and notice generation, legal actions, compliance information, license application referrals and so on;;e. Perform other IT-related duties in the capacity as Project Administrator/Systems Analyst or as instructed by BD. ;""",9.0,2.0,"""1. Have solid working experiences in implementation / maintenance of at least three IT projects relating to buildings in Government departments / bureau / agencies in Hong Kong.;2. Have at least 36 months of solid working experiences in using OGCIO's """"Practice Guide to Project Management for IT Projects under an Outsourced Environment"""".;3. Have at least 24 months of solid working experiences in implementation / maintenance of at least two IT projects using e-Payment solution.;4. Have at least 18 months of solid working experiences in implementation / maintenance of at least one IT project using iAM Smart solution.;5. Have sound knowledge in using SQL.;6. Any bids that fail to meet the above requirements and the mandatory requirements or the proposed candidate(s) cannot report duty on or before 1 April 2025 would not be considered. ;Technical Skills: ;. At least 4 years' experience in EGIS (EGI); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in Oracle RDBMS (ODB); ;. At least 4 years' experience in Structured Query Language (SQL); ;. 2 years' experience in Server Virtualisation Technology (SVT) is an advantage; ;. 2 years' experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 2 years' experience in Geographic Information System (GIS) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in the management and support of Government systems and services (GSS); ;. 2 years' experience in IT procurement (PRO) is an advantage; ;. 2 years' experience in tender preparation and administration (TPA) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 9 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,20 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32978"")"
32968,Contract Systems Analyst (Bid Ref 53055-1),1,Others,Contract,06 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,"North Point Government Office, 333 Java Road, North Point",N/A - N/A,"""(T26) System development and maintenance for IT projects in GLD warehouse management systems""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the GLD; ;- To develop and maintain some minor enhancement program of GLD application systems;;- To assist in functional/user acceptance tests of GLD application systems;;- To gather and consolidate user requirements for the enhancement of GLD application systems;;- To liaise and monitor the IT contractors in respect of any rectification and enhancement works required for GLD application systems;;- To review and perform quality check on deliverables from the IT contractors ;""",4.0,1.0,"""- Must have experience in Java Programming, Java Application Framework (e.g. Spring) and JavaScript Programming;- Must have experience in MS SQL;- Must have experience in development/maintenance of warehouse management systems (e.g. goods receiving, goods delivery and stock verification, etc.);- Experience in MS ASP.NET is desirable;- Experience in Document Management System is desirable;- Experience in IT Service/Outsourcing Management is desirable;- Work experience in the Government is preferred ;Technical Skills: ;. At least 3 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in Microsoft SQL Server (MSS); ;. At least 1 year's experience in JavaScript Programming (JAP); ;. 2 years' experience in MS ASP.NET (MSA) is an advantage; ;. 1 year's experience in Document Management System (DMS) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. 1 year's experience in IT service/outsourcing management (OUT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,20 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32968"")"
31426,Contract Systems Analyst (Bid Ref 52792-2),1,Application Development,Contract,05 Mar 2025,01 Apr 2025 to 30 Nov 2025 (7 months),under InfoTech,Government T26 Contract,"Tai Wai, Shatin",N/A - N/A,"""(T26) System implementation and support of web application systems in EDB.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EDB; ;Conduct system analysis & design and technical study; ;Prepare system and project documentation; ;Project coordination and system implementation. ;""",8.0,6.0,"""At least 8 years of post-qualification experience of which a minimum of 6 years in web application systems. ;At least 3 years in education related projects. ;Technical Skills: ;. At least 5 years' experience in JAVA Programming (JAV); ;. At least 5 years' experience in Structured Query Language (SQL); ;. At least 4 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 3 years' experience in JavaServer Faces (JSF) (JSF); ;. At least 3 years' experience in Crystal Report (CRE). ;Non-technical Skill: ;. At least 1 year's experience in work with the Government (GOV). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 6 years' relevant experience in a similar post and in a comparable capacity.""",N/A,19 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31426"")"
32981,Contract Systems Analyst (Bid Ref 52927-1),1,Others,Contract,06 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,Yau Ma Tei / Mong Kok / Kwun Tong / Taikoo / Kowloon Bay,N/A - N/A,"""(T26) Application and System Development""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the BD; ;a. Conduct the duties and act as the Project Administrator for the computer project(s) assigned by the BD;;b. Assist the Internal Project Manager in the following capacities:;- Plan and control all phases of the computer project(s) including, but not limited to, feasibility study, privacy impact analysis, systems analysis and design, procurement and installation of computer systems, site preparation, programming, implementation, security risk assessment and audit, privacy impact analysis, system;nursing and maintenance in relation to all computer systems life cycle activities and service delivery;;- Deliver the computer project(s) within budget and time;;- Estimate the budget and monitor the resources and expenditures of the computer project(s);;- Plan and conduct procurement activities including, but not limited to, the acquisition of necessary implementation services, hardware and software, services for security risk assessment and audit, privacy impact analysis, payment agency services, business process re-engineering;;- Manage outsourcing contracts / vendors for computer project(s);;- Develop project management plans and quality control parameters and perform quality control and assurance of all project deliverables;- Liaise with parties concerned (including users, vendors, computer operators) for requirement study, implementation and on-going activities support;;- Assist supervisors in vendor management;;- Assist supervisors in managing outsourcing services including quality assurance of deliverables, service acceptance;;- Participate in procurement processes of IT systems, products and services;;- Research on updated technology, support supervisors in providing technical advice to management, user or community as appropriate;;c. Perform other IT-related duties in the capacity as Project Administrator/Systems Analyst or as instructed by BD. ;""",8.0,2.0,"""(i) The proposed candidate(s) must have solid working experiences in implementation / maintenance of at least one IT project relating to buildings in Hong Kong.;(ii) The proposed candidate(s) must have at least 48 months of solid working experiences in server infrastructure, server virtualization technology and networking.;(iii) The proposed candidate(s) must have at least 4 months of solid working experiences in at least one IT project relating to document management system and knowledge management.;(iv) The proposed candidate(s) must have at least 4 months of solid working experiences in supporting Geographical Information System (GIS) for Hong Kong private buildings and worksites which adopts i-Series Digital Map, Common Spatial Units data and Outline Zoning Plan.;(v) The proposed candidate(s) must have solid working experiences in contributing Building Framework Spatial Data Theme (FSDT) under Common Spatial Data Infrastructure (CSDI).;(vi) The proposed candidate(s) must have solid working experiences in supporting government mobile application (mobile apps) relating to the building industry in Hong Kong using iAMSmart and Government Cloud Infrastructure Services.;(vi) Any bids that fail to meet the above requirements and the mandatory requirements or the proposed candidate(s) cannot report duty on or before 1 April 2025 would not be considered. ;Technical Skills: ;. At least 4 years' experience in Infrastructure (INF); ;. At least 4 years' experience in Networking (NET); ;. At least 4 years' experience in Server Virtualisation Technology (SVT); ;. At least 3 years' experience in Microsoft SQL Server (MSS); ;. At least 1 year's experience in SQL*PLUS/PL/SQL/PRO*C (OPL); ;. 2 years' experience in Oracle RDBMS (ODB) is an advantage; ;. 1 year's experience in JAVA Programming (JAV) is an advantage. ;Non-technical Skills: ;. 3 years' experience in the management and support of Government systems and services (GSS) is an advantage; ;. 2 years' experience in IT service/outsourcing management (OUT) is an advantage; ;. 2 years' experience in vendor management (VMG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,20 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=32981"")"
